work_id,snapshot_date,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_sanction_ratio,planned_duration_days,schedule_elapsed_ratio,released_to_sanction_ratio,expenditure_to_sanction_ratio,physical_progress_pct,financial_progress_pct,financial_physical_gap_pct,progress_velocity_pct_per_30d,payment_count,sanction_revision_count,payment_chronology_flag,sector,cost_overrun_target
W-000254,2024-09-08,10913000.0,10425000.0,1.046810551558753,345,0.6,0.43721822541966426,0.43721822541966426,49.0,58.7,9.700000000000003,7.838709677419357,3,1.0,0,Roads,0
W-000255,2024-06-23,8393000.0,8338000.0,1.0065963060686016,250,0.6,0.48260973854641404,0.48260973854641404,47.3,46.8,-0.5,7.741935483870968,1,0.0,0,Roads,0
W-000256,2024-10-31,6377000.0,5987000.0,1.065141139134792,449,0.5991091314031181,0.4910639719392016,0.4910639719392016,52.2,48.6,-3.6000000000000014,6.900000000000006,2,1.0,0,Others,0
W-000257,2024-10-01,11353000.0,10775000.0,1.0536426914153132,475,0.6,0.5056148491879351,0.5056148491879351,60.5,62.0,1.5,10.258064516129034,2,0.0,0,Community Infrastructure,0
W-000258,2024-08-21,2424000.0,2267000.0,1.0692545213939126,306,0.5980392156862745,0.45081605646228495,0.45081605646228495,68.9,71.4,2.5,7.645161290322587,3,0.0,0,Health,0
W-000259,2024-07-12,1698000.0,1778000.0,0.9550056242969629,279,0.5985663082437276,0.374578177727784,0.374578177727784,54.0,54.1,0.10000000000000142,8.41935483870968,3,0.0,0,Drinking Water,0
W-000269,2025-03-09,8652000.0,7851000.0,1.1020252197172336,408,0.5980392156862745,0.5043943446694689,0.5043943446694689,53.7,46.5,-7.200000000000003,4.838709677419355,3,1.0,0,Community Infrastructure,0
W-000270,2024-08-19,8024000.0,8324000.0,0.9639596347909659,167,0.5988023952095808,0.0,0.0,37.8,47.6,9.800000000000004,9.387096774193544,0,0.0,0,Health,0
W-000271,2024-11-19,6595000.0,6645000.0,0.9924755455229496,203,0.5960591133004927,0.2868322046651618,0.2868322046651618,47.7,51.9,4.199999999999996,11.129032258064516,1,1.0,0,Drinking Water,1
W-000272,2024-11-08,8370000.0,7729000.0,1.0829344028981758,139,0.5971223021582733,0.19032216328114893,0.19032216328114893,29.5,25.7,-3.8000000000000007,10.2,1,0.0,0,Drinking Water,1
W-000273,2025-03-02,2101000.0,1860000.0,1.1295698924731183,345,0.6,0.4553763440860215,0.4553763440860215,44.4,52.8,8.399999999999999,5.5161290322580605,2,0.0,0,Education,0
W-000274,2025-04-19,1638000.0,1679000.0,0.9755807027992853,376,0.598404255319149,0.3776057176891007,0.3776057176891007,48.5,44.0,-4.5,4.25806451612903,3,0.0,0,Roads,0
W-000275,2025-01-03,6640000.0,6026000.0,1.1018918021905078,209,0.5980861244019139,0.4389312977099237,0.4389312977099237,60.4,49.7,-10.699999999999996,8.0,1,0.0,0,Others,0
W-000276,2024-12-20,8528000.0,8323000.0,1.0246305418719213,238,0.5966386554621849,0.6545716688693981,0.6545716688693981,70.1,74.0,3.9000000000000057,5.099999999999994,2,0.0,0,Community Infrastructure,1
W-000277,2025-07-17,1942000.0,1829000.0,1.0617823947512302,478,0.5983263598326359,0.6358665937670859,0.6358665937670859,49.9,58.1,8.200000000000003,7.399999999999999,2,0.0,0,Health,1
W-000278,2025-02-17,2217000.0,2111000.0,1.0502131691141638,253,0.5968379446640316,0.40028422548555187,0.40028422548555187,45.0,58.7,13.700000000000003,4.451612903225808,2,0.0,0,Drinking Water,0
W-000279,2025-06-17,1745000.0,1754000.0,0.9948688711516533,301,0.5980066445182725,0.8751425313568986,0.8751425313568986,66.4,71.7,5.299999999999997,6.290322580645168,4,0.0,0,Education,1
W-000289,2025-10-10,11522000.0,11838000.0,0.9733063017401589,363,0.5977961432506887,0.7090724784591992,0.7090724784591992,56.3,73.9,17.60000000000001,5.0322580645161255,4,0.0,0,Community Infrastructure,1
W-000290,2025-10-25,4323000.0,4350000.0,0.9937931034482759,390,0.6,0.3639080459770115,0.3639080459770115,66.8,67.3,0.5,6.099999999999994,1,0.0,0,Health,0
W-000291,2025-10-02,4815000.0,4599000.0,1.0469667318982387,297,0.5993265993265994,0.22396173081104587,0.22396173081104587,50.9,68.5,17.6,7.064516129032255,1,0.0,0,Drinking Water,0
W-000292,2025-08-01,2010000.0,2046000.0,0.9824046920821115,131,0.5190839694656488,0.613880742913001,0.613880742913001,81.7,75.9,-5.799999999999997,30.900000000000006,2,0.0,0,Education,0
W-000293,2025-10-16,10372000.0,10580000.0,0.9803402646502836,356,0.598314606741573,0.5523629489603025,0.5523629489603025,62.1,57.9,-4.200000000000003,7.399999999999999,3,0.0,0,Roads,0
W-000294,2025-10-01,4186000.0,4357000.0,0.9607528115675924,288,0.5972222222222222,0.6720220335092953,0.6720220335092953,49.1,53.0,3.8999999999999986,11.129032258064516,3,0.0,0,Others,1
W-000295,2025-10-13,11936000.0,12455000.0,0.9583299879566439,222,0.5990990990990991,0.7054997992773986,0.7054997992773986,50.2,53.8,3.5999999999999943,13.741935483870972,1,0.0,0,Community Infrastructure,1
W-000296,2025-07-08,7592000.0,8002000.0,0.9487628092976755,183,0.5956284153005464,0.5398650337415646,0.5398650337415646,47.3,64.6,17.299999999999997,10.548387096774192,2,0.0,0,Health,0
W-000297,2026-01-15,5289000.0,5293000.0,0.9992442849045909,414,0.5990338164251208,0.5414698658605706,0.5414698658605706,53.3,42.5,-10.799999999999997,3.870967741935484,2,0.0,0,Drinking Water,0
W-000298,2025-09-11,9307000.0,9205000.0,1.0110809342748506,133,0.5939849624060151,0.1160239000543183,0.1160239000543183,28.4,12.1,-16.299999999999997,10.93548387096774,1,0.0,0,Education,0
W-000299,2025-10-25,846000.0,777000.0,1.0888030888030888,317,0.5993690851735016,0.44015444015444016,0.44015444015444016,60.6,56.4,-4.200000000000003,12.899999999999999,3,0.0,0,Roads,0
W-000309,2023-02-08,6523000.0,6579000.0,0.9914880680954552,198,0.5959595959595959,0.37330901352789175,0.37330901352789175,39.3,48.8,9.5,6.967741935483867,2,0.0,0,Health,0
W-000310,2023-01-05,10933000.0,11318000.0,0.9659833892913943,212,0.5990566037735849,0.26462272486305,0.26462272486305,39.8,40.8,1.0,6.399999999999999,1,1.0,0,Drinking Water,0
W-000311,2022-10-15,10840000.0,10098000.0,1.0734798970093087,145,0.6,0.33392751039809865,0.33392751039809865,42.6,39.5,-3.1000000000000014,9.600000000000001,1,1.0,0,Education,1
W-000312,2023-03-06,8603000.0,9016000.0,0.9541925465838509,250,0.6,0.2976929902395741,0.2976929902395741,37.3,37.3,0.0,7.354838709677417,1,1.0,0,Roads,0
W-000313,2023-06-10,2015000.0,1789000.0,1.126327557294578,326,0.598159509202454,0.36277249860257127,0.36277249860257127,46.1,57.5,11.399999999999999,7.8999999999999995,2,0.0,0,Others,0
W-000314,2022-12-23,4996000.0,4593000.0,1.0877422164162855,176,0.5965909090909091,0.7062921837578925,0.7062921837578925,66.2,57.6,-8.600000000000001,14.0,4,0.0,0,Community Infrastructure,1
W-000315,2023-05-11,11998000.0,12807000.0,0.9368314203170142,363,0.5977961432506887,0.4149293355196377,0.4149293355196377,65.0,66.8,1.7999999999999972,10.064516129032256,1,0.0,0,Health,0
W-000316,2023-03-11,909000.0,856000.0,1.0619158878504673,208,0.5961538461538461,0.5899532710280374,0.5899532710280374,34.8,29.9,-4.899999999999999,6.4838709677419315,1,0.0,0,Drinking Water,1
W-000317,2023-02-23,8916000.0,8302000.0,1.0739580823897856,161,0.5962732919254659,0.5324018308841243,0.5324018308841243,48.6,56.7,8.100000000000001,9.290322580645164,2,0.0,0,Education,0
W-000318,2023-08-07,9072000.0,8617000.0,1.0528025995125914,372,0.5994623655913979,0.3787861204595567,0.3787861204595567,43.0,41.5,-1.5,4.200000000000003,2,0.0,0,Roads,0
W-000319,2023-01-18,3112000.0,3060000.0,1.0169934640522875,126,0.5952380952380952,0.2581699346405229,0.2581699346405229,52.0,48.9,-3.1000000000000014,17.806451612903224,2,0.0,0,Others,0
W-000329,2023-08-14,6507000.0,6355000.0,1.0239181746656176,246,0.5975609756097561,0.9666404405979544,0.9666404405979544,57.5,55.1,-2.3999999999999986,11.799999999999997,4,0.0,0,Drinking Water,1
W-000330,2023-07-07,8198000.0,7334000.0,1.1178074720479956,148,0.5945945945945946,0.49127352058903734,0.49127352058903734,51.8,50.1,-1.6999999999999957,14.12903225806451,1,0.0,0,Education,0
W-000331,2023-10-27,5853000.0,5301000.0,1.1041312959818903,460,0.6,0.252216562912658,0.252216562912658,48.8,59.7,10.900000000000006,1.1999999999999957,1,0.0,0,Roads,1
W-000332,2023-10-18,1679000.0,1523000.0,1.1024294156270518,253,0.5968379446640316,0.4307288246881156,0.4307288246881156,58.6,55.4,-3.200000000000003,9.100000000000001,2,1.0,0,Others,0
W-000333,2024-02-05,10501000.0,10929000.0,0.9608381370665202,421,0.5985748218527316,0.3248238631164791,0.3248238631164791,53.3,44.5,-8.799999999999997,11.90322580645161,2,0.0,0,Community Infrastructure,0
W-000334,2023-11-17,8291000.0,7522000.0,1.1022334485509173,326,0.598159509202454,0.556899760701941,0.556899760701941,46.8,40.2,-6.599999999999994,0.38709677419354704,3,0.0,0,Health,0
W-000335,2023-07-11,9606000.0,8647000.0,1.1109055163640569,169,0.5976331360946746,0.6175552214640916,0.6175552214640916,28.9,41.9,13.0,11.225806451612902,1,0.0,0,Drinking Water,0
W-000336,2023-09-28,1179000.0,1055000.0,1.1175355450236968,162,0.5987654320987654,0.2075829383886256,0.2075829383886256,37.4,30.1,-7.299999999999997,8.419354838709678,1,0.0,0,Education,0
W-000337,2024-04-10,11603000.0,11042000.0,1.050806013403369,439,0.5990888382687927,0.5460061583046549,0.5460061583046549,53.1,42.6,-10.5,0.6206896551724153,2,0.0,0,Roads,0
W-000338,2024-03-01,9697000.0,9157000.0,1.0589712788031014,436,0.5986238532110092,0.33853882275854535,0.33853882275854535,44.6,43.1,-1.5,1.935483870967742,2,0.0,0,Others,0
W-000339,2023-10-25,3996000.0,3901000.0,1.024352730069213,279,0.5985663082437276,0.6554729556523968,0.6554729556523968,63.6,70.9,7.300000000000004,4.5,4,0.0,0,Community Infrastructure,1
W-000349,2024-07-09,7192000.0,6676000.0,1.0772917914919113,431,0.5986078886310905,0.3707309766327142,0.3707309766327142,54.0,53.1,-0.8999999999999986,5.709677419354837,3,0.0,0,Education,0
W-000350,2024-03-01,11280000.0,11341000.0,0.994621285600917,191,0.5968586387434555,0.0,0.0,35.7,22.8,-12.900000000000002,12.387096774193552,0,0.0,0,Roads,0
W-000351,2024-01-09,4774000.0,5048000.0,0.9457210776545166,186,0.5967741935483871,0.5172345483359746,0.5172345483359746,67.0,68.1,1.0999999999999943,18.6,2,0.0,0,Others,0
W-000352,2024-08-23,9677000.0,9398000.0,1.029687167482443,390,0.6,0.40040434134922326,0.40040434134922326,47.0,67.1,20.099999999999994,3.0000000000000013,2,0.0,0,Community Infrastructure,0
W-000353,2024-05-14,3582000.0,3668000.0,0.9765539803707742,292,0.5993150684931506,0.4334787350054526,0.4334787350054526,50.5,55.9,5.399999999999999,6.967741935483874,2,0.0,0,Health,0
W-000354,2024-08-25,11576000.0,12198000.0,0.9490080341039515,393,0.5979643765903307,0.5611575668142318,0.5611575668142318,51.0,61.2,10.200000000000003,3.967741935483872,3,0.0,0,Drinking Water,0
W-000355,2024-08-24,8655000.0,8484000.0,1.02015558698727,328,0.5975609756097561,0.5361857614332862,0.5361857614332862,40.0,38.5,-1.5,0.8709677419354824,1,0.0,0,Education,0
W-000356,2024-06-09,4899000.0,5195000.0,0.9430221366698749,313,0.597444089456869,0.5890279114533205,0.5890279114533205,53.0,52.8,-0.20000000000000284,9.700000000000003,2,0.0,0,Roads,0
W-000357,2024-10-30,5339000.0,5232000.0,1.0204510703363914,472,0.5995762711864406,0.4350152905198777,0.4350152905198777,57.2,68.3,11.099999999999994,2.200000000000003,2,0.0,0,Roads,0
W-000358,2024-10-20,3493000.0,3351000.0,1.042375410325276,404,0.599009900990099,0.3524321098179648,0.3524321098179648,48.5,53.0,4.5,6.299999999999997,2,0.0,0,Others,0
W-000359,2024-04-29,4392000.0,4235000.0,1.0370720188902007,171,0.5964912280701754,0.5770956316410862,0.5770956316410862,47.9,50.7,2.8000000000000043,10.93548387096774,3,1.0,0,Community Infrastructure,0
W-000369,2024-09-23,4831000.0,4950000.0,0.9759595959595959,226,0.5973451327433629,0.2690909090909091,0.2690909090909091,47.4,52.0,4.600000000000001,11.322580645161286,2,0.0,0,Roads,0
W-000370,2025-01-30,7633000.0,7473000.0,1.0214104108122575,463,0.5982721382289417,0.6401712832864981,0.6401712832864981,52.5,50.4,-2.1000000000000014,7.064516129032255,1,0.0,0,Others,1
W-000371,2025-04-26,1170000.0,1246000.0,0.9390048154093098,466,0.5987124463519313,0.2576243980738363,0.2576243980738363,48.5,57.9,9.399999999999999,5.903225806451615,1,0.0,0,Community Infrastructure,1
W-000372,2025-02-08,3922000.0,4003000.0,0.9797651761179116,300,0.6,0.5543342493130152,0.5543342493130152,43.1,49.9,6.799999999999997,9.870967741935488,2,0.0,0,Health,0
W-000373,2025-05-25,2882000.0,2562000.0,1.1249024199843871,456,0.5986842105263158,0.4843871975019516,0.4843871975019516,56.7,53.3,-3.4000000000000057,3.3000000000000043,3,0.0,0,Drinking Water,0
W-000374,2025-02-18,7761000.0,7880000.0,0.9848984771573605,347,0.5994236311239193,0.6619289340101523,0.6619289340101523,52.2,52.4,0.19999999999999574,5.903225806451615,3,1.0,0,Drinking Water,1
W-000375,2025-01-14,7985000.0,8070000.0,0.9894671623296158,235,0.6,0.24745972738537794,0.24745972738537794,49.0,60.8,11.799999999999997,9.899999999999999,1,1.0,0,Education,0
W-000376,2024-12-29,4190000.0,4410000.0,0.9501133786848073,234,0.5982905982905983,0.8197278911564626,0.8197278911564626,50.7,41.7,-9.0,8.800000000000004,2,0.0,0,Roads,0
W-000377,2025-01-05,11357000.0,10038000.0,1.131400677425782,293,0.5972696245733788,0.606694560669456,0.606694560669456,58.0,68.4,10.400000000000006,7.399999999999999,3,0.0,0,Others,0
W-000378,2025-04-07,3469000.0,3607000.0,0.9617410590518436,255,0.6,0.3559744940393679,0.3559744940393679,34.5,26.8,-7.699999999999999,3.214285714285714,2,0.0,0,Community Infrastructure,0
W-000379,2025-04-20,2979000.0,3117000.0,0.9557266602502407,298,0.5973154362416108,0.2537696503047802,0.2537696503047802,51.4,43.6,-7.799999999999997,8.032258064516126,2,0.0,0,Health,0
W-000389,2025-07-18,1746000.0,1640000.0,1.0646341463414635,320,0.6,0.3207317073170732,0.3207317073170732,44.9,39.3,-5.600000000000001,9.0,2,0.0,0,Others,0
W-000390,2025-07-20,6636000.0,6063000.0,1.094507669470559,267,0.599250936329588,0.47220847765132773,0.47220847765132773,54.7,68.9,14.200000000000003,11.600000000000001,1,0.0,0,Community Infrastructure,1
W-000391,2025-04-23,10623000.0,10787000.0,0.9847965143227959,217,0.5990783410138248,0.856123111152313,0.856123111152313,56.2,53.2,-3.0,11.129032258064516,2,0.0,0,Community Infrastructure,1
W-000392,2025-09-14,6030000.0,5673000.0,1.0629296668429402,383,0.597911227154047,0.7798343028380046,0.7798343028380046,39.3,39.0,-0.29999999999999716,3.1935483870967714,2,0.0,0,Health,1
W-000393,2025-07-18,7905000.0,7414000.0,1.066226058807661,243,0.5967078189300411,0.2825735095764769,0.2825735095764769,46.8,59.5,12.700000000000003,7.099999999999994,2,0.0,1,Drinking Water,0
W-000394,2025-08-02,4343000.0,3983000.0,1.0903841325633945,170,0.6,0.2716545317599799,0.2716545317599799,41.7,36.6,-5.100000000000001,4.800000000000004,2,0.0,0,Education,1
W-000395,2025-10-04,6400000.0,6339000.0,1.0096229689225429,349,0.5988538681948424,0.5063890203502129,0.5063890203502129,48.8,47.1,-1.6999999999999957,8.51612903225806,1,0.0,0,Roads,0
W-000396,2025-09-14,5682000.0,5613000.0,1.0122928915018707,301,0.5980066445182725,0.38321753073222875,0.38321753073222875,50.5,61.1,10.600000000000001,7.451612903225809,1,0.0,0,Others,0
W-000397,2025-07-01,5784000.0,5462000.0,1.058952764555108,175,0.6,0.24112046869278653,0.24112046869278653,40.2,40.1,-0.10000000000000142,7.645161290322587,1,0.0,0,Community Infrastructure,0
W-000398,2025-12-16,1013000.0,1072000.0,0.9449626865671642,291,0.5979381443298969,0.44029850746268656,0.44029850746268656,47.2,55.9,8.699999999999996,7.400000000000006,2,0.0,0,Health,1
W-000399,2025-12-04,11367000.0,11422000.0,0.9951847312204518,392,0.5994897959183674,0.5803712134477325,0.5803712134477325,55.6,51.1,-4.5,6.0967741935483915,4,0.0,0,Drinking Water,0
W-000409,2025-10-31,5087000.0,5428000.0,0.937177597641857,127,0.5984251968503937,0.288135593220339,0.288135593220339,35.2,29.5,-5.700000000000003,12.800000000000004,2,0.0,0,Others,0
W-000410,2026-04-06,3274000.0,3474000.0,0.9424294761082326,286,0.5979020979020979,0.6082325849165228,0.6082325849165228,54.0,40.9,-13.100000000000001,12.000000000000002,1,0.0,0,Community Infrastructure,0
W-000411,2023-04-14,1176000.0,1133000.0,1.0379523389232128,408,0.5980392156862745,0.6107678729037952,0.6107678729037952,50.8,55.0,4.200000000000003,10.178571428571429,2,0.0,0,Health,0
W-000412,2023-05-21,6476000.0,6351000.0,1.0196819398519918,454,0.5991189427312775,0.7436624153676586,0.7436624153676586,68.6,57.9,-10.699999999999996,10.799999999999997,3,1.0,0,Drinking Water,0
W-000413,2023-05-02,11983000.0,11090000.0,1.0805229936880072,476,0.5987394957983193,0.5441839495040577,0.5441839495040577,64.1,57.8,-6.299999999999997,8.612903225806443,3,0.0,0,Education,0
W-000414,2023-02-23,8151000.0,7469000.0,1.0913107511045654,331,0.5981873111782477,0.48466996920605165,0.48466996920605165,44.4,49.7,5.300000000000004,5.225806451612901,3,0.0,0,Roads,0
W-000415,2023-04-28,9958000.0,8867000.0,1.1230404871997293,382,0.599476439790576,0.2926581707454607,0.2926581707454607,65.5,62.9,-2.6000000000000014,7.451612903225809,1,0.0,0,Others,0
W-000416,2023-02-11,9844000.0,9721000.0,1.012653019236704,241,0.5975103734439834,0.38874601378459006,0.38874601378459006,36.4,21.2,-15.2,5.999999999999999,1,1.0,0,Community Infrastructure,0
W-000417,2023-05-16,744000.0,732000.0,1.0163934426229508,372,0.5994623655913979,0.5136612021857924,0.5136612021857924,59.3,51.3,-8.0,5.799999999999997,2,0.0,0,Health,1
W-000418,2023-04-06,3913000.0,3730000.0,1.0490616621983915,243,0.5967078189300411,0.9914209115281502,0.9914209115281502,63.0,61.2,-1.7999999999999972,14.035714285714288,4,0.0,0,Drinking Water,1
W-000419,2023-05-09,10325000.0,10487000.0,0.984552302851149,359,0.5988857938718662,0.5956899017831601,0.5956899017831601,44.5,54.3,9.799999999999997,2.516129032258066,3,0.0,0,Education,1
W-000429,2023-10-25,1360000.0,1400000.0,0.9714285714285714,397,0.5994962216624685,0.31285714285714283,0.31285714285714283,49.6,56.8,7.199999999999996,9.300000000000004,3,0.0,0,Community Infrastructure,0
W-000430,2023-11-06,1380000.0,1460000.0,0.9452054794520548,394,0.5989847715736041,0.43082191780821916,0.43082191780821916,63.7,68.1,4.3999999999999915,13.200000000000003,1,0.0,0,Health,0
W-000431,2023-10-08,8047000.0,7293000.0,1.103386809269162,322,0.5993788819875776,0.5813794049088167,0.5813794049088167,52.7,53.1,0.3999999999999986,3.483870967741937,2,0.0,0,Drinking Water,0
W-000432,2023-05-20,5894000.0,5747000.0,1.02557856272838,161,0.5962732919254659,0.8240821298068558,0.8240821298068558,81.4,88.3,6.8999999999999915,19.200000000000003,3,1.0,0,Education,0
W-000433,2023-11-10,2739000.0,2649000.0,1.0339750849377123,381,0.5984251968503937,0.5145337863344658,0.5145337863344658,62.2,59.0,-3.200000000000003,10.300000000000004,3,0.0,0,Roads,0
W-000434,2023-11-01,3849000.0,3923000.0,0.9811368850369615,403,0.598014888337469,0.21437675248534285,0.21437675248534285,41.9,51.4,9.5,6.600000000000001,2,0.0,0,Others,0
W-000435,2023-10-13,8331000.0,7770000.0,1.0722007722007723,377,0.5994694960212201,0.5754182754182754,0.5754182754182754,48.3,46.1,-2.1999999999999957,5.806451612903226,1,0.0,0,Community Infrastructure,0
W-000436,2023-08-25,1232000.0,1104000.0,1.1159420289855073,233,0.5965665236051502,0.4166666666666667,0.4166666666666667,47.6,64.4,16.800000000000004,7.258064516129032,1,0.0,0,Health,1
W-000437,2023-12-20,630000.0,590000.0,1.0677966101694916,330,0.6,0.33559322033898303,0.33559322033898303,53.9,56.0,2.1000000000000014,6.600000000000001,2,0.0,0,Drinking Water,0
W-000438,2023-09-08,4629000.0,4231000.0,1.0940675963129285,215,0.6,0.445757504136138,0.445757504136138,59.5,52.2,-7.299999999999997,15.774193548387096,3,0.0,0,Education,0
W-000439,2023-11-07,4747000.0,4795000.0,0.9899895724713242,169,0.5976331360946746,0.28279457768508864,0.28279457768508864,45.0,45.9,0.8999999999999986,14.3,2,0.0,0,Roads,0
W-000449,2023-12-26,2539000.0,2351000.0,1.0799659719268397,187,0.5989304812834224,0.3130582730752871,0.3130582730752871,43.2,60.1,16.9,18.700000000000003,2,0.0,0,Health,0
W-000450,2024-03-13,2729000.0,2565000.0,1.0639376218323586,264,0.5984848484848485,0.5259259259259259,0.5259259259259259,43.2,56.7,13.5,6.483870967741938,1,0.0,0,Drinking Water,0
W-000451,2024-06-08,3310000.0,3296000.0,1.004247572815534,413,0.5980629539951574,0.45813106796116504,0.45813106796116504,48.1,58.9,10.799999999999997,10.600000000000001,1,0.0,0,Education,1
W-000452,2024-06-20,4238000.0,4381000.0,0.9673590504451038,487,0.5995893223819302,0.5982652362474321,0.5982652362474321,49.8,47.7,-2.0999999999999943,2.806451612903224,2,0.0,0,Roads,1
