work_id,monthly_evidence_status,completion_evidence_status,latest_evidence_id,latest_capture_timestamp,location_status,distance_from_registered_metres,late_evidence_count,missing_monthly_site_evidence,geo_warning_only
W-000186,RECORDED,NOT_APPLICABLE,GEO-V2-00000742,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,108.51036447882937,0,False,True
W-000187,RECORDED,NOT_APPLICABLE,GEO-V2-00000750,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,102.06236436127617,0,False,True
W-000188,RECORDED,NOT_APPLICABLE,GEO-V2-00000758,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,161.05631424118678,0,False,True
W-000189,NOT_APPLICABLE,RECORDED,GEO-V2-00000760,2026-04-14T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000190,NOT_APPLICABLE,RECORDED,GEO-V2-00000762,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000191,NOT_APPLICABLE,RECORDED,GEO-V2-00000764,2026-07-11T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000192,NOT_APPLICABLE,RECORDED,GEO-V2-00000766,2025-11-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000193,NOT_APPLICABLE,RECORDED,GEO-V2-00000768,2026-07-29T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000194,NOT_APPLICABLE,RECORDED,GEO-V2-00000770,2026-03-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000195,NOT_APPLICABLE,RECORDED,GEO-V2-00000772,2025-11-19T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000196,NOT_APPLICABLE,RECORDED,GEO-V2-00000774,2026-02-24T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000197,NOT_APPLICABLE,RECORDED,GEO-V2-00000776,2026-01-30T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000198,NOT_APPLICABLE,RECORDED,GEO-V2-00000778,2026-08-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000199,NOT_APPLICABLE,RECORDED,GEO-V2-00000780,2026-04-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000200,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000201,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000202,RECORDED,NOT_APPLICABLE,GEO-V2-00000788,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,160.52660317835662,0,False,True
W-000203,OVERDUE,NOT_APPLICABLE,GEO-V2-00000795,2026-08-05T09:18:00+05:30,LOCATION_CONSISTENT,186.88164959869155,0,True,True
W-000204,RECORDED,NOT_APPLICABLE,GEO-V2-00000803,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,107.26428487422912,0,False,True
W-000205,RECORDED,NOT_APPLICABLE,GEO-V2-00000811,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,146.5021346157952,0,False,True
W-000206,RECORDED,NOT_APPLICABLE,GEO-V2-00000819,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,152.35505520977574,0,False,True
W-000207,RECORDED,NOT_APPLICABLE,GEO-V2-00000827,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,96.72237133442817,0,False,True
W-000208,RECORDED,NOT_APPLICABLE,GEO-V2-00000835,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,127.39270977677306,0,False,True
W-000209,NOT_APPLICABLE,RECORDED,GEO-V2-00000837,2023-09-11T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000210,NOT_APPLICABLE,RECORDED,GEO-V2-00000839,2023-12-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000211,NOT_APPLICABLE,RECORDED,GEO-V2-00000841,2023-10-08T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000212,NOT_APPLICABLE,RECORDED,GEO-V2-00000843,2023-04-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000213,NOT_APPLICABLE,RECORDED,GEO-V2-00000845,2023-05-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000214,NOT_APPLICABLE,RECORDED,GEO-V2-00000847,2023-12-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000215,NOT_APPLICABLE,RECORDED,GEO-V2-00000849,2023-11-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000216,NOT_APPLICABLE,RECORDED,GEO-V2-00000851,2024-01-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000217,NOT_APPLICABLE,RECORDED,GEO-V2-00000853,2023-12-14T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000218,NOT_APPLICABLE,RECORDED,GEO-V2-00000855,2024-06-16T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000219,NOT_APPLICABLE,RECORDED,GEO-V2-00000857,2024-01-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000220,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000221,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000222,RECORDED,NOT_APPLICABLE,GEO-V2-00000865,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,141.28942675596568,0,False,True
W-000223,RECORDED,NOT_APPLICABLE,GEO-V2-00000873,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,86.48532348549236,0,False,True
W-000224,RECORDED,NOT_APPLICABLE,GEO-V2-00000881,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,126.14736721139268,0,False,True
W-000225,RECORDED,NOT_APPLICABLE,GEO-V2-00000889,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,124.43098240509322,0,False,True
W-000226,RECORDED,NOT_APPLICABLE,GEO-V2-00000897,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,192.38335856487288,0,False,True
W-000227,RECORDED,NOT_APPLICABLE,GEO-V2-00000905,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,165.30202963033807,0,False,True
W-000228,RECORDED,NOT_APPLICABLE,GEO-V2-00000913,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,131.94672486708973,0,False,True
W-000229,NOT_APPLICABLE,RECORDED,GEO-V2-00000915,2024-04-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000230,NOT_APPLICABLE,RECORDED,GEO-V2-00000917,2023-09-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000231,NOT_APPLICABLE,RECORDED,GEO-V2-00000919,2024-05-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000232,NOT_APPLICABLE,RECORDED,GEO-V2-00000921,2024-07-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000233,NOT_APPLICABLE,RECORDED,GEO-V2-00000923,2024-05-05T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000234,NOT_APPLICABLE,RECORDED,GEO-V2-00000925,2023-12-04T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000235,NOT_APPLICABLE,RECORDED,GEO-V2-00000927,2024-09-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000236,NOT_APPLICABLE,RECORDED,GEO-V2-00000929,2024-08-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000237,NOT_APPLICABLE,RECORDED,GEO-V2-00000931,2023-12-11T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000238,NOT_APPLICABLE,RECORDED,GEO-V2-00000933,2024-04-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000239,NOT_APPLICABLE,RECORDED,GEO-V2-00000935,2024-02-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000240,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000241,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000242,RECORDED,NOT_APPLICABLE,GEO-V2-00000943,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,210.19751465031902,0,False,True
W-000243,RECORDED,NOT_APPLICABLE,GEO-V2-00000951,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,138.76733351763897,0,False,True
W-000244,RECORDED,NOT_APPLICABLE,GEO-V2-00000959,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,135.98854327782686,0,False,True
W-000245,RECORDED,NOT_APPLICABLE,GEO-V2-00000967,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,97.59355709547309,0,False,True
W-000246,RECORDED,NOT_APPLICABLE,GEO-V2-00000975,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,222.64730790972953,0,False,True
W-000247,RECORDED,NOT_APPLICABLE,GEO-V2-00000983,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,88.14009944787881,0,False,True
W-000248,RECORDED,NOT_APPLICABLE,GEO-V2-00000991,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,156.4539390754881,0,False,True
W-000249,NOT_APPLICABLE,RECORDED,GEO-V2-00000993,2024-07-30T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000250,NOT_APPLICABLE,RECORDED,GEO-V2-00000995,2024-10-07T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000251,NOT_APPLICABLE,RECORDED,GEO-V2-00000997,2024-11-16T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000252,NOT_APPLICABLE,RECORDED,GEO-V2-00000999,2025-02-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000253,NOT_APPLICABLE,RECORDED,GEO-V2-00001001,2024-09-06T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000254,NOT_APPLICABLE,RECORDED,GEO-V2-00001003,2025-03-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000255,NOT_APPLICABLE,RECORDED,GEO-V2-00001005,2025-01-29T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000256,NOT_APPLICABLE,RECORDED,GEO-V2-00001007,2025-07-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000257,NOT_APPLICABLE,RECORDED,GEO-V2-00001009,2025-04-05T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000258,NOT_APPLICABLE,RECORDED,GEO-V2-00001011,2024-11-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000259,NOT_APPLICABLE,RECORDED,GEO-V2-00001013,2024-11-19T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000260,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000261,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000262,RECORDED,NOT_APPLICABLE,GEO-V2-00001021,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,56.74492346334037,0,False,True
W-000263,RECORDED,NOT_APPLICABLE,GEO-V2-00001029,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,184.4990836654414,0,False,True
W-000264,RECORDED,NOT_APPLICABLE,GEO-V2-00001037,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,50.32084475456441,0,False,True
W-000265,RECORDED,NOT_APPLICABLE,GEO-V2-00001045,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,156.0709247460117,0,False,True
W-000266,RECORDED,NOT_APPLICABLE,GEO-V2-00001053,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,78.70317192025318,0,False,True
W-000267,RECORDED,NOT_APPLICABLE,GEO-V2-00001061,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,109.50357824559205,0,False,True
W-000268,RECORDED,NOT_APPLICABLE,GEO-V2-00001069,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,141.2118237549172,0,False,True
W-000269,NOT_APPLICABLE,RECORDED,GEO-V2-00001071,2025-09-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000270,NOT_APPLICABLE,RECORDED,GEO-V2-00001073,2025-03-08T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000271,NOT_APPLICABLE,RECORDED,GEO-V2-00001075,2025-05-19T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000272,NOT_APPLICABLE,RECORDED,GEO-V2-00001077,2025-04-06T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000273,NOT_APPLICABLE,RECORDED,GEO-V2-00001079,2025-10-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000274,NOT_APPLICABLE,RECORDED,GEO-V2-00001081,2025-12-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000275,NOT_APPLICABLE,RECORDED,GEO-V2-00001083,2025-03-14T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000276,NOT_APPLICABLE,RECORDED,GEO-V2-00001085,2025-02-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000277,NOT_APPLICABLE,RECORDED,GEO-V2-00001087,2026-06-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000278,NOT_APPLICABLE,RECORDED,GEO-V2-00001089,2025-09-06T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000279,NOT_APPLICABLE,RECORDED,GEO-V2-00001091,2025-09-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000280,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000281,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000282,RECORDED,NOT_APPLICABLE,GEO-V2-00001099,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,132.1149859471136,0,False,True
W-000283,RECORDED,NOT_APPLICABLE,GEO-V2-00001107,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,172.58001502747106,0,False,True
W-000284,RECORDED,NOT_APPLICABLE,GEO-V2-00001115,2026-09-03T09:18:00+05:30,LOCATION_REQUIRES_REVIEW,2831.475981945425,0,False,True
W-000285,RECORDED,NOT_APPLICABLE,GEO-V2-00001123,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,97.79186096221312,0,False,True
W-000286,RECORDED,NOT_APPLICABLE,GEO-V2-00001131,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,176.14114563047906,0,False,True
W-000287,RECORDED,NOT_APPLICABLE,GEO-V2-00001139,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,182.48054962118698,0,False,True
W-000288,RECORDED,NOT_APPLICABLE,GEO-V2-00001147,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,156.52756116700942,0,False,True
W-000289,NOT_APPLICABLE,RECORDED,GEO-V2-00001149,2026-03-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000290,NOT_APPLICABLE,RECORDED,GEO-V2-00001151,2026-02-16T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000291,NOT_APPLICABLE,RECORDED,GEO-V2-00001153,2026-03-14T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000292,NOT_APPLICABLE,RECORDED,GEO-V2-00001155,2025-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000293,NOT_APPLICABLE,RECORDED,GEO-V2-00001157,2026-03-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000294,NOT_APPLICABLE,RECORDED,GEO-V2-00001159,2026-03-24T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000295,NOT_APPLICABLE,RECORDED,GEO-V2-00001161,2026-01-07T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000296,NOT_APPLICABLE,RECORDED,GEO-V2-00001163,2025-10-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000297,NOT_APPLICABLE,RECORDED,GEO-V2-00001165,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000298,NOT_APPLICABLE,RECORDED,GEO-V2-00001167,2026-03-29T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000299,NOT_APPLICABLE,RECORDED,GEO-V2-00001169,2026-03-23T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000300,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000301,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000302,RECORDED,NOT_APPLICABLE,GEO-V2-00001177,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,121.2076121898146,0,False,True
W-000303,RECORDED,NOT_APPLICABLE,GEO-V2-00001185,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,135.51140174327986,0,False,True
W-000304,RECORDED,NOT_APPLICABLE,GEO-V2-00001193,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,134.98977563863562,0,False,True
W-000305,RECORDED,NOT_APPLICABLE,GEO-V2-00001201,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,108.47284453379494,0,False,True
W-000306,RECORDED,NOT_APPLICABLE,GEO-V2-00001209,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,173.79769711260732,0,False,True
W-000307,RECORDED,NOT_APPLICABLE,GEO-V2-00001217,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,132.0505594534887,0,False,True
W-000308,RECORDED,NOT_APPLICABLE,GEO-V2-00001225,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,160.1292718807803,0,False,True
W-000309,NOT_APPLICABLE,RECORDED,GEO-V2-00001227,2023-07-19T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000310,NOT_APPLICABLE,RECORDED,GEO-V2-00001229,2023-07-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000311,NOT_APPLICABLE,RECORDED,GEO-V2-00001231,2023-04-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000312,NOT_APPLICABLE,RECORDED,GEO-V2-00001233,2023-11-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000313,NOT_APPLICABLE,RECORDED,GEO-V2-00001235,2024-02-05T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000314,NOT_APPLICABLE,RECORDED,GEO-V2-00001237,2023-02-08T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000315,NOT_APPLICABLE,RECORDED,GEO-V2-00001239,2023-08-30T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000316,NOT_APPLICABLE,RECORDED,GEO-V2-00001241,2023-09-24T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000317,NOT_APPLICABLE,RECORDED,GEO-V2-00001243,2023-06-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000318,NOT_APPLICABLE,RECORDED,GEO-V2-00001245,2024-05-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000319,NOT_APPLICABLE,RECORDED,GEO-V2-00001247,2023-04-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000320,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000321,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000322,RECORDED,NOT_APPLICABLE,GEO-V2-00001255,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,77.56429115648245,0,False,True
W-000323,RECORDED,NOT_APPLICABLE,GEO-V2-00001263,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,182.2677268204032,0,False,True
W-000324,RECORDED,NOT_APPLICABLE,GEO-V2-00001271,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,18.848693227167907,0,False,True
W-000325,RECORDED,NOT_APPLICABLE,GEO-V2-00001279,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,119.38310781943693,0,False,True
W-000326,RECORDED,NOT_APPLICABLE,GEO-V2-00001287,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,156.83746746972594,0,False,True
W-000327,RECORDED,NOT_APPLICABLE,GEO-V2-00001295,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,113.06534513945908,0,False,True
W-000328,RECORDED,NOT_APPLICABLE,GEO-V2-00001303,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,171.32590651111778,0,False,True
W-000329,NOT_APPLICABLE,RECORDED,GEO-V2-00001305,2023-11-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000330,NOT_APPLICABLE,RECORDED,GEO-V2-00001307,2023-09-16T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000331,NOT_APPLICABLE,RECORDED,GEO-V2-00001309,2024-08-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000332,NOT_APPLICABLE,RECORDED,GEO-V2-00001311,2024-02-08T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000333,NOT_APPLICABLE,RECORDED,GEO-V2-00001313,2024-10-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000334,NOT_APPLICABLE,RECORDED,GEO-V2-00001315,2024-06-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000335,NOT_APPLICABLE,RECORDED,GEO-V2-00001317,2024-01-16T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000336,NOT_APPLICABLE,RECORDED,GEO-V2-00001319,2024-04-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000337,NOT_APPLICABLE,RECORDED,GEO-V2-00001321,2024-10-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000338,NOT_APPLICABLE,RECORDED,GEO-V2-00001323,2025-01-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000339,NOT_APPLICABLE,RECORDED,GEO-V2-00001325,2024-01-06T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000340,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000341,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000342,RECORDED,NOT_APPLICABLE,GEO-V2-00001333,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,93.63502860924974,0,False,True
W-000343,RECORDED,NOT_APPLICABLE,GEO-V2-00001341,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,160.3230706757798,0,False,True
W-000344,RECORDED,NOT_APPLICABLE,GEO-V2-00001349,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,128.84817970446448,1,False,True
W-000345,RECORDED,NOT_APPLICABLE,GEO-V2-00001357,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,90.98494534203297,0,False,True
W-000346,RECORDED,NOT_APPLICABLE,GEO-V2-00001365,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,141.87629033920248,0,False,True
W-000347,RECORDED,NOT_APPLICABLE,GEO-V2-00001373,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,100.32198993197943,0,False,True
W-000348,OVERDUE,NOT_APPLICABLE,GEO-V2-00001380,2026-08-05T09:18:00+05:30,LOCATION_CONSISTENT,108.84852871304263,0,True,True
W-000349,NOT_APPLICABLE,RECORDED,GEO-V2-00001382,2025-02-04T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000350,NOT_APPLICABLE,RECORDED,GEO-V2-00001384,2024-10-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000351,NOT_APPLICABLE,RECORDED,GEO-V2-00001386,2024-02-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000352,NOT_APPLICABLE,RECORDED,GEO-V2-00001388,2025-05-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000353,NOT_APPLICABLE,RECORDED,GEO-V2-00001390,2024-10-24T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000354,NOT_APPLICABLE,RECORDED,GEO-V2-00001392,2025-03-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000355,NOT_APPLICABLE,RECORDED,GEO-V2-00001394,2025-05-14T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000356,NOT_APPLICABLE,RECORDED,GEO-V2-00001396,2024-10-04T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000357,NOT_APPLICABLE,RECORDED,GEO-V2-00001398,2025-05-06T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000358,NOT_APPLICABLE,RECORDED,GEO-V2-00001400,2025-08-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000359,NOT_APPLICABLE,RECORDED,GEO-V2-00001402,2024-08-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000360,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000361,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-000362,RECORDED,NOT_APPLICABLE,GEO-V2-00001410,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,151.60990388579623,0,False,True
W-000363,RECORDED,NOT_APPLICABLE,GEO-V2-00001418,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,56.62081515962336,0,False,True
W-000364,RECORDED,NOT_APPLICABLE,GEO-V2-00001426,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,179.24062066944623,0,False,True
W-000365,RECORDED,NOT_APPLICABLE,GEO-V2-00001434,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,123.13645502956953,0,False,True
W-000366,RECORDED,NOT_APPLICABLE,GEO-V2-00001442,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,132.18061221650325,0,False,True
W-000367,RECORDED,NOT_APPLICABLE,GEO-V2-00001450,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,172.98680981322477,0,False,True
W-000368,RECORDED,NOT_APPLICABLE,GEO-V2-00001458,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,64.9130678599459,0,False,True
W-000369,NOT_APPLICABLE,RECORDED,GEO-V2-00001460,2025-03-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000370,NOT_APPLICABLE,RECORDED,GEO-V2-00001462,2025-10-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-000371,NOT_APPLICABLE,RECORDED,GEO-V2-00001464,2026-03-04T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
