work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,requires_review,geo_warning_contribution_points,policy_version
W-000245,EXECUTION,26.691087,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000246,EXECUTION,13.80873,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000247,EXECUTION,39.680107,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000248,EXECUTION,22.235609,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000249,COMPLETION,18.011973,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000250,COMPLETION,22.48539,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000251,COMPLETION,55.821578,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000252,COMPLETION,1.856919,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000253,COMPLETION,20.974287,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000254,COMPLETION,6.010383,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000255,COMPLETION,6.725652,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000256,COMPLETION,4.911788,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000257,COMPLETION,2.95127,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000258,COMPLETION,11.409743,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000259,COMPLETION,3.729193,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000260,PRE_SANCTION,27.228916,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000261,PRE_SANCTION,0.481928,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000262,EXECUTION,25.657439,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000263,EXECUTION,13.196458,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000264,EXECUTION,7.604057,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000265,EXECUTION,43.991872,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000266,EXECUTION,19.867955,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000267,EXECUTION,36.699521,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000268,EXECUTION,24.411561,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000269,COMPLETION,4.839027,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000270,COMPLETION,20.479779,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000271,COMPLETION,59.062615,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000272,COMPLETION,67.178236,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000273,COMPLETION,5.79005,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000274,COMPLETION,4.662169,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000275,COMPLETION,9.805693,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000276,COMPLETION,58.15476,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000277,COMPLETION,52.772538,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000278,COMPLETION,18.327867,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000279,COMPLETION,60.483479,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000280,PRE_SANCTION,3.433735,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000281,PRE_SANCTION,22.228916,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000282,EXECUTION,64.720027,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000283,EXECUTION,19.43539,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000284,EXECUTION,11.345961,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000285,EXECUTION,12.59311,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000286,EXECUTION,4.985137,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000287,EXECUTION,33.738892,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000288,EXECUTION,33.553698,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000289,COMPLETION,56.503341,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000290,COMPLETION,5.199293,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000291,COMPLETION,3.434928,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000292,COMPLETION,6.794596,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000293,COMPLETION,3.628905,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000294,COMPLETION,55.238972,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000295,COMPLETION,56.621459,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000296,COMPLETION,18.263812,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000297,COMPLETION,4.06564,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000298,COMPLETION,17.554446,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000299,COMPLETION,7.643428,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000300,PRE_SANCTION,0.722892,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000301,PRE_SANCTION,29.036145,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000302,EXECUTION,11.272448,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000303,EXECUTION,64.857492,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000304,EXECUTION,31.504522,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000305,EXECUTION,19.662872,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000306,EXECUTION,8.254572,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000307,EXECUTION,23.609407,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000308,EXECUTION,12.987272,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000309,COMPLETION,9.787914,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000310,COMPLETION,9.568682,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000311,COMPLETION,59.734665,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000312,COMPLETION,10.631625,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000313,COMPLETION,2.884037,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000314,COMPLETION,54.311006,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000315,COMPLETION,5.183285,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000316,COMPLETION,58.852586,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000317,COMPLETION,8.646707,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000318,COMPLETION,2.47462,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000319,COMPLETION,10.365545,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000320,PRE_SANCTION,22.349398,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000321,PRE_SANCTION,6.626506,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000322,EXECUTION,22.340159,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000323,EXECUTION,24.696138,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000324,EXECUTION,32.877687,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000325,EXECUTION,15.491439,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000326,EXECUTION,32.055565,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000327,EXECUTION,3.777209,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000328,EXECUTION,6.594958,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000329,COMPLETION,56.04212,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000330,COMPLETION,8.748923,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000331,COMPLETION,62.8599,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000332,COMPLETION,7.050014,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000333,COMPLETION,4.932524,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000334,COMPLETION,3.470439,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000335,COMPLETION,5.066765,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000336,COMPLETION,10.993337,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000337,COMPLETION,7.122732,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000338,COMPLETION,4.597071,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000339,COMPLETION,57.15262,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000340,PRE_SANCTION,11.566265,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000341,PRE_SANCTION,7.108434,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000342,EXECUTION,35.152189,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000343,EXECUTION,43.398149,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000344,EXECUTION,24.882632,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000345,EXECUTION,7.829971,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000346,EXECUTION,28.886727,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000347,EXECUTION,25.368664,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000348,EXECUTION,26.614777,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000349,COMPLETION,4.268786,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000350,COMPLETION,7.700971,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000351,COMPLETION,3.831041,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000352,COMPLETION,1.691784,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000353,COMPLETION,3.567715,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000354,COMPLETION,7.211037,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000355,COMPLETION,6.258669,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000356,COMPLETION,3.701555,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000357,COMPLETION,4.118623,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000358,COMPLETION,7.276998,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000359,COMPLETION,20.919036,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000360,PRE_SANCTION,27.951807,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000361,PRE_SANCTION,1.204819,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000362,EXECUTION,14.32895,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000363,EXECUTION,19.343564,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000364,EXECUTION,10.550096,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000365,EXECUTION,31.724724,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000366,EXECUTION,20.383347,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000367,EXECUTION,33.787581,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000368,EXECUTION,29.788655,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000369,COMPLETION,11.397119,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000370,COMPLETION,53.116772,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000371,COMPLETION,74.745558,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000372,COMPLETION,1.081537,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000373,COMPLETION,8.659285,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000374,COMPLETION,54.716947,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000375,COMPLETION,5.223421,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000376,COMPLETION,1.226178,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000377,COMPLETION,5.11437,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000378,COMPLETION,2.131465,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000379,COMPLETION,3.297053,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000380,PRE_SANCTION,2.891566,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000381,PRE_SANCTION,16.26506,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000382,EXECUTION,16.890275,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000383,EXECUTION,25.702395,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000384,EXECUTION,11.175856,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000385,EXECUTION,17.277252,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000386,EXECUTION,31.131045,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000387,EXECUTION,13.500735,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000388,EXECUTION,28.453632,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000389,COMPLETION,5.997584,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000390,COMPLETION,52.614196,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000391,COMPLETION,56.322841,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000392,COMPLETION,51.908151,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000393,COMPLETION,27.322001,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000394,COMPLETION,69.120288,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000395,COMPLETION,6.189158,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000396,COMPLETION,5.702462,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000397,COMPLETION,1.899606,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000398,COMPLETION,72.187256,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000399,COMPLETION,4.714851,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000400,PRE_SANCTION,18.975904,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000401,PRE_SANCTION,28.674699,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000402,EXECUTION,25.007096,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000403,EXECUTION,22.639356,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000404,EXECUTION,50.247522,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000405,EXECUTION,23.60954,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000406,EXECUTION,6.768268,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000407,EXECUTION,7.340722,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000408,EXECUTION,33.883568,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000409,COMPLETION,22.15173,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000410,COMPLETION,8.292539,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000411,COMPLETION,20.989109,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000412,COMPLETION,20.415906,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000413,COMPLETION,3.998237,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000414,COMPLETION,3.371905,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000415,COMPLETION,3.646767,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000416,COMPLETION,5.08437,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000417,COMPLETION,56.218641,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000418,COMPLETION,61.072423,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000419,COMPLETION,57.267288,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000420,PRE_SANCTION,5.0,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000421,PRE_SANCTION,1.084337,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000422,EXECUTION,16.406856,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000423,EXECUTION,64.699059,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000424,EXECUTION,3.936566,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000425,EXECUTION,14.62487,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000426,EXECUTION,13.742586,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000427,EXECUTION,36.720539,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000428,EXECUTION,12.607251,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000429,COMPLETION,7.558424,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000430,COMPLETION,6.870937,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000431,COMPLETION,6.697169,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000432,COMPLETION,6.672343,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000433,COMPLETION,4.201766,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000434,COMPLETION,3.301051,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000435,COMPLETION,9.706012,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000436,COMPLETION,56.670137,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000437,COMPLETION,23.78311,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000438,COMPLETION,2.179023,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000439,COMPLETION,4.324144,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000440,PRE_SANCTION,3.373494,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000441,PRE_SANCTION,12.289157,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000442,EXECUTION,19.017115,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000443,EXECUTION,21.801876,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000444,EXECUTION,6.756053,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000445,EXECUTION,23.813288,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000446,EXECUTION,24.847883,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000447,EXECUTION,25.356287,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000448,EXECUTION,28.324259,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000449,COMPLETION,3.049438,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000450,COMPLETION,6.716322,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000451,COMPLETION,52.336318,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000452,COMPLETION,53.828516,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000453,COMPLETION,4.072521,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000454,COMPLETION,54.692121,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000455,COMPLETION,6.356416,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000456,COMPLETION,7.808946,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000457,COMPLETION,1.224399,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000458,COMPLETION,0.837461,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000459,COMPLETION,7.100608,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000460,PRE_SANCTION,25.180723,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000461,PRE_SANCTION,18.614458,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000462,EXECUTION,10.221151,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000463,EXECUTION,8.880491,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000464,EXECUTION,32.151344,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000465,EXECUTION,22.427985,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000466,EXECUTION,26.412506,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000467,EXECUTION,30.329857,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000468,EXECUTION,14.558347,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000469,COMPLETION,8.038285,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000470,COMPLETION,5.307519,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000471,COMPLETION,4.583073,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000472,COMPLETION,55.546968,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000473,COMPLETION,3.65596,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000474,COMPLETION,23.424181,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000475,COMPLETION,5.999903,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000476,COMPLETION,9.643763,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000477,COMPLETION,20.205859,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000478,COMPLETION,3.586474,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000479,COMPLETION,4.505722,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000480,PRE_SANCTION,22.53012,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000481,PRE_SANCTION,12.590361,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000482,EXECUTION,6.230658,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000483,EXECUTION,35.02518,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000484,EXECUTION,21.140286,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000485,EXECUTION,19.288732,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000486,EXECUTION,17.281475,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000487,EXECUTION,18.714891,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000488,EXECUTION,20.467666,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-000489,COMPLETION,2.764239,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
