record_id,work_id,record_type,status,record_date,evidence_id,source,applicable_lifecycle,expected_date,verification_status,notes,synthetic_demo_data
REC-V2-00000120,W-000015,PUBLIC_USE_EVIDENCE,RECORDED,2024-07-29,PUBL-W-000015,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-07-13,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000121,W-000015,COMPLETED_WORK_PHOTO,RECORDED,2024-06-20,COMP-W-000015,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-07-13,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000122,W-000015,ASSET_REGISTER,RECORDED,2024-06-25,ASSE-W-000015,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-07-13,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000123,W-000015,AUDIT_RECORD,RECORDED,2024-06-22,AUDI-W-000015,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-07-13,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000124,W-000016,PAYMENT_RELEASE,RECORDED,2023-04-04,PAY-V2-0000051,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000125,W-000016,PAYMENT_RELEASE,RECORDED,2023-05-22,PAY-V2-0000052,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000126,W-000016,PAYMENT_RELEASE,RECORDED,2023-07-13,PAY-V2-0000053,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000127,W-000016,PROGRESS_REPORT,RECORDED,2023-08-20,PROG-V2-00000452,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000128,W-000016,SANCTION_RECORD,RECORDED,2022-11-25,SAN-W-000016,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000129,W-000016,COMPLETION_CERTIFICATE,RECORDED,2023-09-13,COMP-W-000016,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-09-19,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000130,W-000016,UTILIZATION_CERTIFICATE,RECORDED,2023-09-19,UTIL-W-000016,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-09-19,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00000131,W-000016,HANDOVER_RECORD,RECORDED,2023-10-01,HAND-W-000016,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-09-19,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00000132,W-000016,PUBLIC_USE_EVIDENCE,RECORDED,2023-09-22,PUBL-W-000016,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-09-19,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000133,W-000016,COMPLETED_WORK_PHOTO,RECORDED,2023-09-30,COMP-W-000016,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-09-19,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000134,W-000016,ASSET_REGISTER,RECORDED,2023-09-21,ASSE-W-000016,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-09-19,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000135,W-000016,AUDIT_RECORD,RECORDED,2023-08-28,AUDI-W-000016,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-09-19,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000136,W-000017,PAYMENT_RELEASE,RECORDED,2023-04-05,PAY-V2-0000054,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000137,W-000017,PAYMENT_RELEASE,RECORDED,2023-06-02,PAY-V2-0000055,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000138,W-000017,PAYMENT_RELEASE,RECORDED,2023-07-30,PAY-V2-0000056,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000139,W-000017,PAYMENT_RELEASE,RECORDED,2023-09-27,PAY-V2-0000057,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000140,W-000017,PROGRESS_REPORT,RECORDED,2023-11-20,PROG-V2-00000463,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000141,W-000017,SANCTION_RECORD,RECORDED,2022-11-28,SAN-W-000017,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000142,W-000017,COMPLETION_CERTIFICATE,RECORDED,2023-12-30,COMP-W-000017,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-12-20,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000143,W-000017,UTILIZATION_CERTIFICATE,RECORDED,2023-12-11,UTIL-W-000017,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-12-20,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000144,W-000017,HANDOVER_RECORD,RECORDED,2023-12-11,HAND-W-000017,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-12-20,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00000145,W-000017,PUBLIC_USE_EVIDENCE,RECORDED,2023-12-19,PUBL-W-000017,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-12-20,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000146,W-000017,COMPLETED_WORK_PHOTO,RECORDED,2023-12-31,COMP-W-000017,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-12-20,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000147,W-000017,ASSET_REGISTER,RECORDED,2023-12-16,ASSE-W-000017,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-12-20,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000148,W-000017,AUDIT_RECORD,RECORDED,2024-01-06,AUDI-W-000017,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2023-12-20,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000149,W-000018,PAYMENT_RELEASE,RECORDED,2023-06-16,PAY-V2-0000058,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000150,W-000018,PAYMENT_RELEASE,RECORDED,2023-09-10,PAY-V2-0000059,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000151,W-000018,PAYMENT_RELEASE,RECORDED,2023-12-03,PAY-V2-0000060,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000152,W-000018,PAYMENT_RELEASE,RECORDED,2024-02-24,PAY-V2-0000061,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000153,W-000018,PAYMENT_RELEASE,RECORDED,2024-05-13,PAY-V2-0000062,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000154,W-000018,PROGRESS_REPORT,RECORDED,2024-07-30,PROG-V2-00000480,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000155,W-000018,SANCTION_RECORD,RECORDED,2023-01-19,SAN-W-000018,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000156,W-000018,COMPLETION_CERTIFICATE,RECORDED,2024-08-04,COMP-W-000018,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-08-29,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00000157,W-000018,UTILIZATION_CERTIFICATE,RECORDED,2024-08-24,UTIL-W-000018,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-08-29,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000158,W-000018,HANDOVER_RECORD,RECORDED,2024-08-28,HAND-W-000018,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-08-29,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000159,W-000018,PUBLIC_USE_EVIDENCE,RECORDED,2024-08-25,PUBL-W-000018,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-08-29,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000160,W-000018,COMPLETED_WORK_PHOTO,RECORDED,2024-08-19,COMP-W-000018,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-08-29,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000161,W-000018,ASSET_REGISTER,RECORDED,2024-08-09,ASSE-W-000018,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-08-29,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000162,W-000018,AUDIT_RECORD,RECORDED,2024-09-09,AUDI-W-000018,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-08-29,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00000163,W-000019,PAYMENT_RELEASE,RECORDED,2023-03-25,PAY-V2-0000063,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000164,W-000019,PAYMENT_RELEASE,RECORDED,2023-05-28,PAY-V2-0000064,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000165,W-000019,PAYMENT_RELEASE,RECORDED,2023-08-05,PAY-V2-0000065,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000166,W-000019,PAYMENT_RELEASE,RECORDED,2023-10-09,PAY-V2-0000066,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000167,W-000019,PAYMENT_RELEASE,RECORDED,2023-12-15,PAY-V2-0000067,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000168,W-000019,PAYMENT_RELEASE,RECORDED,2024-02-15,PAY-V2-0000068,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000169,W-000019,PROGRESS_REPORT,RECORDED,2024-04-18,PROG-V2-00000496,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000170,W-000019,SANCTION_RECORD,RECORDED,2022-12-13,SAN-W-000019,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000171,W-000019,COMPLETION_CERTIFICATE,RECORDED,2024-05-19,COMP-W-000019,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-05-18,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000172,W-000019,UTILIZATION_CERTIFICATE,RECORDED,2024-05-04,UTIL-W-000019,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-05-18,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000173,W-000019,HANDOVER_RECORD,RECORDED,2024-05-07,HAND-W-000019,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-05-18,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000174,W-000019,PUBLIC_USE_EVIDENCE,RECORDED,2024-05-15,PUBL-W-000019,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-05-18,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00000175,W-000019,COMPLETED_WORK_PHOTO,RECORDED,2024-05-26,COMP-W-000019,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-05-18,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00000176,W-000019,ASSET_REGISTER,RECORDED,2024-04-29,ASSE-W-000019,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-05-18,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00000177,W-000019,AUDIT_RECORD,RECORDED,2024-05-01,AUDI-W-000019,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-05-18,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000178,W-000022,PAYMENT_RELEASE,RECORDED,2024-01-26,PAY-V2-0000069,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000179,W-000022,PAYMENT_RELEASE,RECORDED,2024-12-08,PAY-V2-0000070,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000180,W-000022,PAYMENT_RELEASE,RECORDED,2025-10-24,PAY-V2-0000071,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000181,W-000022,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00000539,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000182,W-000022,SANCTION_RECORD,RECORDED,2023-01-09,SAN-W-000022,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000183,W-000023,PAYMENT_RELEASE,RECORDED,2023-12-23,PAY-V2-0000072,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000184,W-000023,PAYMENT_RELEASE,RECORDED,2024-08-25,PAY-V2-0000073,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000185,W-000023,PAYMENT_RELEASE,RECORDED,2025-05-04,PAY-V2-0000074,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000186,W-000023,PAYMENT_RELEASE,RECORDED,2026-01-07,PAY-V2-0000075,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000187,W-000023,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00000581,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000188,W-000023,SANCTION_RECORD,RECORDED,2023-03-08,SAN-W-000023,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000189,W-000024,PAYMENT_RELEASE,RECORDED,2024-06-18,PAY-V2-0000076,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000190,W-000024,PAYMENT_RELEASE,RECORDED,2025-07-30,PAY-V2-0000077,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000191,W-000024,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00000623,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000192,W-000024,SANCTION_RECORD,RECORDED,2023-02-26,SAN-W-000024,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000193,W-000025,PAYMENT_RELEASE,RECORDED,2024-04-05,PAY-V2-0000078,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000194,W-000025,PAYMENT_RELEASE,RECORDED,2025-01-26,PAY-V2-0000079,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000195,W-000025,PAYMENT_RELEASE,RECORDED,2025-11-12,PAY-V2-0000080,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000196,W-000025,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00000663,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000197,W-000025,SANCTION_RECORD,RECORDED,2023-03-12,SAN-W-000025,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000198,W-000026,PAYMENT_RELEASE,RECORDED,2024-02-25,PAY-V2-0000081,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000199,W-000026,PAYMENT_RELEASE,RECORDED,2024-10-11,PAY-V2-0000082,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000200,W-000026,PAYMENT_RELEASE,RECORDED,2025-06-02,PAY-V2-0000083,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000201,W-000026,PAYMENT_RELEASE,RECORDED,2026-01-20,PAY-V2-0000084,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000202,W-000026,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00000703,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000203,W-000026,SANCTION_RECORD,RECORDED,2023-04-25,SAN-W-000026,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000204,W-000027,PAYMENT_RELEASE,RECORDED,2024-07-29,PAY-V2-0000085,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000205,W-000027,PAYMENT_RELEASE,RECORDED,2025-08-21,PAY-V2-0000086,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000206,W-000027,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00000742,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000207,W-000027,SANCTION_RECORD,RECORDED,2023-05-09,SAN-W-000027,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000208,W-000028,PAYMENT_RELEASE,RECORDED,2024-03-03,PAY-V2-0000087,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000209,W-000028,PAYMENT_RELEASE,RECORDED,2025-01-04,PAY-V2-0000088,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000210,W-000028,PAYMENT_RELEASE,RECORDED,2025-11-07,PAY-V2-0000089,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000211,W-000028,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00000784,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000212,W-000028,SANCTION_RECORD,RECORDED,2023-02-24,SAN-W-000028,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000213,W-000029,PAYMENT_RELEASE,RECORDED,2023-08-14,PAY-V2-0000090,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000214,W-000029,PAYMENT_RELEASE,RECORDED,2023-10-25,PAY-V2-0000091,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000215,W-000029,PAYMENT_RELEASE,RECORDED,2023-12-31,PAY-V2-0000092,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000216,W-000029,PAYMENT_RELEASE,RECORDED,2024-03-17,PAY-V2-0000093,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000217,W-000029,PAYMENT_RELEASE,RECORDED,2024-05-26,PAY-V2-0000094,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000218,W-000029,PAYMENT_RELEASE,RECORDED,2024-08-02,PAY-V2-0000095,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000219,W-000029,PROGRESS_REPORT,RECORDED,2024-10-07,PROG-V2-00000802,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000220,W-000029,SANCTION_RECORD,RECORDED,2023-04-06,SAN-W-000029,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000221,W-000029,COMPLETION_CERTIFICATE,RECORDED,2024-11-05,COMP-W-000029,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000222,W-000029,UTILIZATION_CERTIFICATE,RECORDED,2024-11-07,UTIL-W-000029,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000223,W-000029,HANDOVER_RECORD,RECORDED,2024-10-25,HAND-W-000029,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000224,W-000029,PUBLIC_USE_EVIDENCE,RECORDED,2024-10-11,PUBL-W-000029,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000225,W-000029,COMPLETED_WORK_PHOTO,RECORDED,2024-11-01,COMP-W-000029,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000226,W-000029,ASSET_REGISTER,RECORDED,2024-11-04,ASSE-W-000029,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000227,W-000029,AUDIT_RECORD,RECORDED,2024-10-20,AUDI-W-000029,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-06,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000228,W-000030,PAYMENT_RELEASE,RECORDED,2023-12-18,PAY-V2-0000096,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000229,W-000030,PAYMENT_RELEASE,RECORDED,2024-06-08,PAY-V2-0000097,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00000230,W-000030,PROGRESS_REPORT,RECORDED,2024-11-18,PROG-V2-00000820,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00000231,W-000030,SANCTION_RECORD,RECORDED,2023-04-05,SAN-W-000030,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00000232,W-000030,COMPLETION_CERTIFICATE,RECORDED,2024-12-02,COMP-W-000030,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-18,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000233,W-000030,UTILIZATION_CERTIFICATE,RECORDED,2024-11-22,UTIL-W-000030,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-18,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000234,W-000030,HANDOVER_RECORD,RECORDED,2024-12-09,HAND-W-000030,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-18,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00000235,W-000030,PUBLIC_USE_EVIDENCE,RECORDED,2024-12-20,PUBL-W-000030,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-18,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000236,W-000030,COMPLETED_WORK_PHOTO,RECORDED,2024-12-31,COMP-W-000030,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-18,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00000237,W-000030,ASSET_REGISTER,RECORDED,2024-12-05,ASSE-W-000030,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-18,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00000238,W-000030,AUDIT_RECORD,RECORDED,2025-01-06,AUDI-W-000030,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-18,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
