progress_id,work_id,report_date,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,reported_status,reported_by_agency_id,source_type,synthetic_demo_data
PROG-V2-00000214,W-000006,2024-04-15,36.3,34.7,42.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000215,W-000006,2024-05-15,39.5,27.1,44.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000216,W-000006,2024-06-15,43.6,52.3,46.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000217,W-000006,2024-07-15,47.0,52.9,48.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000218,W-000006,2024-08-15,46.0,42.8,50.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000219,W-000006,2024-09-15,48.1,38.9,52.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000220,W-000006,2024-10-15,48.1,49.1,54.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000221,W-000006,2024-11-15,53.0,63.8,56.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000222,W-000006,2024-12-15,54.4,48.6,58.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000223,W-000006,2025-01-15,55.0,56.9,60.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000224,W-000006,2025-02-15,59.4,67.7,62.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000225,W-000006,2025-03-15,60.5,50.3,64.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000226,W-000006,2025-04-15,63.7,75.8,66.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000227,W-000006,2025-05-15,63.2,67.9,68.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000228,W-000006,2025-06-15,65.9,67.7,70.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000229,W-000006,2025-07-15,63.7,57.4,72.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000230,W-000006,2025-08-15,69.7,58.6,74.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000231,W-000006,2025-09-15,68.5,58.2,76.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000232,W-000006,2025-10-15,75.3,69.9,78.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000233,W-000006,2025-11-15,72.0,70.2,80.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000234,W-000006,2025-12-15,77.1,82.8,82.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000235,W-000006,2026-01-15,78.9,90.6,84.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000236,W-000006,2026-02-15,78.4,65.8,86.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000237,W-000006,2026-03-15,82.9,91.0,88.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000238,W-000006,2026-04-15,84.4,79.8,90.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000239,W-000006,2026-05-15,86.5,78.0,92.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000240,W-000006,2026-06-15,86.3,86.7,94.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000241,W-000006,2026-07-15,90.9,93.3,96.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000242,W-000006,2026-08-15,92.0,97.0,98.0,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000243,W-000006,2026-09-05,92.0,96.8,100,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000244,W-000007,2022-11-15,2.6,0,2.1,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000245,W-000007,2022-12-15,5.4,6.6,4.3,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000246,W-000007,2023-01-15,2.4,8.8,6.4,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000247,W-000007,2023-02-15,10.6,2.0,8.5,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000248,W-000007,2023-03-15,9.5,27.4,10.6,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000249,W-000007,2023-04-15,7.6,7.3,12.8,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000250,W-000007,2023-05-15,11.2,0,14.9,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000251,W-000007,2023-06-15,12.8,28.9,17.0,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000252,W-000007,2023-07-15,17.7,16.1,19.1,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000253,W-000007,2023-08-15,20.3,28.9,21.3,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000254,W-000007,2023-09-15,20.4,32.6,23.4,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000255,W-000007,2023-10-15,20.1,16.8,25.5,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000256,W-000007,2023-11-15,21.8,6.7,27.7,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000257,W-000007,2023-12-15,27.6,27.0,29.8,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000258,W-000007,2024-01-15,26.4,21.2,31.9,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000259,W-000007,2024-02-15,28.2,31.4,34.0,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000260,W-000007,2024-03-15,29.3,21.7,36.2,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000261,W-000007,2024-04-15,30.3,23.3,38.3,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000262,W-000007,2024-05-15,34.2,47.2,40.4,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000263,W-000007,2024-06-15,35.8,24.5,42.6,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000264,W-000007,2024-07-15,33.3,37.2,44.7,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000265,W-000007,2024-08-15,38.0,29.5,46.8,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000266,W-000007,2024-09-15,35.9,34.2,48.9,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000267,W-000007,2024-10-15,42.1,49.1,51.1,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000268,W-000007,2024-11-15,44.7,48.3,53.2,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000269,W-000007,2024-12-15,46.4,40.0,55.3,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000270,W-000007,2025-01-15,44.7,35.1,57.4,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000271,W-000007,2025-02-15,48.3,61.1,59.6,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000272,W-000007,2025-03-15,49.4,46.5,61.7,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000273,W-000007,2025-04-15,48.8,43.4,63.8,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000274,W-000007,2025-05-15,51.0,40.7,66.0,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000275,W-000007,2025-06-15,54.3,46.8,68.1,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000276,W-000007,2025-07-15,56.9,52.1,70.2,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000277,W-000007,2025-08-15,56.7,48.6,72.3,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000278,W-000007,2025-09-15,60.8,58.5,74.5,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000279,W-000007,2025-10-15,57.7,52.6,76.6,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000280,W-000007,2025-11-15,65.0,62.8,78.7,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000281,W-000007,2025-12-15,68.2,64.3,80.9,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000282,W-000007,2026-01-15,68.5,78.5,83.0,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000283,W-000007,2026-02-15,65.5,58.1,85.1,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000284,W-000007,2026-03-15,68.1,57.0,87.2,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000285,W-000007,2026-04-15,68.3,68.2,89.4,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000286,W-000007,2026-05-15,75.4,59.4,91.5,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000287,W-000007,2026-06-15,75.1,73.3,93.6,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000288,W-000007,2026-07-15,80.1,69.3,95.7,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000289,W-000007,2026-08-15,75.1,59.3,97.9,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000290,W-000007,2026-09-05,80.1,80.1,100,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000291,W-000008,2022-12-15,0,2.0,2.2,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000292,W-000008,2023-01-15,4.0,0,4.3,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000293,W-000008,2023-02-15,5.6,7.1,6.5,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000294,W-000008,2023-03-15,6.5,3.1,8.7,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000295,W-000008,2023-04-15,9.4,17.9,10.9,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000296,W-000008,2023-05-15,4.9,15.9,13.0,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000297,W-000008,2023-06-15,11.8,10.8,15.2,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000298,W-000008,2023-07-15,12.5,10.3,17.4,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000299,W-000008,2023-08-15,12.5,2.8,19.6,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000300,W-000008,2023-09-15,15.3,5.5,21.7,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000301,W-000008,2023-10-15,15.8,5.2,23.9,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000302,W-000008,2023-11-15,20.4,16.1,26.1,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000303,W-000008,2023-12-15,18.7,16.4,28.3,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000304,W-000008,2024-01-15,24.8,1.9,30.4,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000305,W-000008,2024-02-15,23.7,25.3,32.6,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000306,W-000008,2024-03-15,25.7,34.1,34.8,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000307,W-000008,2024-04-15,30.5,29.4,37.0,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000308,W-000008,2024-05-15,32.7,21.0,39.1,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000309,W-000008,2024-06-15,30.9,29.1,41.3,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000310,W-000008,2024-07-15,32.6,31.4,43.5,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000311,W-000008,2024-08-15,34.8,27.6,45.7,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000312,W-000008,2024-09-15,36.9,38.1,47.8,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000313,W-000008,2024-10-15,37.6,29.0,50.0,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000314,W-000008,2024-11-15,40.2,32.9,52.2,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000315,W-000008,2024-12-15,39.3,60.9,54.3,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000316,W-000008,2025-01-15,40.6,28.8,56.5,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000317,W-000008,2025-02-15,44.3,35.1,58.7,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000318,W-000008,2025-03-15,46.4,44.8,60.9,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000319,W-000008,2025-04-15,45.5,40.3,63.0,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000320,W-000008,2025-05-15,47.0,42.1,65.2,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000321,W-000008,2025-06-15,51.0,59.0,67.4,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000322,W-000008,2025-07-15,53.2,53.5,69.6,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000323,W-000008,2025-08-15,53.1,35.7,71.7,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000324,W-000008,2025-09-15,57.8,69.3,73.9,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000325,W-000008,2025-10-15,59.3,53.9,76.1,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000326,W-000008,2025-11-15,59.9,49.7,78.3,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000327,W-000008,2025-12-15,63.8,78.8,80.4,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000328,W-000008,2026-01-15,61.5,61.1,82.6,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000329,W-000008,2026-02-15,65.9,75.6,84.8,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000330,W-000008,2026-03-15,65.4,62.1,87.0,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000331,W-000008,2026-04-15,68.8,62.8,89.1,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000332,W-000008,2026-05-15,69.8,65.0,91.3,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000333,W-000008,2026-06-15,69.4,73.7,93.5,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000334,W-000008,2026-07-15,73.9,74.3,95.7,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000335,W-000008,2026-08-15,73.0,85.5,97.8,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000336,W-000008,2026-09-05,76.3,80.7,100,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000337,W-000009,2022-09-15,7.1,15.4,7.7,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000338,W-000009,2022-10-15,13.4,12.8,15.4,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000339,W-000009,2022-11-15,23.7,34.4,23.1,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000340,W-000009,2022-12-15,32.4,40.1,30.8,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000341,W-000009,2023-01-15,39.8,44.6,38.5,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000342,W-000009,2023-02-15,48.8,39.3,46.2,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000343,W-000009,2023-03-15,50.0,52.9,53.8,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000344,W-000009,2023-04-15,60.7,58.0,61.5,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000345,W-000009,2023-05-15,70.3,79.9,69.2,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000346,W-000009,2023-06-15,78.6,72.9,76.9,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000347,W-000009,2023-07-15,88.0,95.6,84.6,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000348,W-000009,2023-08-15,91.1,91.0,92.3,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000349,W-000009,2023-09-01,100.0,109.4,100,COMPLETED,IA-S03-01-01,SYNTHETIC_V2,True
PROG-V2-00000350,W-000010,2022-11-15,8.7,8.4,6.7,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000351,W-000010,2022-12-15,12.1,19.1,13.3,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000352,W-000010,2023-01-15,17.4,16.4,20.0,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000353,W-000010,2023-02-15,25.3,29.1,26.7,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000354,W-000010,2023-03-15,35.6,47.5,33.3,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000355,W-000010,2023-04-15,43.2,48.1,40.0,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000356,W-000010,2023-05-15,45.3,49.2,46.7,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000357,W-000010,2023-06-15,54.7,57.0,53.3,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000358,W-000010,2023-07-15,58.6,68.5,60.0,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000359,W-000010,2023-08-15,64.9,64.3,66.7,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000360,W-000010,2023-09-15,72.4,70.8,73.3,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000361,W-000010,2023-10-15,78.8,92.9,80.0,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000362,W-000010,2023-11-15,84.4,87.3,86.7,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000363,W-000010,2023-12-15,94.9,96.5,93.3,ONGOING,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000364,W-000010,2024-01-12,100.0,102.0,100,COMPLETED,IA-S04-01-01,SYNTHETIC_V2,True
PROG-V2-00000365,W-000011,2022-11-15,13.7,32.3,12.5,ONGOING,IA-S05-01-01,SYNTHETIC_V2,True
PROG-V2-00000366,W-000011,2022-12-15,25.4,20.3,25.0,ONGOING,IA-S05-01-01,SYNTHETIC_V2,True
PROG-V2-00000367,W-000011,2023-01-15,40.9,47.5,37.5,ONGOING,IA-S05-01-01,SYNTHETIC_V2,True
PROG-V2-00000368,W-000011,2023-02-15,51.0,57.5,50.0,ONGOING,IA-S05-01-01,SYNTHETIC_V2,True
PROG-V2-00000369,W-000011,2023-03-15,62.1,82.4,62.5,ONGOING,IA-S05-01-01,SYNTHETIC_V2,True
PROG-V2-00000370,W-000011,2023-04-15,78.1,79.2,75.0,ONGOING,IA-S05-01-01,SYNTHETIC_V2,True
PROG-V2-00000371,W-000011,2023-05-15,88.3,92.7,87.5,ONGOING,IA-S05-01-01,SYNTHETIC_V2,True
PROG-V2-00000372,W-000011,2023-06-15,100.0,102.2,100,COMPLETED,IA-S05-01-01,SYNTHETIC_V2,True
PROG-V2-00000373,W-000012,2023-01-15,8.0,11.8,5.3,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000374,W-000012,2023-02-15,12.0,0,10.5,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000375,W-000012,2023-03-15,14.7,11.6,15.8,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000376,W-000012,2023-04-15,22.9,31.3,21.1,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000377,W-000012,2023-05-15,25.2,28.0,26.3,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000378,W-000012,2023-06-15,31.1,31.3,31.6,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000379,W-000012,2023-07-15,37.4,64.9,36.8,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000380,W-000012,2023-08-15,38.8,44.2,42.1,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000381,W-000012,2023-09-15,48.1,56.3,47.4,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000382,W-000012,2023-10-15,51.2,54.9,52.6,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000383,W-000012,2023-11-15,56.3,55.1,57.9,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000384,W-000012,2023-12-15,62.9,65.3,63.2,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000385,W-000012,2024-01-15,67.6,62.5,68.4,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000386,W-000012,2024-02-15,74.4,80.2,73.7,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000387,W-000012,2024-03-15,81.8,78.6,78.9,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000388,W-000012,2024-04-15,84.7,89.8,84.2,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000389,W-000012,2024-05-15,89.6,79.8,89.5,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000390,W-000012,2024-06-15,92.6,107.2,94.7,ONGOING,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000391,W-000012,2024-07-08,100.0,102.8,100,COMPLETED,IA-S06-01-01,SYNTHETIC_V2,True
PROG-V2-00000392,W-000013,2023-01-15,8.7,19.3,5.6,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000393,W-000013,2023-02-15,11.7,11.4,11.1,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000394,W-000013,2023-03-15,17.8,14.6,16.7,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000395,W-000013,2023-04-15,20.5,24.2,22.2,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000396,W-000013,2023-05-15,29.4,27.1,27.8,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000397,W-000013,2023-06-15,34.4,38.8,33.3,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000398,W-000013,2023-07-15,39.0,34.6,38.9,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000399,W-000013,2023-08-15,44.0,48.5,44.4,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000400,W-000013,2023-09-15,50.9,49.0,50.0,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000401,W-000013,2023-10-15,54.2,64.2,55.6,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000402,W-000013,2023-11-15,64.6,88.5,61.1,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000403,W-000013,2023-12-15,64.4,66.8,66.7,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000404,W-000013,2024-01-15,71.2,87.9,72.2,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000405,W-000013,2024-02-15,80.5,80.4,77.8,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000406,W-000013,2024-03-15,82.2,88.2,83.3,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000407,W-000013,2024-04-15,90.8,99.1,88.9,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000408,W-000013,2024-05-15,90.3,87.7,94.4,ONGOING,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000409,W-000013,2024-06-11,100.0,94.4,100,COMPLETED,IA-S01-01-01,SYNTHETIC_V2,True
PROG-V2-00000410,W-000014,2023-03-15,10.9,10.6,5.9,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000411,W-000014,2023-04-15,13.1,26.1,11.8,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000412,W-000014,2023-05-15,17.6,21.0,17.6,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000413,W-000014,2023-06-15,18.9,9.3,23.5,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000414,W-000014,2023-07-15,30.9,32.4,29.4,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000415,W-000014,2023-08-15,34.5,39.1,35.3,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000416,W-000014,2023-09-15,40.9,38.1,41.2,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000417,W-000014,2023-10-15,46.7,51.8,47.1,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000418,W-000014,2023-11-15,52.4,57.5,52.9,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000419,W-000014,2023-12-15,60.6,52.9,58.8,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000420,W-000014,2024-01-15,68.7,75.0,64.7,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000421,W-000014,2024-02-15,67.2,69.1,70.6,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000422,W-000014,2024-03-15,75.5,70.0,76.5,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000423,W-000014,2024-04-15,82.9,73.9,82.4,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000424,W-000014,2024-05-15,86.9,81.9,88.2,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000425,W-000014,2024-06-15,95.6,92.8,94.1,ONGOING,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000426,W-000014,2024-07-15,100.0,91.6,100,COMPLETED,IA-S02-01-01,SYNTHETIC_V2,True
PROG-V2-00000427,W-000015,2022-12-15,2.2,0,5.3,ONGOING,IA-S03-01-01,SYNTHETIC_V2,True
