alert_type,group_type,group_value,metric,month,current_value,current_event_count,baseline_month_count,historical_event_support,median,mad,q1,q3,iqr,p10,p90,robust_z,deviation_method,ewma,trend_deviation_flag,evidence_summary
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Drinking Water,released_payment_amount_inr,2024-04,23518000.0,45,6,150,10085500.0,1355000.0,8872000.0,13170250.0,4298250.0,8730500.0,17627500.0,6.686510147601476,MAD,15141929.044467999,True,released_payment_amount_inr for sector=Drinking Water in 2024-04 has signed robust z 6.687 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Drinking Water,released_payment_count,2024-04,45.0,45,6,150,23.0,2.0,21.25,24.75,3.5,19.0,33.0,7.4195,MAD,30.662870088,True,released_payment_count for sector=Drinking Water in 2024-04 has signed robust z 7.420 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Education,released_payment_count,2024-04,24.0,24,6,92,14.5,0.5,14.0,15.0,1.0,14.0,17.5,12.8155,MAD,16.798781793999996,True,released_payment_count for sector=Education in 2024-04 has signed robust z 12.816 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sanitation,recommendation_work_count,2024-04,17.0,17,6,55,9.0,1.0,8.25,9.75,1.5,7.5,11.0,5.396,MAD,12.095391604753999,True,recommendation_work_count for sector=Sanitation in 2024-04 has signed robust z 5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Andhra Pradesh,released_payment_count,2024-04,46.0,46,6,155,24.0,2.5,23.25,27.0,3.75,18.0,35.5,5.9356,MAD,33.1462435474,True,released_payment_count for state_name=Andhra Pradesh in 2024-04 has signed robust z 5.936 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Andhra Pradesh,sanction_work_count,2024-04,7.0,7,6,80,13.0,1.0,12.0,14.0,2.0,11.5,15.5,-4.047,MAD,11.272236012792998,True,sanction_work_count for state_name=Andhra Pradesh in 2024-04 has signed robust z -4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Andhra Pradesh,sanctioned_amount_inr,2024-04,11073000.0,7,6,80,23870500.0,1162500.0,23031500.0,28195500.0,5164000.0,22708000.0,33532500.0,-7.425302150537634,MAD,21590581.524872776,True,sanctioned_amount_inr for state_name=Andhra Pradesh in 2024-04 has signed robust z -7.425 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Odisha,released_payment_amount_inr,2024-04,19518000.0,35,6,103,8688000.0,1965000.0,7865750.0,13265500.0,5399750.0,6723000.0,14694000.0,3.717473282442748,MAD,12188196.014587,True,released_payment_amount_inr for state_name=Odisha in 2024-04 has signed robust z 3.717 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Odisha,released_payment_count,2024-04,35.0,35,6,103,17.0,2.5,14.25,19.0,4.75,13.0,21.5,4.8564,MAD,21.47728646,True,released_payment_count for state_name=Odisha in 2024-04 has signed robust z 4.856 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Odisha,sanctioned_amount_inr,2024-04,13080000.0,6,6,66,22369500.0,1697000.0,20548750.0,23616500.0,3067750.0,15030500.0,28833000.0,-3.6922614908662346,MAD,19519622.336098544,True,sanctioned_amount_inr for state_name=Odisha in 2024-04 has signed robust z -3.692 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Telangana,sanction_work_count,2024-04,18.0,18,6,64,8.5,0.5,8.0,12.75,4.75,8.0,15.5,12.8155,MAD,12.068431842519999,True,sanction_work_count for state_name=Telangana in 2024-04 has signed robust z 12.816 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Drinking Water,released_payment_count,2024-04,10.0,10,6,28,4.0,1.0,3.25,6.25,3.0,3.0,7.0,4.047,MAD,5.957320513,True,released_payment_count for state_name=Karnataka|sector=Drinking Water in 2024-04 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4,released_payment_amount_inr,2024-05,10802000.0,13,6,41,3216500.0,1142500.0,2386250.0,4529000.0,2142750.0,2074000.0,5523500.0,4.478266739606127,MAD,5775286.444492579,True,released_payment_amount_inr for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4 in 2024-05 has signed robust z 4.478 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 3,released_payment_count,2024-05,11.0,11,6,32,4.5,0.5,4.0,5.75,1.75,4.0,7.5,8.7685,MAD,6.847788670999998,True,released_payment_count for state_name=Karnataka|district=Karnataka Demo District 3 in 2024-05 has signed robust z 8.768 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 4,released_payment_amount_inr,2024-05,6076000.0,11,6,35,3553000.0,261000.0,3287750.0,3701250.0,413500.0,2288500.0,3814500.0,6.520166666666666,MAD,4001812.3856439395,True,released_payment_amount_inr for state_name=Karnataka|district=Karnataka Demo District 4 in 2024-05 has signed robust z 6.520 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 4,released_payment_count,2024-05,11.0,11,6,35,6.5,0.5,5.25,7.0,1.75,4.0,7.0,6.0705,MAD,7.092083764629999,True,released_payment_count for state_name=Karnataka|district=Karnataka Demo District 4 in 2024-05 has signed robust z 6.071 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 1,recommended_amount_inr,2024-05,968000.0,1,6,21,5636000.0,567500.0,5062500.0,6136750.0,1074250.0,4518000.0,8262000.0,-5.548133920704846,MAD,5339958.2588104615,True,recommended_amount_inr for state_name=Maharashtra|district=Maharashtra Demo District 1 in 2024-05 has signed robust z -5.548 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 1,released_payment_amount_inr,2024-05,8124000.0,11,6,33,2425000.0,210500.0,2342000.0,2696250.0,354250.0,1412000.0,5127000.0,18.261166270783846,MAD,4999468.291226,True,released_payment_amount_inr for state_name=Odisha|district=Odisha Demo District 1 in 2024-05 has signed robust z 18.261 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 1,released_payment_count,2024-05,11.0,11,6,33,4.5,1.0,4.0,5.75,1.75,3.0,9.0,4.38425,MAD,7.795050403899999,True,released_payment_count for state_name=Odisha|district=Odisha Demo District 1 in 2024-05 has signed robust z 4.384 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 4,sanction_work_count,2024-05,0.0,0,6,23,3.0,0.5,3.0,4.5,1.5,2.5,6.0,-4.047,MAD,2.3366576616669996,True,sanction_work_count for state_name=Odisha|district=Odisha Demo District 4 in 2024-05 has signed robust z -4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 1,released_payment_amount_inr,2024-05,6203000.0,11,6,29,2887000.0,481000.0,2831000.0,3577500.0,746500.0,2346000.0,3989000.0,4.649983367983368,MAD,3850932.3071789998,True,released_payment_amount_inr for state_name=Rajasthan|district=Rajasthan Demo District 1 in 2024-05 has signed robust z 4.650 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 1,released_payment_count,2024-05,11.0,11,6,29,4.5,1.0,4.0,5.75,1.75,3.5,6.5,4.38425,MAD,6.617724276999999,True,released_payment_count for state_name=Rajasthan|district=Rajasthan Demo District 1 in 2024-05 has signed robust z 4.384 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 2,released_payment_amount_inr,2024-05,6640000.0,11,6,21,1647000.0,710500.0,1324750.0,2417000.0,1092250.0,818000.0,3065500.0,4.740011963406052,MAD,3079644.42017,True,released_payment_amount_inr for state_name=Rajasthan|district=Rajasthan Demo District 2 in 2024-05 has signed robust z 4.740 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Education,released_payment_count,2024-05,21.0,21,6,101,14.5,0.5,14.0,18.75,4.75,14.0,22.0,8.7685,MAD,18.059147255799996,True,released_payment_count for sector=Education in 2024-05 has signed robust z 8.768 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Health,progress_report_count,2024-05,19.0,19,6,34,6.0,1.0,5.25,6.75,1.5,3.5,7.5,8.7685,MAD,9.7145707,True,progress_report_count for sector=Health in 2024-05 has signed robust z 8.768 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Health,released_payment_amount_inr,2024-05,20722000.0,36,6,106,10499000.0,1765500.0,9863250.0,12628000.0,2764750.0,7338000.0,16517500.0,3.9056434437836307,MAD,13832989.576033909,True,released_payment_amount_inr for sector=Health in 2024-05 has signed robust z 3.906 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Health,released_payment_count,2024-05,36.0,36,6,106,19.0,2.0,16.25,21.0,4.75,13.0,21.0,5.73325,MAD,23.197623945909996,True,released_payment_count for sector=Health in 2024-05 has signed robust z 5.733 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sanitation,released_payment_amount_inr,2024-05,17901000.0,37,6,111,9119500.0,1129500.0,7705000.0,9653500.0,1948500.0,5197000.0,10627000.0,5.2440210270030985,MAD,11273844.4366997,True,released_payment_amount_inr for sector=Sanitation in 2024-05 has signed robust z 5.244 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sanitation,released_payment_count,2024-05,37.0,37,6,111,18.5,3.0,16.25,21.5,5.25,12.5,24.5,4.159416666666666,MAD,24.717554995099995,True,released_payment_count for sector=Sanitation in 2024-05 has signed robust z 4.159 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sanitation,sanction_work_count,2024-05,16.0,16,6,47,8.0,1.0,7.25,8.75,1.5,6.5,9.0,5.396,MAD,10.276960284080598,True,sanction_work_count for sector=Sanitation in 2024-05 has signed robust z 5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sanitation,sanctioned_amount_inr,2024-05,25767000.0,16,6,47,12245000.0,1083500.0,11777500.0,14749500.0,2972000.0,11161500.0,15791000.0,8.41771019843101,MAD,17273572.821273666,True,sanctioned_amount_inr for sector=Sanitation in 2024-05 has signed robust z 8.418 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sports,released_payment_amount_inr,2024-05,15785000.0,33,6,126,10882000.0,843000.0,10010500.0,11476000.0,1465500.0,9193000.0,12254000.0,3.922981613285884,MAD,11721064.170318998,True,released_payment_amount_inr for sector=Sports in 2024-05 has signed robust z 3.923 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sports,released_payment_count,2024-05,33.0,33,6,126,20.5,0.5,20.0,21.0,1.0,20.0,22.5,16.8625,MAD,22.9114619362,True,released_payment_count for sector=Sports in 2024-05 has signed robust z 16.863 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Andhra Pradesh,released_payment_count,2024-05,52.0,52,6,188,26.0,2.5,24.0,39.25,15.25,23.5,44.5,7.014799999999999,MAD,38.80237048318,True,released_payment_count for state_name=Andhra Pradesh in 2024-05 has signed robust z 7.015 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Andhra Pradesh,sanctioned_amount_inr,2024-05,29403000.0,16,6,70,23276000.0,673500.0,22668500.0,23923250.0,1254750.0,16851000.0,26789000.0,6.136097253155159,MAD,23934307.067410942,True,sanctioned_amount_inr for state_name=Andhra Pradesh in 2024-05 has signed robust z 6.136 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Karnataka,recommended_amount_inr,2024-05,36866000.0,18,6,77,23537000.0,1702000.0,22156500.0,25210000.0,3053500.0,19127000.0,25729500.0,5.282262338425382,MAD,27572892.143712096,True,recommended_amount_inr for state_name=Karnataka in 2024-05 has signed robust z 5.282 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Karnataka,sanction_work_count,2024-05,16.0,16,6,61,10.0,1.0,9.25,10.75,1.5,7.5,13.0,4.047,MAD,12.257229602150296,True,sanction_work_count for state_name=Karnataka in 2024-05 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Rajasthan,progress_report_count,2024-05,23.0,23,6,37,6.5,2.0,5.0,8.75,3.75,2.5,9.5,5.5646249999999995,MAD,11.7481993,True,progress_report_count for state_name=Rajasthan in 2024-05 has signed robust z 5.565 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Rajasthan,released_payment_amount_inr,2024-05,29081000.0,46,6,138,11046000.0,1571000.0,10948750.0,13349750.0,2401000.0,9185500.0,17916500.0,7.743225652450668,MAD,16797699.866867296,True,released_payment_amount_inr for state_name=Rajasthan in 2024-05 has signed robust z 7.743 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Rajasthan,released_payment_count,2024-05,46.0,46,6,138,25.5,2.5,20.25,27.75,7.5,15.5,28.0,5.5309,MAD,29.812137161299994,True,released_payment_count for state_name=Rajasthan in 2024-05 has signed robust z 5.531 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Telangana,sanction_work_count,2024-05,18.0,18,6,65,8.5,0.5,8.0,12.75,4.75,8.0,16.0,12.8155,MAD,13.847902289763997,True,sanction_work_count for state_name=Telangana in 2024-05 has signed robust z 12.816 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Health,released_payment_count,2024-05,8.0,8,6,22,2.5,1.0,2.0,5.25,3.25,1.5,7.0,3.70975,MAD,5.335634360469999,True,released_payment_count for state_name=Andhra Pradesh|sector=Health in 2024-05 has signed robust z 3.710 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Community Infrastructure,released_payment_count,2024-05,9.0,9,6,29,3.5,1.0,3.0,4.75,1.75,2.5,8.5,3.70975,MAD,6.884370607899999,True,released_payment_count for state_name=Maharashtra|sector=Community Infrastructure in 2024-05 has signed robust z 3.710 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1,sanctioned_amount_inr,2024-06,1795000.0,1,6,22,6400500.0,372500.0,6201750.0,6840750.0,639000.0,5907500.0,9140500.0,-8.339355033557046,MAD,5106184.581264414,True,sanctioned_amount_inr for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1 in 2024-06 has signed robust z -8.339 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 2,progress_report_count,2024-06,7.0,7,6,20,3.5,0.5,3.0,4.0,1.0,1.5,5.0,4.7215,MAD,4.62773101,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 2 in 2024-06 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 2,released_payment_count,2024-06,12.0,12,6,51,8.0,0.5,8.0,8.75,0.75,6.5,11.0,5.396,MAD,9.7000350187,True,released_payment_count for state_name=Karnataka|district=Karnataka Demo District 2 in 2024-06 has signed robust z 5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 4,released_payment_amount_inr,2024-06,8506000.0,13,6,39,3666500.0,339500.0,3309750.0,3853750.0,544000.0,2288500.0,4984500.0,9.614853460972018,MAD,5353068.669950757,True,released_payment_amount_inr for state_name=Karnataka|district=Karnataka Demo District 4 in 2024-06 has signed robust z 9.615 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 4,released_payment_count,2024-06,13.0,13,6,39,6.5,1.0,5.25,7.0,1.75,4.0,9.0,4.38425,MAD,8.864458635240998,True,released_payment_count for state_name=Karnataka|district=Karnataka Demo District 4 in 2024-06 has signed robust z 4.384 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 1,released_payment_amount_inr,2024-06,8311000.0,15,6,49,3432500.0,452500.0,3008500.0,4674000.0,1665500.0,2980000.0,5264000.0,7.271929834254144,MAD,5025441.044242039,True,released_payment_amount_inr for state_name=Maharashtra|district=Maharashtra Demo District 1 in 2024-06 has signed robust z 7.272 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 2,released_payment_amount_inr,2024-06,9727000.0,12,6,46,2713000.0,834000.0,2178250.0,4714000.0,2535750.0,1879000.0,6033500.0,5.672593525179856,MAD,5556895.6318997,True,released_payment_amount_inr for state_name=Odisha|district=Odisha Demo District 2 in 2024-06 has signed robust z 5.673 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 1,released_payment_amount_inr,2024-06,8413000.0,20,6,36,2887000.0,481000.0,2831000.0,3577500.0,746500.0,2346000.0,4997000.0,7.749037422037422,MAD,5219552.6150253,True,released_payment_amount_inr for state_name=Rajasthan|district=Rajasthan Demo District 1 in 2024-06 has signed robust z 7.749 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 1,released_payment_count,2024-06,20.0,20,6,36,5.5,1.5,4.25,6.75,2.5,3.5,9.0,6.520166666666667,MAD,10.632406993899998,True,released_payment_count for state_name=Rajasthan|district=Rajasthan Demo District 1 in 2024-06 has signed robust z 6.520 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 1,sanction_work_count,2024-06,1.0,1,6,23,4.0,0.5,3.25,4.0,0.75,2.0,5.5,-4.047,MAD,3.005094320697999,True,sanction_work_count for state_name=Rajasthan|district=Rajasthan Demo District 1 in 2024-06 has signed robust z -4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 3,sanction_work_count,2024-06,6.0,6,6,20,3.0,0.5,2.25,3.0,0.75,1.5,5.5,4.047,MAD,3.545521430665599,True,sanction_work_count for state_name=Rajasthan|district=Rajasthan Demo District 3 in 2024-06 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Education,released_payment_count,2024-06,33.0,33,6,102,14.5,0.5,14.0,19.5,5.5,14.0,22.5,24.9565,MAD,22.541403079059997,True,released_payment_count for sector=Education in 2024-06 has signed robust z 24.956 against 6 causal prior months.
