work_id,payment_auth_before_request_count,payment_release_before_auth_count,duplicate_pfms_reference_count,zero_value_released_payment_count,payment_after_completion_count,payment_after_final_payment_count,multiple_final_payments_count,released_total_exceeds_sanction_count,payment_irregularity_evidence_count,has_payment_irregularity_evidence
W-002212,0,0,0,0,0,0,0,0,0,False
W-002213,0,0,0,0,0,0,0,1,1,True
W-002214,0,0,0,0,0,0,0,0,0,False
W-002215,1,0,0,0,0,0,0,0,1,True
W-002216,0,0,0,0,0,0,0,0,0,False
W-002217,1,0,0,0,0,0,0,0,1,True
W-002218,1,0,0,0,0,0,0,0,1,True
W-002219,0,0,0,0,0,0,0,0,0,False
W-002220,0,0,0,0,0,0,0,0,0,False
W-002221,0,0,0,0,0,0,0,0,0,False
W-002222,0,0,0,0,0,0,0,0,0,False
W-002223,0,0,0,0,0,0,0,1,1,True
W-002224,0,0,0,0,0,0,0,0,0,False
W-002225,0,0,0,0,0,0,0,0,0,False
W-002226,0,0,0,0,0,0,0,1,1,True
W-002227,0,0,0,0,0,0,0,0,0,False
W-002228,0,0,0,0,0,0,0,0,0,False
W-002229,0,0,0,0,0,0,0,0,0,False
W-002230,0,0,0,0,0,0,0,0,0,False
W-002231,0,0,0,0,0,0,0,0,0,False
W-002232,0,0,0,0,0,0,0,1,1,True
W-002233,0,0,0,0,0,0,0,1,1,True
W-002234,0,0,0,0,0,0,0,0,0,False
W-002235,1,0,0,0,0,0,0,1,2,True
W-002236,0,0,0,0,0,0,0,1,1,True
W-002237,1,0,0,0,0,0,0,0,1,True
W-002238,1,0,0,0,0,0,0,1,2,True
W-002239,1,0,0,0,0,0,0,0,1,True
W-002240,0,0,0,0,0,0,0,1,1,True
W-002241,0,0,0,0,0,0,0,0,0,False
W-002242,1,0,0,0,0,0,0,0,1,True
W-002243,0,0,0,0,0,0,0,1,1,True
W-002244,0,0,0,0,0,0,0,1,1,True
W-002245,0,0,0,0,0,0,0,0,0,False
W-002246,0,0,0,0,0,0,0,1,1,True
W-002247,0,0,0,0,0,0,0,0,0,False
W-002248,0,0,0,0,0,0,0,1,1,True
W-002249,0,0,0,0,0,0,0,0,0,False
W-002250,0,0,0,0,0,0,0,0,0,False
W-002251,1,0,0,0,0,0,0,0,1,True
W-002252,0,0,0,0,0,0,0,0,0,False
W-002253,0,0,0,0,0,0,0,1,1,True
W-002254,0,0,0,0,0,0,0,0,0,False
W-002255,0,0,0,0,0,0,0,1,1,True
W-002256,0,0,0,0,0,0,0,0,0,False
W-002257,0,0,0,0,0,0,0,1,1,True
W-002258,0,0,0,0,0,0,0,0,0,False
W-002259,0,0,0,0,0,0,0,1,1,True
W-002260,0,0,0,0,0,0,0,0,0,False
W-002261,0,0,0,0,0,0,0,0,0,False
W-002262,0,0,0,0,0,0,0,0,0,False
W-002263,0,0,0,0,0,0,0,1,1,True
W-002264,2,0,0,0,0,0,0,0,2,True
W-002265,0,0,0,0,0,0,0,1,1,True
W-002266,1,0,0,0,0,0,0,1,2,True
W-002267,0,0,0,1,0,0,0,0,1,True
W-002268,1,0,0,0,0,0,0,1,2,True
W-002269,0,0,0,0,0,0,0,1,1,True
W-002270,0,0,0,0,0,0,0,0,0,False
W-002271,1,0,0,0,0,0,0,0,1,True
W-002272,0,0,0,0,0,0,0,0,0,False
W-002273,0,0,0,0,0,0,0,1,1,True
W-002274,0,0,0,0,0,0,0,1,1,True
W-002275,0,0,0,0,0,0,0,1,1,True
W-002276,0,0,0,0,0,0,0,1,1,True
W-002277,1,0,0,0,0,0,0,0,1,True
W-002278,0,0,0,0,0,0,0,1,1,True
W-002279,0,0,0,0,0,0,0,1,1,True
W-002280,0,0,0,0,0,0,0,0,0,False
W-002281,1,0,0,0,0,0,0,0,1,True
W-002282,0,0,0,0,0,0,0,1,1,True
W-002283,0,0,0,0,0,0,0,0,0,False
W-002284,0,0,0,0,0,0,0,1,1,True
W-002285,1,0,0,0,0,0,0,1,2,True
W-002286,0,0,0,0,0,0,0,0,0,False
W-002287,0,0,0,0,0,0,0,0,0,False
W-002288,0,0,0,0,0,0,0,0,0,False
W-002289,0,0,0,0,0,0,0,1,1,True
W-002290,1,0,0,0,0,0,0,0,1,True
W-002291,1,0,0,0,0,0,0,0,1,True
W-002292,0,0,0,0,0,0,0,0,0,False
W-002293,0,0,0,0,0,0,0,0,0,False
W-002294,0,0,0,0,0,0,0,0,0,False
W-002295,0,0,0,0,0,0,0,1,1,True
W-002296,0,0,0,0,0,0,0,1,1,True
W-002297,0,0,0,0,0,0,0,1,1,True
W-002298,0,0,0,0,0,0,0,0,0,False
W-002299,0,0,0,0,0,0,0,1,1,True
W-002300,0,0,0,0,0,0,0,0,0,False
W-002301,0,0,0,0,0,0,0,0,0,False
W-002302,0,0,0,0,0,0,0,1,1,True
W-002303,1,0,0,0,0,0,0,1,2,True
W-002304,0,0,0,0,0,0,0,1,1,True
W-002305,0,0,0,0,0,0,0,0,0,False
W-002306,1,0,0,0,0,0,0,1,2,True
W-002307,0,0,0,0,0,0,0,0,0,False
W-002308,0,0,0,0,0,0,0,0,0,False
W-002309,1,0,0,0,0,0,0,1,2,True
W-002310,0,0,0,0,0,0,0,1,1,True
W-002311,0,0,0,0,0,0,0,1,1,True
W-002312,1,0,0,0,0,0,0,0,1,True
W-002313,0,0,0,0,0,0,0,0,0,False
W-002314,0,0,0,0,0,0,0,1,1,True
W-002315,0,0,0,0,0,0,0,1,1,True
W-002316,0,0,0,0,0,0,0,1,1,True
W-002317,0,0,0,0,0,0,0,1,1,True
W-002318,0,0,0,0,0,0,0,1,1,True
W-002319,0,0,0,0,0,0,0,0,0,False
W-002320,0,0,0,0,0,0,0,0,0,False
W-002321,1,0,0,0,0,0,0,0,1,True
W-002322,1,0,0,0,0,0,0,1,2,True
W-002323,0,0,0,0,0,0,0,1,1,True
W-002324,0,0,0,0,0,0,0,0,0,False
W-002325,0,0,0,0,0,0,0,1,1,True
W-002326,1,0,0,0,0,0,0,1,2,True
W-002327,0,0,0,0,0,0,0,0,0,False
W-002328,0,0,0,0,0,0,0,0,0,False
W-002329,0,0,0,0,0,0,0,0,0,False
W-002330,1,0,0,0,0,0,0,0,1,True
W-002331,0,0,0,0,0,0,0,0,0,False
W-002332,0,0,0,0,0,0,0,1,1,True
W-002333,1,0,0,0,0,0,0,1,2,True
W-002334,1,0,0,0,0,0,0,1,2,True
W-002335,0,0,0,0,0,0,0,1,1,True
W-002336,0,0,0,0,0,0,0,1,1,True
W-002337,0,0,0,0,0,0,0,0,0,False
W-002338,0,0,0,0,0,0,0,0,0,False
W-002339,0,0,0,0,0,0,0,0,0,False
W-002340,1,0,0,0,0,0,0,0,1,True
W-002341,0,0,0,0,0,0,0,1,1,True
W-002342,0,0,0,0,0,0,0,0,0,False
W-002343,0,0,0,0,0,0,0,1,1,True
W-002344,0,0,0,0,0,0,0,1,1,True
W-002345,1,0,0,0,0,0,0,1,2,True
W-002346,0,0,0,0,0,0,0,0,0,False
W-002347,0,0,0,0,0,0,0,0,0,False
W-002348,1,0,0,0,0,0,0,0,1,True
W-002349,0,0,0,0,0,0,0,1,1,True
W-002350,0,0,0,0,0,0,0,1,1,True
W-002351,1,0,0,0,0,0,0,0,1,True
W-002352,1,0,0,0,0,0,0,1,2,True
W-002353,0,0,0,0,0,0,0,0,0,False
W-002354,0,0,0,0,0,0,0,0,0,False
W-002355,0,0,0,0,0,0,0,1,1,True
W-002356,1,0,0,0,0,0,0,0,1,True
W-002357,0,0,0,0,0,0,0,0,0,False
W-002358,1,0,0,0,0,0,0,1,2,True
W-002359,1,0,0,0,0,0,0,1,2,True
W-002360,0,0,0,0,0,0,0,0,0,False
W-002361,0,0,0,0,0,0,0,0,0,False
W-002362,0,0,0,0,0,0,0,0,0,False
W-002363,0,0,0,0,0,0,0,0,0,False
W-002364,0,0,0,0,0,0,0,0,0,False
W-002365,0,0,0,0,0,0,0,1,1,True
W-002366,0,0,0,0,0,0,0,1,1,True
W-002367,0,0,0,0,0,0,0,1,1,True
W-002368,3,0,0,0,0,0,0,1,4,True
W-002369,0,0,0,0,0,0,0,1,1,True
W-002370,0,0,0,0,0,0,0,0,0,False
W-002371,0,0,0,0,0,0,0,1,1,True
W-002372,0,0,0,0,0,0,0,0,0,False
W-002373,0,0,0,0,0,0,0,0,0,False
W-002374,0,0,0,0,0,0,0,0,0,False
W-002375,1,0,0,0,0,0,0,1,2,True
W-002376,0,0,0,0,0,0,0,0,0,False
W-002377,0,0,0,0,0,0,0,1,1,True
W-002378,1,0,0,0,0,0,0,0,1,True
W-002379,0,0,0,0,0,0,0,0,0,False
W-002380,0,0,0,0,0,0,0,0,0,False
W-002381,0,0,0,0,0,0,0,0,0,False
W-002382,1,0,0,0,0,0,0,0,1,True
W-002383,0,0,0,0,0,0,0,1,1,True
W-002384,0,0,0,0,0,0,0,0,0,False
W-002385,2,0,0,0,0,0,0,0,2,True
W-002386,0,0,0,0,0,0,0,1,1,True
W-002387,0,0,0,0,0,0,0,1,1,True
W-002388,0,0,0,0,0,0,0,1,1,True
W-002389,0,0,0,0,0,0,0,1,1,True
W-002390,0,0,0,0,0,0,0,0,0,False
W-002391,0,0,0,0,0,0,0,1,1,True
W-002392,1,0,0,0,0,0,0,1,2,True
W-002393,0,0,0,0,0,0,0,1,1,True
W-002394,0,0,0,0,0,0,0,0,0,False
W-002395,1,0,0,0,0,0,0,1,2,True
W-002396,0,0,0,0,0,0,0,1,1,True
W-002397,0,0,0,0,0,0,0,1,1,True
W-002398,0,0,0,0,0,0,0,0,0,False
W-002399,1,0,0,0,0,0,0,0,1,True
W-002400,0,0,0,0,0,0,0,1,1,True
W-002401,0,0,0,0,0,0,0,1,1,True
W-002402,1,0,0,0,0,0,0,1,2,True
W-002403,0,0,0,0,0,0,0,1,1,True
W-002404,0,0,0,0,0,0,0,1,1,True
W-002405,0,0,0,0,0,0,0,0,0,False
W-002406,0,0,0,0,0,0,0,1,1,True
W-002407,0,0,0,0,0,0,0,0,0,False
W-002408,0,0,0,0,0,0,0,0,0,False
W-002409,0,0,0,0,0,0,0,1,1,True
W-002410,0,0,0,0,0,0,0,1,1,True
W-002411,1,0,0,0,0,0,0,0,1,True
W-002412,0,0,0,0,0,0,0,1,1,True
W-002413,0,0,0,0,0,0,0,0,0,False
W-002414,0,0,0,0,0,0,0,0,0,False
W-002415,1,0,0,0,0,0,0,1,2,True
W-002416,0,0,0,0,0,0,0,1,1,True
W-002417,1,0,0,0,0,0,0,0,1,True
W-002418,0,0,0,0,0,0,0,1,1,True
W-002419,0,0,0,0,0,0,0,0,0,False
W-002420,0,0,0,0,0,0,0,0,0,False
W-002421,0,0,0,0,0,0,0,1,1,True
W-002422,0,0,0,0,0,0,0,0,0,False
W-002423,0,0,0,0,0,0,0,0,0,False
W-002424,1,0,0,0,0,0,0,0,1,True
W-002425,0,0,0,0,0,0,0,0,0,False
W-002426,0,0,0,0,0,0,0,1,1,True
W-002427,0,0,0,0,0,0,0,1,1,True
W-002428,0,0,0,0,0,0,0,1,1,True
W-002429,0,0,0,0,0,0,0,1,1,True
W-002430,0,0,0,0,0,0,0,1,1,True
W-002431,0,0,0,0,0,0,0,0,0,False
W-002432,0,0,0,0,0,0,0,0,0,False
W-002433,1,0,0,0,0,0,0,1,2,True
W-002434,1,0,0,0,0,0,0,0,1,True
W-002435,0,0,0,0,0,0,0,1,1,True
W-002436,0,0,0,0,0,0,0,1,1,True
W-002437,0,0,0,0,0,0,0,0,0,False
W-002438,0,0,0,0,0,0,0,1,1,True
W-002439,0,0,0,0,0,0,0,1,1,True
W-002440,0,0,0,0,0,0,0,1,1,True
W-002441,2,0,0,0,0,0,0,0,2,True
W-002442,2,0,0,0,0,0,0,1,3,True
W-002443,0,0,0,0,0,0,0,0,0,False
W-002444,2,0,0,0,0,0,0,0,2,True
W-002445,0,0,0,0,0,0,0,0,0,False
W-002446,0,0,0,0,0,0,0,0,0,False
W-002447,0,0,0,0,0,0,0,0,0,False
W-002448,0,0,0,0,0,0,0,1,1,True
W-002449,0,0,0,0,0,0,0,1,1,True
W-002450,0,0,0,0,0,0,0,0,0,False
W-002451,0,0,0,0,0,0,0,0,0,False
W-002452,0,0,0,0,0,0,0,0,0,False
W-002453,0,0,0,0,0,0,0,0,0,False
W-002454,0,0,0,0,0,0,0,1,1,True
W-002455,0,0,0,0,0,0,0,0,0,False
W-002456,0,0,0,0,0,0,0,0,0,False
W-002457,0,0,0,0,0,0,0,0,0,False
W-002458,0,0,0,0,0,0,0,1,1,True
W-002459,0,0,0,0,0,0,0,0,0,False
W-002460,0,0,0,0,0,0,0,0,0,False
W-002461,1,0,0,0,0,0,0,0,1,True
W-002462,0,0,0,0,0,0,0,1,1,True
W-002463,2,0,0,0,0,0,0,0,2,True
W-002464,1,0,0,0,0,0,0,0,1,True
W-002465,0,0,0,0,0,0,0,0,0,False
W-002466,0,0,0,0,0,0,0,1,1,True
W-002467,0,0,0,0,0,0,0,1,1,True
W-002468,1,0,0,0,0,0,0,1,2,True
W-002469,0,0,0,0,0,0,0,0,0,False
W-002470,0,0,0,0,0,0,0,1,1,True
W-002471,1,0,0,0,0,0,0,0,1,True
W-002472,0,0,0,0,0,0,0,0,0,False
W-002473,0,0,0,0,0,0,0,1,1,True
W-002474,0,0,0,0,0,0,0,0,0,False
W-002475,0,0,0,0,0,0,0,1,1,True
W-002476,0,0,0,0,0,0,0,0,0,False
W-002477,0,0,0,0,0,0,0,0,0,False
W-002478,0,0,0,0,0,0,0,1,1,True
W-002479,0,0,0,0,0,0,0,1,1,True
W-002480,0,0,0,0,0,0,0,0,0,False
W-002481,0,0,0,0,0,0,0,0,0,False
W-002482,0,0,0,0,0,0,0,1,1,True
W-002483,0,0,0,0,0,0,0,1,1,True
W-002484,0,0,0,0,0,0,0,0,0,False
W-002485,0,0,0,0,0,0,0,1,1,True
W-002486,0,0,0,0,0,0,0,0,0,False
W-002487,0,0,0,0,0,0,0,1,1,True
W-002488,0,0,0,0,0,0,0,0,0,False
W-002489,0,0,0,0,0,0,0,1,1,True
W-002490,0,0,0,0,0,0,0,0,0,False
W-002491,0,0,0,0,0,0,0,1,1,True
W-002492,0,0,0,0,0,0,0,0,0,False
W-002493,0,0,0,0,0,0,0,0,0,False
W-002494,0,0,0,0,0,0,0,0,0,False
W-002495,0,0,0,0,0,0,0,0,0,False
W-002496,0,0,0,0,0,0,0,0,0,False
W-002497,1,0,0,0,0,0,0,0,1,True
W-002498,0,0,0,0,0,0,0,1,1,True
W-002499,0,0,0,0,0,0,0,0,0,False
W-002500,0,0,0,0,0,0,0,0,0,False
W-002501,0,0,0,0,0,0,0,1,1,True
W-002502,0,0,0,0,0,0,0,0,0,False
W-002503,0,0,0,0,0,0,0,0,0,False
W-002504,0,0,0,0,0,0,0,0,0,False
W-002505,0,0,0,0,0,0,0,0,0,False
W-002506,0,0,0,0,0,0,0,1,1,True
W-002507,0,0,0,0,0,0,0,0,0,False
W-002508,0,0,0,0,0,0,0,0,0,False
W-002509,0,0,0,0,0,0,0,0,0,False
W-002510,0,0,0,0,0,0,0,1,1,True
W-002511,0,0,0,0,0,0,0,0,0,False
W-002512,0,0,0,0,0,0,0,1,1,True
W-002513,1,0,0,0,0,0,0,1,2,True
W-002514,1,0,0,0,0,0,0,0,1,True
W-002515,2,0,0,0,0,0,0,0,2,True
W-002516,1,0,0,0,0,0,0,0,1,True
W-002517,1,0,0,0,0,0,0,0,1,True
W-002518,0,0,0,0,0,0,0,0,0,False
W-002519,0,0,0,0,0,0,0,1,1,True
W-002520,0,0,0,0,0,0,0,0,0,False
W-002521,0,0,0,0,0,0,0,0,0,False
W-002522,1,0,0,0,0,0,0,1,2,True
W-002523,1,0,0,0,0,0,0,0,1,True
W-002524,0,0,0,0,0,0,0,0,0,False
W-002525,0,0,0,0,0,0,0,1,1,True
W-002526,0,0,0,0,0,0,0,0,0,False
W-002527,0,0,0,0,0,0,0,0,0,False
W-002528,0,0,0,0,0,0,0,1,1,True
W-002529,1,0,0,0,0,0,0,0,1,True
W-002530,1,0,0,0,0,0,0,1,2,True
W-002531,0,0,0,0,0,0,0,1,1,True
W-002532,0,0,0,0,0,0,0,0,0,False
W-002533,0,0,0,0,0,0,0,0,0,False
W-002534,0,0,0,0,0,0,0,0,0,False
W-002535,0,0,0,0,0,0,0,0,0,False
W-002536,0,0,0,0,0,0,0,0,0,False
W-002537,0,0,0,0,0,0,0,1,1,True
W-002538,0,0,0,0,0,0,0,0,0,False
W-002539,0,0,0,0,0,0,0,0,0,False
W-002540,0,0,0,0,0,0,0,0,0,False
W-002541,0,0,0,0,0,0,0,0,0,False
W-002542,0,0,0,0,0,0,0,0,0,False
W-002543,0,0,0,0,0,0,0,0,0,False
W-002544,0,0,0,0,0,0,0,0,0,False
W-002545,0,0,0,0,0,0,0,1,1,True
W-002546,0,0,0,0,0,0,0,0,0,False
W-002547,1,0,0,0,0,0,0,1,2,True
W-002548,0,0,0,0,0,0,0,1,1,True
W-002549,0,0,0,0,0,0,0,0,0,False
W-002550,0,0,0,0,0,0,0,1,1,True
W-002551,0,0,0,0,0,0,0,0,0,False
W-002552,0,0,0,0,0,0,0,0,0,False
W-002553,0,0,0,0,0,0,0,0,0,False
W-002554,0,0,0,0,0,0,0,1,1,True
W-002555,0,0,0,0,0,0,0,1,1,True
W-002556,0,0,0,0,0,0,0,1,1,True
W-002557,1,0,0,0,0,0,0,1,2,True
W-002558,1,0,0,0,0,0,0,1,2,True
W-002559,2,0,0,0,0,0,0,1,3,True
W-002560,0,0,0,0,0,0,0,0,0,False
W-002561,2,0,0,0,0,0,0,1,3,True
W-002562,0,0,0,0,0,0,0,0,0,False
W-002563,0,0,0,0,0,0,0,0,0,False
W-002564,0,0,0,0,0,0,0,0,0,False
W-002565,0,0,0,0,0,0,0,1,1,True
W-002566,0,0,0,0,0,0,0,0,0,False
W-002567,0,0,0,0,0,0,0,0,0,False
W-002568,0,0,0,0,0,0,0,0,0,False
W-002569,0,0,0,0,0,0,0,0,0,False
W-002570,0,0,0,0,0,0,0,1,1,True
W-002571,0,0,0,0,0,0,0,0,0,False
W-002572,1,0,0,0,0,0,0,0,1,True
W-002573,0,0,0,0,0,0,0,0,0,False
W-002574,0,0,0,0,0,0,0,0,0,False
W-002575,0,0,0,0,0,0,0,0,0,False
W-002576,0,0,0,0,0,0,0,1,1,True
W-002577,0,0,0,0,0,0,0,1,1,True
W-002578,0,0,0,0,0,0,0,1,1,True
W-002579,0,0,0,0,0,0,0,1,1,True
W-002580,0,0,0,0,0,0,0,0,0,False
W-002581,0,0,0,0,0,0,0,0,0,False
W-002582,0,0,0,0,0,0,0,0,0,False
W-002583,0,0,0,0,0,0,0,1,1,True
W-002584,0,0,0,0,0,0,0,0,0,False
W-002585,0,0,0,0,0,0,0,0,0,False
W-002586,0,0,0,0,0,0,0,0,0,False
W-002587,0,0,0,0,0,0,0,1,1,True
W-002588,0,0,0,0,0,0,0,0,0,False
W-002589,0,0,0,0,0,0,0,0,0,False
W-002590,0,0,0,0,0,0,0,1,1,True
W-002591,0,0,0,0,0,0,0,1,1,True
W-002592,0,0,0,0,0,0,0,1,1,True
W-002593,0,0,0,0,0,0,0,0,0,False
W-002594,1,0,0,0,0,0,0,1,2,True
W-002595,0,0,0,0,0,0,0,0,0,False
W-002596,0,0,0,0,0,0,0,1,1,True
W-002597,0,0,0,0,0,0,0,0,0,False
W-002598,0,0,0,0,0,0,0,0,0,False
W-002599,0,0,0,0,0,0,0,1,1,True
W-002600,0,0,0,0,0,0,0,0,0,False
W-002601,0,0,0,0,0,0,0,1,1,True
W-002602,0,0,0,0,0,0,0,1,1,True
W-002603,0,0,0,0,0,0,0,0,0,False
W-002604,0,0,0,0,0,0,0,0,0,False
W-002605,0,0,0,0,0,0,0,0,0,False
W-002606,0,0,0,0,0,0,0,0,0,False
W-002607,0,0,0,0,0,0,0,0,0,False
W-002608,2,0,0,0,0,0,0,0,2,True
W-002609,0,0,0,0,0,0,0,1,1,True
W-002610,0,0,0,0,0,0,0,0,0,False
W-002611,0,0,0,0,0,0,0,0,0,False
W-002612,2,0,0,0,0,0,0,0,2,True
W-002613,0,0,0,0,0,0,0,0,0,False
W-002614,0,0,0,0,0,0,0,1,1,True
W-002615,0,0,0,0,0,0,0,1,1,True
W-002616,0,0,0,0,0,0,0,0,0,False
W-002617,0,0,0,0,0,0,0,0,0,False
W-002618,0,0,0,0,0,0,0,0,0,False
W-002619,0,0,0,0,0,0,0,1,1,True
W-002620,0,0,0,0,0,0,0,0,0,False
W-002621,0,0,0,0,0,0,0,1,1,True
W-002622,0,0,0,0,0,0,0,0,0,False
W-002623,0,0,0,0,0,0,0,0,0,False
W-002624,0,0,0,0,0,0,0,0,0,False
W-002625,0,0,0,0,0,0,0,0,0,False
W-002626,0,0,0,0,0,0,0,0,0,False
W-002627,0,0,0,0,0,0,0,1,1,True
W-002628,0,0,0,0,0,0,0,1,1,True
W-002629,1,0,0,0,0,0,0,1,2,True
W-002630,0,0,0,0,0,0,0,0,0,False
W-002631,0,0,0,0,0,0,0,0,0,False
W-002632,0,0,0,0,0,0,0,0,0,False
W-002633,0,0,0,0,0,0,0,0,0,False
W-002634,0,0,0,0,0,0,0,1,1,True
W-002635,0,0,0,0,0,0,0,0,0,False
W-002636,0,0,0,0,0,0,0,0,0,False
W-002637,0,0,0,0,0,0,0,0,0,False
W-002638,1,0,0,0,0,0,0,0,1,True
W-002639,1,0,0,0,0,0,0,0,1,True
W-002640,0,0,0,0,0,0,0,0,0,False
W-002641,0,0,0,0,0,0,0,1,1,True
W-002642,1,0,0,0,0,0,0,1,2,True
W-002643,0,0,0,0,0,0,0,0,0,False
W-002644,0,0,0,0,0,0,0,0,0,False
W-002645,2,0,0,0,0,0,0,0,2,True
W-002646,0,0,0,0,0,0,0,1,1,True
W-002647,0,0,0,0,0,0,0,0,0,False
W-002648,1,0,0,0,0,0,0,0,1,True
W-002649,0,0,0,0,0,0,0,0,0,False
W-002650,1,0,0,0,0,0,0,1,2,True
W-002651,0,0,0,0,0,0,0,1,1,True
W-002652,1,0,0,0,0,0,0,0,1,True
W-002653,0,0,0,0,0,0,0,0,0,False
W-002654,0,0,0,0,0,0,0,1,1,True
W-002655,0,0,0,0,0,0,0,0,0,False
W-002656,0,0,0,0,0,0,0,0,0,False
W-002657,1,0,0,0,0,0,0,0,1,True
W-002658,0,0,0,0,0,0,0,0,0,False
W-002659,0,0,0,0,0,0,0,0,0,False
W-002660,0,0,0,0,0,0,0,1,1,True
W-002661,0,0,0,0,0,0,0,0,0,False
W-002662,0,0,0,0,0,0,0,1,1,True
W-002663,0,0,0,0,0,0,0,1,1,True
W-002664,0,0,0,0,0,0,0,0,0,False
W-002665,0,0,0,0,0,0,0,0,0,False
W-002666,1,0,0,0,0,0,0,0,1,True
W-002667,1,0,0,0,0,0,0,1,2,True
W-002668,0,0,0,0,0,0,0,0,0,False
W-002669,0,0,0,0,0,0,0,1,1,True
W-002670,1,0,0,0,0,0,0,1,2,True
W-002671,0,0,0,0,0,0,0,0,0,False
W-002672,1,0,0,0,0,0,0,0,1,True
W-002673,1,0,0,0,0,0,0,0,1,True
W-002674,0,0,0,0,0,0,0,1,1,True
W-002675,0,0,0,0,0,0,0,1,1,True
W-002676,0,0,0,0,0,0,0,1,1,True
W-002677,0,0,0,0,0,0,0,1,1,True
W-002678,0,0,0,0,0,0,0,0,0,False
W-002679,1,0,0,0,0,0,0,0,1,True
W-002680,0,0,0,0,0,0,0,0,0,False
W-002681,1,0,0,0,0,0,0,0,1,True
W-002682,0,0,0,0,0,0,0,0,0,False
W-002683,0,0,0,0,0,0,0,0,0,False
W-002684,0,0,0,0,0,0,0,0,0,False
W-002685,0,0,0,0,0,0,0,0,0,False
W-002686,1,0,0,0,0,0,0,0,1,True
W-002687,0,0,0,0,0,0,0,1,1,True
W-002688,1,0,0,0,0,0,0,0,1,True
W-002689,0,0,0,0,0,0,0,1,1,True
W-002690,0,0,0,0,0,0,0,1,1,True
W-002691,1,0,0,0,0,0,0,1,2,True
W-002692,1,0,0,0,0,0,0,1,2,True
W-002693,2,0,0,0,0,0,0,1,3,True
W-002694,1,0,0,0,0,0,0,0,1,True
W-002695,1,0,0,0,0,0,0,1,2,True
W-002696,0,0,0,0,0,0,0,0,0,False
W-002697,1,0,0,0,0,0,0,1,2,True
W-002698,0,0,0,0,0,0,0,0,0,False
W-002699,0,0,0,0,0,0,0,0,0,False
W-002700,1,0,0,0,0,0,0,1,2,True
W-002701,0,0,0,0,0,0,0,1,1,True
W-002702,0,0,0,0,0,0,0,0,0,False
W-002703,0,0,0,0,0,0,0,0,0,False
W-002704,0,0,0,0,0,0,0,0,0,False
W-002705,0,0,0,0,0,0,0,1,1,True
W-002706,0,0,0,0,0,0,0,1,1,True
W-002707,0,0,0,0,0,0,0,0,0,False
W-002708,0,0,0,0,0,0,0,1,1,True
W-002709,0,0,0,0,0,0,0,0,0,False
W-002710,0,0,0,0,0,0,0,1,1,True
W-002711,0,0,0,0,0,0,0,0,0,False
W-002712,1,0,0,0,0,0,0,0,1,True
W-002713,0,0,0,0,0,0,0,0,0,False
W-002714,0,0,0,0,0,0,0,0,0,False
W-002715,0,0,0,0,0,0,0,1,1,True
W-002716,0,0,0,0,0,0,0,1,1,True
W-002717,0,0,0,0,0,0,0,0,0,False
W-002718,1,0,0,0,0,0,0,0,1,True
W-002719,0,0,0,0,0,0,0,1,1,True
W-002720,0,0,0,0,0,0,0,0,0,False
W-002721,0,0,0,0,0,0,0,0,0,False
W-002722,1,0,0,0,0,0,0,0,1,True
W-002723,2,0,0,0,0,0,0,1,3,True
W-002724,0,0,0,0,0,0,0,1,1,True
W-002725,1,0,0,0,0,0,0,1,2,True
W-002726,0,0,0,0,0,0,0,0,0,False
W-002727,0,0,0,0,0,0,0,0,0,False
W-002728,0,0,0,0,0,0,0,1,1,True
W-002729,0,0,0,0,0,0,0,1,1,True
W-002730,0,0,0,0,0,0,0,0,0,False
W-002731,0,0,0,0,0,0,0,0,0,False
W-002732,0,0,0,0,0,0,0,1,1,True
W-002733,0,0,0,0,0,0,0,0,0,False
W-002734,0,0,0,0,0,0,0,0,0,False
W-002735,0,0,0,0,0,0,0,0,0,False
W-002736,0,0,0,0,0,0,0,0,0,False
W-002737,0,0,0,0,0,0,0,0,0,False
W-002738,0,0,0,0,0,0,0,1,1,True
W-002739,1,0,0,0,0,0,0,0,1,True
W-002740,0,0,0,0,0,0,0,0,0,False
W-002741,1,0,0,0,0,0,0,1,2,True
W-002742,0,0,0,0,0,0,0,0,0,False
W-002743,0,0,0,0,0,0,0,1,1,True
W-002744,0,0,0,0,0,0,0,1,1,True
W-002745,0,0,0,0,0,0,0,0,0,False
W-002746,0,0,0,0,0,0,0,1,1,True
W-002747,0,0,0,0,0,0,0,0,0,False
W-002748,0,0,0,0,0,0,0,0,0,False
W-002749,1,0,0,0,0,0,0,0,1,True
W-002750,0,0,0,0,0,0,0,1,1,True
W-002751,0,0,0,0,0,0,0,1,1,True
W-002752,0,0,0,0,0,0,0,0,0,False
W-002753,0,0,0,0,0,0,0,1,1,True
W-002754,0,0,0,0,0,0,0,0,0,False
W-002755,1,0,0,0,0,0,0,0,1,True
W-002756,0,0,0,0,0,0,0,0,0,False
W-002757,0,0,0,0,0,0,0,0,0,False
W-002758,0,0,0,0,0,0,0,1,1,True
W-002759,0,0,0,0,0,0,0,0,0,False
W-002760,1,0,0,0,0,0,0,1,2,True
W-002761,0,0,0,0,0,0,0,1,1,True
W-002762,1,0,0,0,0,0,0,1,2,True
W-002763,0,0,0,0,0,0,0,0,0,False
W-002764,0,0,0,0,0,0,0,0,0,False
W-002765,0,0,0,0,0,0,0,1,1,True
