work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,review_priority_rank_overall,review_priority_rank_within_lifecycle,fusion_evidence_coverage_pct,top_contributor_1_family,top_contributor_1_points,top_contributor_1_summary,top_contributor_2_family,top_contributor_2_points,top_contributor_2_summary,top_contributor_3_family,top_contributor_3_points,top_contributor_3_summary,has_duplicate_review_candidate,has_payment_evidence,has_compliance_review,has_deterministic_non_compliant_evidence,already_overdue_as_of,already_over_sanction_as_of,cost_prediction_available
W-000060,COMPLETION,56.361945,HIGH,552,516,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,13.13067,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 65.653; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.189781,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,False,True,True,False,False,False,False
W-000061,COMPLETION,55.186964,HIGH,641,602,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,2.846715,state_name=Telangana|district=Telangana Demo District 4|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 6.970.,False,True,True,False,False,False,False
W-000062,COMPLETION,42.182769,MEDIUM,1801,1661,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,5.244813,Within-lifecycle statistical unusualness percentile 65.560; not a probability.,OPERATIONAL_TREND_CONTEXT,2.937956,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Community Infrastructure context; strongest metric progress_report_count; signed robust z 7.082.,False,False,True,False,False,False,False
W-000063,COMPLETION,59.173253,HIGH,385,356,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,14.471225,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 72.356; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.189781,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,False,True,True,False,False,False,False
W-000064,COMPLETION,59.592826,HIGH,365,336,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.077183,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 90.386; persistence boost 0 points.,ANOMALY,5.099585,Within-lifecycle statistical unusualness percentile 63.745; not a probability.,False,True,True,False,False,False,False
W-000065,COMPLETION,47.060241,MEDIUM,1349,1268,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.575491,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 62.877; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,1.459854,state_name=Karnataka|district=Karnataka Demo District 3|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 4.946.,False,True,True,False,False,False,False
W-000066,COMPLETION,54.281067,HIGH,718,676,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 38.571; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.189781,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,False,True,True,False,False,False,False
W-000067,COMPLETION,42.773604,MEDIUM,1758,1623,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Karnataka|district=Karnataka Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 22.258.,PAYMENT_EXECUTION,2.094787,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.474; persistence boost 10 points.,False,True,True,False,False,False,False
W-000068,EXECUTION,20.699826,LOW,2560,443,100,PAYMENT_EXECUTION,13.777928,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 55.112; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,3.521898,state_name=Maharashtra|district=Maharashtra Demo District 3 context; strongest metric progress_report_count; signed robust z 15.813.,COST_OVERRUN_PREDICTION,2.7375,Weak secondary raw-XGBoost serving percentile 54.750; calibrated output excluded.,False,False,False,False,False,False,True
W-000069,COMPLETION,54.898295,HIGH,664,625,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 12.234; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.591241,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 18.212.,False,True,True,False,False,False,False
W-000070,COMPLETION,42.501106,MEDIUM,1780,1644,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,4.887967,Within-lifecycle statistical unusualness percentile 61.100; not a probability.,OPERATIONAL_TREND_CONTEXT,3.613139,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sanitation context; strongest metric progress_report_count; signed robust z 8.431.,False,False,True,False,False,False,False
W-000071,PRE_SANCTION,34.37115,MEDIUM,2196,54,100,ANOMALY,25.539033,Within-lifecycle statistical unusualness percentile 85.130; not a probability.,OPERATIONAL_TREND_CONTEXT,8.832117,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 9.443.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-000072,COMPLETION,40.291804,MEDIUM,1940,1778,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,3.959854,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 8.768.,ANOMALY,2.33195,Within-lifecycle statistical unusualness percentile 29.149; not a probability.,False,False,True,False,False,False,False
W-000073,COMPLETION,40.075098,MEDIUM,1954,1786,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,4.178832,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 9.106.,ANOMALY,3.896266,Within-lifecycle statistical unusualness percentile 48.703; not a probability.,False,False,True,False,False,False,False
W-000074,PRE_SANCTION,31.806366,MEDIUM,2249,75,100,ANOMALY,26.988848,Within-lifecycle statistical unusualness percentile 89.963; not a probability.,OPERATIONAL_TREND_CONTEXT,4.817518,state_name=Odisha|district=Odisha Demo District 2|sector=Sports context; strongest metric progress_report_count; signed robust z 6.295.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-000075,EXECUTION,12.678148,LOW,2797,626,100,ANOMALY,4.8875,Within-lifecycle statistical unusualness percentile 48.875; not a probability.,COST_OVERRUN_PREDICTION,4.26875,Weak secondary raw-XGBoost serving percentile 85.375; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,3.521898,state_name=Maharashtra|district=Maharashtra Demo District 3 context; strongest metric progress_report_count; signed robust z 15.813.,False,False,False,False,False,False,True
W-000076,EXECUTION,25.833362,MEDIUM,2401,344,100,ANOMALY,8.4125,Within-lifecycle statistical unusualness percentile 84.125; not a probability.,PEER_DEVIATION,6.83432,2 peer-outlier metric(s); strongest physical_progress_velocity_pct_per_30d has absolute robust deviation 12.473.,COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.4-SANCTION-45D.,False,False,True,False,False,False,True
W-000077,COMPLETION,52.890435,HIGH,855,807,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Odisha|district=Odisha Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-000078,COMPLETION,41.8114,MEDIUM,1831,1685,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,5.437956,state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 11.691.,ANOMALY,2.373444,Within-lifecycle statistical unusualness percentile 29.668; not a probability.,False,False,True,False,False,False,False
W-000079,COMPLETION,56.255656,HIGH,558,521,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.890511,state_name=Maharashtra|district=Maharashtra Demo District 2 context; strongest metric progress_report_count; signed robust z 59.356.,False,True,True,False,False,False,False
W-000080,EXECUTION,10.173814,LOW,2872,690,100,OPERATIONAL_TREND_CONTEXT,4.361314,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,ANOMALY,3.0125,Within-lifecycle statistical unusualness percentile 30.125; not a probability.,COST_OVERRUN_PREDICTION,2.8,Weak secondary raw-XGBoost serving percentile 56.000; calibrated output excluded.,False,False,False,False,False,False,True
W-000081,COMPLETION,43.13534,MEDIUM,1729,1598,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.193431,state_name=Telangana|district=Telangana Demo District 1|sector=Sanitation context; strongest metric progress_report_count; signed robust z 21.584.,PAYMENT_EXECUTION,2.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.000; persistence boost 10 points.,False,False,True,False,False,False,False
W-000082,COMPLETION,47.813588,MEDIUM,1278,1203,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,5.429926,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 27.150; persistence boost 0 points.,PEER_DEVIATION,3.947781,1 peer-outlier metric(s); strongest largest_payment_share_as_of has absolute robust deviation 6.162.,False,True,True,False,False,False,False
W-000083,COMPLETION,51.319912,HIGH,1006,951,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.99635,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health context; strongest metric progress_report_count; signed robust z 29.003.,ANOMALY,7.452282,Within-lifecycle statistical unusualness percentile 93.154; not a probability.,False,True,True,False,False,False,False
W-000084,EXECUTION,42.258576,MEDIUM,1797,128,100,PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OBSERVED_CONDITIONS,14.243542,"Observed overdue=True (days=386.0, score=71.218); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,7.95,Within-lifecycle statistical unusualness percentile 79.500; not a probability.,False,True,False,False,True,False,True
W-000085,COMPLETION,53.27969,HIGH,821,773,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 32.613; persistence boost 10 points.,ANOMALY,7.655602,Within-lifecycle statistical unusualness percentile 95.695; not a probability.,False,True,True,False,False,False,False
W-000086,EXECUTION,38.13511,MEDIUM,2066,171,100,OBSERVED_CONDITIONS,17.878229,"Observed overdue=True (days=719.0, score=89.391); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,8.35,Within-lifecycle statistical unusualness percentile 83.500; not a probability.,PEER_DEVIATION,6.183432,3 peer-outlier metric(s); strongest days_since_last_payment_as_of has absolute robust deviation 10.948.,False,False,False,False,True,False,True
W-000087,EXECUTION,14.324608,LOW,2746,584,100,COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.4-SANCTION-45D.,OPERATIONAL_TREND_CONTEXT,4.927007,state_name=Telangana|district=Telangana Demo District 4 context; strongest metric progress_report_count; signed robust z 49.463.,ANOMALY,2.1875,Within-lifecycle statistical unusualness percentile 21.875; not a probability.,False,False,True,False,False,False,True
W-000088,COMPLETION,47.944717,MEDIUM,1266,1191,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,6.952555,state_name=Odisha|district=Odisha Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 15.514.,ANOMALY,6.626556,Within-lifecycle statistical unusualness percentile 82.832; not a probability.,False,True,True,False,False,False,False
W-000089,EXECUTION,56.688097,HIGH,527,35,100,OBSERVED_CONDITIONS,16.346863,"Observed overdue=True (days=583.0, score=81.734); observed over sanction=False (overrun_pct=0.0, score=0.000).",PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 39.655; persistence boost 10 points.,ANOMALY,8.9125,Within-lifecycle statistical unusualness percentile 89.125; not a probability.,False,True,True,False,True,False,True
W-000090,COMPLETION,75.812803,CRITICAL,7,6,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.051095,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3 context; strongest metric progress_report_count; signed robust z 29.172.,False,True,True,False,False,False,False
W-000091,COMPLETION,63.518075,HIGH,179,160,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.452945,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 77.265; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.952555,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Sanitation context; strongest metric progress_report_count; signed robust z 15.514.,False,True,True,False,False,False,False
