work_id,duplicate_candidate_count,best_duplicate_candidate_work_id,best_duplicate_similarity_score_0_100,review_candidate_count,best_review_candidate_work_id,best_review_similarity_score_0_100,review_candidate
W-002409,11,W-000096,89.821777,0,,,False
W-002410,5,W-000472,85.562326,0,,,False
W-002411,5,W-000303,85.458059,0,,,False
W-002412,8,W-001285,87.151326,0,,,False
W-002413,8,W-001875,88.412464,0,,,False
W-002414,6,W-001083,91.460054,0,,,False
W-002415,7,W-000185,81.464591,0,,,False
W-002416,8,W-002184,84.975263,0,,,False
W-002417,8,W-001477,88.652015,0,,,False
W-002418,9,W-000878,86.997676,0,,,False
W-002419,10,W-000035,81.704442,0,,,False
W-002420,4,W-000532,85.029574,0,,,False
W-002421,10,W-001653,85.260867,0,,,False
W-002422,6,W-002386,84.175051,0,,,False
W-002423,16,W-002440,93.856411,1,W-002440,93.856411,True
W-002424,8,W-002256,85.834003,0,,,False
W-002425,6,W-002776,82.246584,0,,,False
W-002426,11,W-000800,81.713476,0,,,False
W-002427,10,W-000553,87.504865,0,,,False
W-002428,7,W-000454,83.673682,0,,,False
W-002429,11,W-002929,89.811226,0,,,False
W-002430,7,W-001503,91.229369,0,,,False
W-002431,6,W-002827,85.012757,0,,,False
W-002432,10,W-002604,90.071314,0,,,False
W-002433,3,W-002694,80.306942,0,,,False
W-002434,10,W-000522,86.963399,0,,,False
W-002435,5,W-000480,81.436089,0,,,False
W-002436,10,W-000655,85.727304,0,,,False
W-002437,0,,,0,,,False
W-002438,8,W-001242,85.551072,0,,,False
W-002439,5,W-001393,88.218416,0,,,False
W-002440,7,W-002423,93.856411,1,W-002423,93.856411,True
W-002441,8,W-001189,84.657143,0,,,False
W-002442,7,W-000914,89.633381,0,,,False
W-002443,5,W-001912,78.935386,0,,,False
W-002444,8,W-002074,86.519028,0,,,False
W-002445,10,W-001472,88.720704,0,,,False
W-002446,9,W-001917,80.663353,0,,,False
W-002447,7,W-001219,86.659628,0,,,False
W-002448,8,W-002952,84.222106,0,,,False
W-002449,6,W-002355,88.130016,0,,,False
W-002450,6,W-002523,83.982458,0,,,False
W-002451,13,W-001209,88.462003,0,,,False
W-002452,6,W-000483,89.838597,0,,,False
W-002453,3,W-001529,82.162498,0,,,False
W-002454,7,W-000218,87.315293,0,,,False
W-002455,3,W-001172,84.097067,0,,,False
W-002456,10,W-000022,88.762713,0,,,False
W-002457,7,W-002893,82.198091,0,,,False
W-002458,10,W-000096,85.162589,0,,,False
W-002459,11,W-000666,81.971533,0,,,False
W-002460,7,W-001963,88.800269,0,,,False
W-002461,7,W-000006,80.261293,0,,,False
W-002462,5,W-002127,80.24783,0,,,False
W-002463,8,W-001001,86.647588,0,,,False
W-002464,10,W-002911,89.171635,0,,,False
W-002465,4,W-001862,86.364623,0,,,False
W-002466,7,W-002814,88.171225,0,,,False
W-002467,4,W-002715,83.821581,0,,,False
W-002468,13,W-002614,83.690178,0,,,False
W-002469,9,W-002013,91.713856,0,,,False
W-002470,14,W-000332,90.9033,0,,,False
W-002471,8,W-001299,88.492411,0,,,False
W-002472,6,W-001613,82.413051,0,,,False
W-002473,10,W-001195,88.191178,0,,,False
W-002474,11,W-001416,87.804154,0,,,False
W-002475,9,W-001704,84.936161,0,,,False
W-002476,8,W-002430,87.325974,0,,,False
W-002477,9,W-001831,84.850686,0,,,False
W-002478,8,W-001981,86.983968,0,,,False
W-002479,10,W-001828,91.835795,0,,,False
W-002480,2,W-002382,83.294882,0,,,False
W-002481,7,W-002536,92.159637,0,,,False
W-002482,10,W-002626,87.061814,0,,,False
W-002483,6,W-001363,84.760184,0,,,False
W-002484,6,W-000276,84.697438,0,,,False
W-002485,9,W-002494,85.290033,0,,,False
W-002486,6,W-003000,83.585329,0,,,False
W-002487,8,W-002170,84.571581,0,,,False
W-002488,12,W-002957,81.681667,0,,,False
W-002489,7,W-001593,85.150292,0,,,False
W-002490,7,W-000609,82.622209,0,,,False
W-002491,6,W-001080,91.63788,0,,,False
W-002492,3,W-001314,81.17429,0,,,False
W-002493,8,W-002703,83.421306,0,,,False
W-002494,8,W-001841,94.140813,0,,,False
W-002495,1,W-001282,75.869122,0,,,False
W-002496,12,W-002118,87.10185,0,,,False
W-002497,9,W-000982,87.444805,0,,,False
W-002498,8,W-001111,84.94544,0,,,False
W-002499,6,W-002081,89.238947,0,,,False
W-002500,10,W-000078,85.953685,0,,,False
W-002501,7,W-002395,82.540247,0,,,False
W-002502,10,W-000793,81.247336,0,,,False
W-002503,8,W-000605,85.84176,0,,,False
W-002504,9,W-000997,89.327422,0,,,False
W-002505,7,W-001057,91.056039,0,,,False
W-002506,16,W-001211,88.403466,0,,,False
W-002507,5,W-002214,82.200308,0,,,False
W-002508,8,W-000594,85.197625,0,,,False
W-002509,8,W-000019,89.522474,0,,,False
W-002510,8,W-001665,80.782386,0,,,False
W-002511,0,,,0,,,False
W-002512,10,W-002612,86.36038,0,,,False
W-002513,8,W-001342,87.597379,0,,,False
W-002514,5,W-001579,83.357473,0,,,False
W-002515,6,W-002330,90.331023,0,,,False
W-002516,6,W-000613,86.056564,0,,,False
W-002517,8,W-001677,88.343494,0,,,False
W-002518,8,W-000852,86.232775,0,,,False
W-002519,7,W-001279,80.552276,0,,,False
W-002520,5,W-001193,85.487604,0,,,False
W-002521,7,W-000805,88.502411,0,,,False
W-002522,11,W-002604,87.828743,0,,,False
W-002523,10,W-002450,83.982458,0,,,False
W-002524,5,W-002012,81.627686,0,,,False
W-002525,8,W-000275,91.569633,0,,,False
W-002526,2,W-001044,82.790502,0,,,False
W-002527,4,W-001971,85.482505,0,,,False
W-002528,7,W-000962,81.322348,0,,,False
W-002529,7,W-001246,82.520189,0,,,False
W-002530,10,W-000764,86.681852,0,,,False
W-002531,8,W-000074,81.637173,0,,,False
W-002532,2,W-002237,77.188472,0,,,False
W-002533,6,W-000771,80.965934,0,,,False
W-002534,7,W-000937,89.281534,0,,,False
W-002535,11,W-001408,86.076845,0,,,False
W-002536,6,W-002481,92.159637,0,,,False
W-002537,12,W-002785,91.266195,0,,,False
W-002538,7,W-002030,87.175087,0,,,False
W-002539,6,W-000652,85.67574,0,,,False
W-002540,5,W-001716,81.834486,0,,,False
W-002541,13,W-001059,89.844199,0,,,False
W-002542,4,W-002724,80.320007,0,,,False
W-002543,5,W-000023,90.402204,0,,,False
W-002544,8,W-001877,81.358248,0,,,False
W-002545,9,W-001655,94.496537,0,,,False
W-002546,4,W-002483,83.837637,0,,,False
W-002547,5,W-001325,82.432355,0,,,False
W-002548,10,W-002766,87.806112,0,,,False
W-002549,9,W-002603,86.924798,0,,,False
W-002550,7,W-002367,89.725414,0,,,False
W-002551,3,W-000831,78.904227,0,,,False
W-002552,5,W-001995,84.138933,0,,,False
W-002553,3,W-000669,81.254103,0,,,False
W-002554,9,W-001031,88.449607,0,,,False
W-002555,9,W-002688,89.79843,0,,,False
W-002556,10,W-002427,86.222283,0,,,False
W-002557,11,W-002366,91.956673,0,,,False
W-002558,8,W-002282,85.830734,0,,,False
W-002559,8,W-001896,83.568254,0,,,False
W-002560,6,W-000511,78.474623,0,,,False
W-002561,5,W-000060,94.419582,0,,,False
W-002562,4,W-002265,82.233225,0,,,False
W-002563,9,W-000880,84.693051,0,,,False
W-002564,7,W-002903,80.486683,0,,,False
W-002565,6,W-001370,86.463188,0,,,False
W-002566,6,W-002147,90.086602,0,,,False
W-002567,8,W-000075,91.526545,0,,,False
W-002568,9,W-002403,86.906076,0,,,False
W-002569,1,W-002292,78.784202,0,,,False
W-002570,9,W-000422,88.352092,0,,,False
W-002571,8,W-000978,81.592739,0,,,False
W-002572,7,W-001737,81.737142,0,,,False
W-002573,14,W-002722,95.243088,2,W-002722,95.243088,True
W-002574,10,W-001229,84.767529,0,,,False
W-002575,6,W-000139,84.874038,0,,,False
W-002576,9,W-001523,84.627734,0,,,False
W-002577,11,W-001501,90.314808,0,,,False
W-002578,11,W-000898,86.73148,0,,,False
W-002579,8,W-001811,92.468824,0,,,False
W-002580,6,W-000629,89.206592,0,,,False
W-002581,5,W-001071,79.524826,0,,,False
W-002582,10,W-002657,88.980753,0,,,False
W-002583,6,W-000790,80.417413,0,,,False
W-002584,9,W-001667,84.760934,0,,,False
W-002585,6,W-001047,80.659384,0,,,False
W-002586,7,W-002493,83.339565,0,,,False
W-002587,7,W-000829,84.742475,0,,,False
W-002588,8,W-000685,93.688929,0,,,False
W-002589,8,W-001177,85.3788,0,,,False
W-002590,9,W-001274,91.502501,0,,,False
W-002591,10,W-000297,83.825966,0,,,False
W-002592,9,W-000683,81.779499,0,,,False
W-002593,4,W-002022,81.670809,0,,,False
W-002594,8,W-000018,89.184932,0,,,False
W-002595,9,W-000408,85.487883,0,,,False
W-002596,9,W-000366,82.670013,0,,,False
W-002597,9,W-002145,87.83856,0,,,False
W-002598,1,W-001573,84.659518,0,,,False
W-002599,8,W-002498,80.664244,0,,,False
W-002600,4,W-002636,78.447637,0,,,False
W-002601,13,W-001612,90.984736,0,,,False
W-002602,10,W-000695,92.194565,0,,,False
W-002603,9,W-002549,86.924798,0,,,False
W-002604,10,W-002432,90.071314,0,,,False
W-002605,5,W-001792,88.893792,0,,,False
W-002606,8,W-001421,80.661525,0,,,False
W-002607,6,W-000987,91.798086,0,,,False
W-002608,3,W-000638,84.52161,0,,,False
W-002609,6,W-002100,79.791572,0,,,False
W-002610,7,W-000006,89.944196,0,,,False
W-002611,4,W-002406,80.134093,0,,,False
W-002612,8,W-001753,87.011944,0,,,False
W-002613,5,W-002530,81.922804,0,,,False
W-002614,7,W-000602,88.109615,0,,,False
W-002615,9,W-001209,89.967325,0,,,False
W-002616,12,W-001834,88.864587,0,,,False
W-002617,9,W-001650,89.112698,0,,,False
W-002618,8,W-002917,87.530334,0,,,False
W-002619,10,W-002656,83.83302,0,,,False
W-002620,6,W-000168,85.49405,0,,,False
W-002621,11,W-001354,81.830258,0,,,False
W-002622,7,W-002806,86.188554,0,,,False
W-002623,9,W-002140,89.476765,0,,,False
W-002624,14,W-002198,84.926214,0,,,False
W-002625,5,W-000982,82.8891,0,,,False
W-002626,9,W-002956,87.65952,0,,,False
W-002627,11,W-002058,85.981786,0,,,False
W-002628,7,W-001874,91.150239,0,,,False
W-002629,9,W-001863,85.77914,0,,,False
W-002630,8,W-002727,89.912839,0,,,False
W-002631,7,W-000831,86.822924,0,,,False
W-002632,6,W-001846,87.657762,0,,,False
W-002633,7,W-002367,80.958059,0,,,False
W-002634,7,W-001763,86.342602,0,,,False
W-002635,9,W-001332,84.200607,0,,,False
W-002636,10,W-000117,81.903512,0,,,False
W-002637,10,W-000263,91.429878,0,,,False
W-002638,7,W-001678,86.004426,0,,,False
W-002639,6,W-001295,89.59258,0,,,False
W-002640,6,W-002251,85.498968,0,,,False
W-002641,8,W-002221,81.083728,0,,,False
W-002642,5,W-002248,92.937119,0,,,False
W-002643,9,W-000259,89.621756,0,,,False
W-002644,6,W-000571,84.739526,0,,,False
W-002645,6,W-001393,87.962525,0,,,False
W-002646,4,W-002939,80.930737,0,,,False
W-002647,6,W-000908,84.959424,0,,,False
W-002648,5,W-002260,88.046455,0,,,False
W-002649,5,W-002410,83.968618,0,,,False
W-002650,7,W-002189,81.857686,0,,,False
W-002651,9,W-000361,81.781373,0,,,False
W-002652,7,W-002063,87.352154,0,,,False
W-002653,7,W-000913,87.359582,0,,,False
W-002654,7,W-000592,87.377398,0,,,False
W-002655,10,W-002031,86.149366,0,,,False
W-002656,9,W-002619,83.83302,0,,,False
W-002657,10,W-002582,88.980753,0,,,False
W-002658,9,W-001711,88.35762,0,,,False
W-002659,4,W-000641,84.605401,0,,,False
W-002660,8,W-001540,90.652048,0,,,False
W-002661,13,W-001253,86.671324,0,,,False
W-002662,12,W-001228,88.927591,0,,,False
W-002663,10,W-001499,83.298275,0,,,False
W-002664,4,W-001169,82.122893,0,,,False
W-002665,7,W-000499,83.864693,0,,,False
W-002666,9,W-002911,87.266437,0,,,False
W-002667,7,W-000985,88.243763,0,,,False
W-002668,7,W-002788,86.870873,0,,,False
W-002669,10,W-001424,88.249969,0,,,False
W-002670,11,W-001508,89.081119,0,,,False
W-002671,8,W-002888,84.463547,0,,,False
W-002672,15,W-002736,87.541479,0,,,False
W-002673,10,W-001671,88.381094,0,,,False
W-002674,12,W-001419,87.342666,0,,,False
W-002675,7,W-002706,85.073697,0,,,False
W-002676,11,W-002746,94.466907,1,W-002746,94.466907,True
W-002677,7,W-001213,83.707511,0,,,False
W-002678,8,W-000623,80.573483,0,,,False
W-002679,6,W-001227,87.271372,0,,,False
W-002680,9,W-002722,96.033758,2,W-002722,96.033758,True
W-002681,6,W-002667,81.974629,0,,,False
W-002682,5,W-001999,82.191613,0,,,False
W-002683,9,W-000387,87.471326,0,,,False
W-002684,6,W-002298,86.192087,0,,,False
W-002685,3,W-002109,83.699787,0,,,False
W-002686,7,W-002709,85.261204,0,,,False
W-002687,7,W-001903,88.294633,0,,,False
W-002688,6,W-002555,89.79843,0,,,False
W-002689,7,W-001640,87.602017,0,,,False
W-002690,13,W-000321,86.675541,0,,,False
W-002691,6,W-001862,85.439369,0,,,False
W-002692,8,W-002475,82.773523,0,,,False
W-002693,9,W-001210,83.2215,0,,,False
W-002694,4,W-002433,80.306942,0,,,False
W-002695,4,W-000207,79.973917,0,,,False
W-002696,4,W-000110,80.004046,0,,,False
W-002697,6,W-000773,87.499985,0,,,False
W-002698,8,W-000042,86.100738,0,,,False
W-002699,7,W-000028,87.216404,0,,,False
W-002700,9,W-001443,86.70124,0,,,False
W-002701,9,W-000297,83.878157,0,,,False
W-002702,8,W-002274,83.012596,0,,,False
W-002703,9,W-001230,86.876691,0,,,False
W-002704,5,W-002743,88.743138,0,,,False
W-002705,5,W-001097,83.825717,0,,,False
W-002706,6,W-001013,86.089486,0,,,False
W-002707,9,W-002970,83.827438,0,,,False
W-002708,10,W-000925,87.371,0,,,False
W-002709,7,W-002686,85.261204,0,,,False
W-002710,10,W-002746,93.46024,0,,,False
W-002711,7,W-001512,85.519945,0,,,False
W-002712,9,W-002248,88.541151,0,,,False
W-002713,6,W-002899,88.580028,0,,,False
W-002714,4,W-001302,84.063054,0,,,False
W-002715,11,W-001684,87.941359,0,,,False
W-002716,12,W-002123,81.030036,0,,,False
W-002717,8,W-000987,82.041711,0,,,False
W-002718,6,W-001858,83.515014,0,,,False
W-002719,8,W-000376,82.834413,0,,,False
W-002720,1,W-001687,78.551304,0,,,False
W-002721,11,W-002935,83.952259,0,,,False
W-002722,9,W-002680,96.033758,2,W-002680,96.033758,True
W-002723,10,W-001145,85.034644,0,,,False
W-002724,9,W-000646,87.268247,0,,,False
W-002725,11,W-002331,85.364742,0,,,False
W-002726,8,W-001312,87.804459,0,,,False
W-002727,8,W-002630,89.912839,0,,,False
W-002728,9,W-001571,89.808383,0,,,False
W-002729,8,W-000765,87.131118,0,,,False
W-002730,7,W-000719,83.954822,0,,,False
W-002731,7,W-001231,80.208637,0,,,False
W-002732,8,W-001158,81.118137,0,,,False
W-002733,9,W-002485,83.630096,0,,,False
W-002734,11,W-000076,87.272038,0,,,False
W-002735,9,W-000008,82.177007,0,,,False
W-002736,12,W-002672,87.541479,0,,,False
W-002737,5,W-000395,86.733694,0,,,False
W-002738,11,W-001124,87.03154,0,,,False
W-002739,6,W-002031,89.293787,0,,,False
W-002740,5,W-001203,83.386778,0,,,False
W-002741,10,W-001033,89.00072,0,,,False
W-002742,9,W-002352,87.737161,0,,,False
W-002743,11,W-002704,88.743138,0,,,False
W-002744,7,W-000932,90.598013,0,,,False
W-002745,9,W-001534,85.172737,0,,,False
W-002746,9,W-002676,94.466907,1,W-002676,94.466907,True
W-002747,9,W-001439,88.467034,0,,,False
W-002748,10,W-002057,85.108978,0,,,False
W-002749,4,W-000292,79.571424,0,,,False
W-002750,13,W-001617,84.628756,0,,,False
W-002751,8,W-000845,88.377144,0,,,False
W-002752,3,W-000191,84.446019,0,,,False
W-002753,6,W-000489,86.394165,0,,,False
W-002754,7,W-002275,83.094775,0,,,False
W-002755,9,W-001565,88.731709,0,,,False
W-002756,9,W-002848,87.273631,0,,,False
W-002757,5,W-001438,91.179698,0,,,False
W-002758,9,W-000291,80.631665,0,,,False
W-002759,8,W-000113,86.444137,0,,,False
W-002760,5,W-000185,82.566119,0,,,False
W-002761,12,W-000586,89.221186,0,,,False
W-002762,5,W-001479,80.848658,0,,,False
W-002763,9,W-002111,85.766246,0,,,False
W-002764,6,W-002385,85.567038,0,,,False
W-002765,8,W-000466,84.630816,0,,,False
W-002766,11,W-002548,87.806112,0,,,False
W-002767,5,W-001242,86.497482,0,,,False
W-002768,5,W-001572,87.348706,0,,,False
W-002769,10,W-002396,91.391661,0,,,False
W-002770,8,W-001869,87.51028,0,,,False
W-002771,8,W-002171,81.565247,0,,,False
W-002772,9,W-002852,83.396755,0,,,False
W-002773,10,W-000106,84.347472,0,,,False
W-002774,9,W-002238,88.863583,0,,,False
W-002775,6,W-002391,83.746466,0,,,False
W-002776,6,W-002271,82.592818,0,,,False
W-002777,4,W-002391,82.314773,0,,,False
W-002778,6,W-001956,90.154839,0,,,False
W-002779,4,W-001469,82.747907,0,,,False
W-002780,4,W-001433,81.88316,0,,,False
W-002781,9,W-001480,82.652393,0,,,False
W-002782,6,W-002469,82.606247,0,,,False
W-002783,7,W-002257,83.224977,0,,,False
W-002784,4,W-001436,78.060264,0,,,False
W-002785,9,W-002537,91.266195,0,,,False
W-002786,14,W-001731,86.778608,0,,,False
W-002787,15,W-000013,82.143256,0,,,False
W-002788,8,W-001252,91.263605,0,,,False
W-002789,8,W-000919,86.644979,0,,,False
W-002790,7,W-002105,78.481296,0,,,False
W-002791,10,W-000252,84.888077,0,,,False
W-002792,8,W-001426,83.449828,0,,,False
W-002793,6,W-001721,87.544672,0,,,False
W-002794,6,W-001993,83.980113,0,,,False
W-002795,7,W-002050,87.079357,0,,,False
W-002796,7,W-001344,89.972755,0,,,False
W-002797,9,W-001352,90.33792,0,,,False
W-002798,6,W-002819,84.41956,0,,,False
W-002799,4,W-000569,81.739937,0,,,False
W-002800,5,W-001861,78.01511,0,,,False
W-002801,8,W-000469,86.886738,0,,,False
W-002802,4,W-001254,79.013146,0,,,False
W-002803,1,W-002156,76.63802,0,,,False
W-002804,10,W-000037,88.117798,0,,,False
W-002805,7,W-001418,90.618928,0,,,False
W-002806,7,W-002622,86.188554,0,,,False
W-002807,8,W-001851,87.211856,0,,,False
W-002808,5,W-001487,79.502501,0,,,False
W-002809,8,W-000183,87.670228,0,,,False
W-002810,9,W-001148,87.158602,0,,,False
W-002811,5,W-001781,85.102455,0,,,False
W-002812,6,W-000309,85.42324,0,,,False
W-002813,8,W-001728,86.672517,0,,,False
W-002814,12,W-002466,88.171225,0,,,False
W-002815,10,W-001077,81.966977,0,,,False
W-002816,10,W-001285,87.413188,0,,,False
W-002817,5,W-000954,92.905415,0,,,False
W-002818,3,W-000281,82.911901,0,,,False
W-002819,12,W-001108,88.006401,0,,,False
W-002820,4,W-000741,87.982752,0,,,False
W-002821,12,W-002833,88.39306,0,,,False
W-002822,8,W-000132,92.396174,0,,,False
W-002823,11,W-002136,89.800744,0,,,False
W-002824,8,W-002324,87.343711,0,,,False
W-002825,9,W-001746,86.257432,0,,,False
W-002826,11,W-001383,90.699802,0,,,False
W-002827,11,W-000081,88.848205,0,,,False
W-002828,9,W-002375,86.235557,0,,,False
W-002829,7,W-001726,87.83316,0,,,False
W-002830,6,W-001932,84.212419,0,,,False
W-002831,10,W-001703,84.538401,0,,,False
W-002832,8,W-001615,83.007664,0,,,False
W-002833,9,W-001936,90.136315,0,,,False
W-002834,17,W-001558,88.016491,0,,,False
W-002835,10,W-001157,83.239025,0,,,False
W-002836,5,W-001756,86.024284,0,,,False
W-002837,8,W-000726,85.666892,0,,,False
W-002838,6,W-000352,89.130929,0,,,False
W-002839,7,W-001310,83.909995,0,,,False
W-002840,8,W-000156,85.590879,0,,,False
W-002841,4,W-002912,85.081048,0,,,False
W-002842,11,W-001276,85.805375,0,,,False
W-002843,7,W-000793,89.304148,0,,,False
W-002844,7,W-000745,90.926738,0,,,False
W-002845,5,W-002162,80.257678,0,,,False
W-002846,6,W-001916,81.721163,0,,,False
W-002847,8,W-001441,82.42542,0,,,False
W-002848,8,W-002756,87.273631,0,,,False
W-002849,6,W-000719,84.307708,0,,,False
W-002850,13,W-001233,81.539065,0,,,False
W-002851,6,W-002011,89.276455,0,,,False
W-002852,7,W-001798,87.024562,0,,,False
W-002853,10,W-000548,91.967902,0,,,False
W-002854,10,W-002982,86.164308,0,,,False
W-002855,6,W-000890,90.084208,0,,,False
W-002856,6,W-000305,83.024237,0,,,False
W-002857,4,W-000738,85.370121,0,,,False
W-002858,11,W-001240,89.470232,0,,,False
W-002859,7,W-000713,81.612358,0,,,False
W-002860,7,W-000716,84.782394,0,,,False
W-002861,3,W-001752,84.671647,0,,,False
W-002862,4,W-001880,90.132506,0,,,False
W-002863,6,W-002298,85.343127,0,,,False
W-002864,9,W-001825,89.284868,0,,,False
W-002865,5,W-000198,84.848845,0,,,False
W-002866,6,W-002797,86.458177,0,,,False
W-002867,8,W-000724,86.597307,0,,,False
W-002868,8,W-000947,90.796908,0,,,False
W-002869,10,W-000952,87.410259,0,,,False
W-002870,9,W-001437,86.41915,0,,,False
W-002871,9,W-001427,83.204475,0,,,False
W-002872,6,W-000606,86.927229,0,,,False
W-002873,6,W-002090,80.044704,0,,,False
W-002874,6,W-001379,90.35855,0,,,False
W-002875,10,W-002205,89.561632,0,,,False
W-002876,12,W-002225,89.519851,0,,,False
W-002877,7,W-001861,89.212378,0,,,False
W-002878,3,W-001962,87.126842,0,,,False
W-002879,15,W-002615,86.039996,0,,,False
W-002880,8,W-000131,87.678523,0,,,False
W-002881,6,W-000655,84.433736,0,,,False
W-002882,4,W-001066,87.943383,0,,,False
W-002883,7,W-001334,87.289428,0,,,False
W-002884,8,W-001984,83.638819,0,,,False
W-002885,5,W-000651,88.540472,0,,,False
W-002886,7,W-001266,86.845587,0,,,False
W-002887,10,W-001118,90.532106,0,,,False
W-002888,9,W-002671,84.463547,0,,,False
W-002889,6,W-001228,80.665362,0,,,False
W-002890,2,W-001715,84.548577,0,,,False
W-002891,7,W-001344,82.188669,0,,,False
W-002892,9,W-000389,90.575357,0,,,False
W-002893,8,W-002864,82.897898,0,,,False
W-002894,6,W-001000,82.274158,0,,,False
W-002895,9,W-001185,90.263458,0,,,False
W-002896,9,W-001176,84.454501,0,,,False
W-002897,7,W-002643,86.871258,0,,,False
W-002898,10,W-001161,83.987944,0,,,False
W-002899,11,W-002713,88.580028,0,,,False
W-002900,9,W-000130,86.652841,0,,,False
W-002901,7,W-002180,83.943103,0,,,False
W-002902,8,W-001810,83.272323,0,,,False
W-002903,10,W-000931,84.932184,0,,,False
W-002904,8,W-001757,82.537453,0,,,False
W-002905,12,W-002375,85.111384,0,,,False
W-002906,6,W-002425,80.583975,0,,,False
W-002907,9,W-000245,89.461368,0,,,False
W-002908,6,W-002958,85.820033,0,,,False
W-002909,9,W-000014,84.460655,0,,,False
W-002910,5,W-000600,83.926106,0,,,False
W-002911,9,W-002464,89.171635,0,,,False
W-002912,9,W-002356,87.132389,0,,,False
W-002913,6,W-001451,83.172792,0,,,False
W-002914,9,W-002375,90.998028,0,,,False
W-002915,10,W-000673,89.07685,0,,,False
W-002916,8,W-000665,88.347956,0,,,False
W-002917,9,W-002918,89.613711,0,,,False
W-002918,5,W-002950,92.270173,0,,,False
W-002919,7,W-001176,79.336903,0,,,False
W-002920,11,W-001044,85.214415,0,,,False
W-002921,5,W-001405,92.533513,0,,,False
W-002922,7,W-002534,85.968776,0,,,False
W-002923,5,W-001604,84.559096,0,,,False
W-002924,9,W-001407,85.790755,0,,,False
W-002925,8,W-002886,84.721296,0,,,False
W-002926,11,W-001283,86.728341,0,,,False
W-002927,9,W-000320,87.516955,0,,,False
W-002928,5,W-002878,81.473559,0,,,False
W-002929,8,W-002429,89.811226,0,,,False
W-002930,7,W-002319,86.522214,0,,,False
W-002931,11,W-001759,87.196809,0,,,False
W-002932,3,W-000144,81.299324,0,,,False
W-002933,5,W-000181,88.866798,0,,,False
W-002934,9,W-000910,84.468335,0,,,False
W-002935,10,W-001702,84.533439,0,,,False
W-002936,15,W-000756,90.627029,0,,,False
W-002937,8,W-000702,92.638891,0,,,False
W-002938,13,W-001058,91.354211,0,,,False
W-002939,7,W-000279,87.485801,0,,,False
W-002940,8,W-001773,84.691015,0,,,False
W-002941,9,W-002226,88.026144,0,,,False
W-002942,11,W-001377,84.80294,0,,,False
W-002943,10,W-001546,84.647629,0,,,False
W-002944,6,W-000349,84.030567,0,,,False
W-002945,7,W-002070,81.532394,0,,,False
W-002946,7,W-000490,85.530099,0,,,False
W-002947,9,W-001045,82.565401,0,,,False
W-002948,6,W-002954,83.03621,0,,,False
W-002949,10,W-002402,84.262785,0,,,False
W-002950,7,W-002918,92.270173,0,,,False
W-002951,11,W-002337,86.859106,0,,,False
W-002952,8,W-002448,84.222106,0,,,False
W-002953,8,W-002017,88.187545,0,,,False
W-002954,6,W-002208,87.422871,0,,,False
W-002955,5,W-002931,81.06562,0,,,False
W-002956,6,W-002626,87.65952,0,,,False
W-002957,9,W-000556,84.773545,0,,,False
W-002958,7,W-001392,90.402634,0,,,False
W-002959,6,W-001862,85.822044,0,,,False
W-002960,5,W-002162,87.963657,0,,,False
W-002961,10,W-000904,88.458619,0,,,False
W-002962,8,W-001932,87.880781,0,,,False
W-002963,11,W-000431,89.274228,0,,,False
W-002964,2,W-000420,85.319664,0,,,False
W-002965,10,W-000344,87.835743,0,,,False
W-002966,6,W-001987,84.419516,0,,,False
W-002967,9,W-002180,85.052522,0,,,False
W-002968,6,W-000353,87.374282,0,,,False
W-002969,12,W-002316,90.246293,0,,,False
W-002970,9,W-000505,86.909556,0,,,False
W-002971,11,W-002273,92.840382,0,,,False
W-002972,3,W-002675,80.61812,0,,,False
W-002973,11,W-002984,95.61057,1,W-002984,95.61057,True
W-002974,9,W-000362,83.515654,0,,,False
W-002975,6,W-001723,87.619783,0,,,False
W-002976,9,W-001024,87.837002,0,,,False
W-002977,9,W-001445,87.828413,0,,,False
W-002978,7,W-001425,81.36299,0,,,False
W-002979,10,W-001992,89.628339,0,,,False
W-002980,11,W-001316,87.138841,0,,,False
W-002981,3,W-000458,80.867944,0,,,False
W-002982,10,W-002854,86.164308,0,,,False
W-002983,8,W-001973,86.277746,0,,,False
W-002984,8,W-002973,95.61057,1,W-002973,95.61057,True
W-002985,7,W-000325,84.454197,0,,,False
W-002986,0,,,0,,,False
W-002987,8,W-000562,86.014448,0,,,False
W-002988,3,W-001023,78.869126,0,,,False
W-002989,9,W-001022,83.520694,0,,,False
W-002990,13,W-002145,88.112606,0,,,False
W-002991,12,W-001792,86.413324,0,,,False
W-002992,7,W-000946,85.663056,0,,,False
W-002993,11,W-001605,82.128368,0,,,False
W-002994,10,W-002895,87.844188,0,,,False
W-002995,11,W-001514,83.624918,0,,,False
W-002996,13,W-001319,90.778572,0,,,False
W-002997,7,W-001605,87.372957,0,,,False
W-002998,12,W-001104,91.072818,0,,,False
W-002999,12,W-000102,86.402096,0,,,False
W-003000,16,W-002486,83.585329,0,,,False
