work_id,rules_evaluated_count,rules_passed_count,rules_review_count,rules_non_compliant_count,rules_insufficient_data_count,rules_not_applicable_count,highest_compliance_evidence_severity,top_compliance_rule_id
W-001394,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001395,0,0,0,0,0,8,NONE,
W-001396,3,3,0,0,0,5,NONE,
W-001397,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001398,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001399,3,3,0,0,0,5,NONE,
W-001400,3,3,0,0,0,5,NONE,
W-001401,7,2,5,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001402,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001403,3,3,0,0,0,5,NONE,
W-001404,0,0,0,0,0,8,NONE,
W-001405,3,3,0,0,0,5,NONE,
W-001406,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001407,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001408,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001409,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001410,3,3,0,0,0,5,NONE,
W-001411,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001412,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001413,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001414,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001415,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001416,3,3,0,0,0,5,NONE,
W-001417,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001418,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001419,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001420,3,3,0,0,0,5,NONE,
W-001421,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001422,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001423,3,3,0,0,0,5,NONE,
W-001424,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001425,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001426,3,3,0,0,0,5,NONE,
W-001427,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001428,3,3,0,0,0,5,NONE,
W-001429,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001430,3,3,0,0,0,5,NONE,
W-001431,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001432,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001433,3,3,0,0,0,5,NONE,
W-001434,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001435,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001436,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001437,3,3,0,0,0,5,NONE,
W-001438,3,3,0,0,0,5,NONE,
W-001439,3,3,0,0,0,5,NONE,
W-001440,3,3,0,0,0,5,NONE,
W-001441,3,3,0,0,0,5,NONE,
W-001442,0,0,0,0,0,8,NONE,
W-001443,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001444,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001445,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001446,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001447,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001448,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001449,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001450,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001451,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001452,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001453,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001454,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001455,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001456,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001457,3,3,0,0,0,5,NONE,
W-001458,3,3,0,0,0,5,NONE,
W-001459,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001460,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001461,0,0,0,0,0,8,NONE,
W-001462,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001463,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001464,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001465,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001466,0,0,0,0,0,8,NONE,
W-001467,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001468,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001469,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001470,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001471,0,0,0,0,0,8,NONE,
W-001472,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001473,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001474,0,0,0,0,0,8,NONE,
W-001475,0,0,0,0,0,8,NONE,
W-001476,0,0,0,0,0,8,NONE,
W-001477,3,3,0,0,0,5,NONE,
W-001478,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001479,0,0,0,0,0,8,NONE,
W-001480,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001481,0,0,0,0,0,8,NONE,
W-001482,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001483,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001484,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001485,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001486,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001487,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001488,3,3,0,0,0,5,NONE,
W-001489,0,0,0,0,0,8,NONE,
W-001490,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001491,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001492,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001493,0,0,0,0,0,8,NONE,
W-001494,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001495,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001496,3,3,0,0,0,5,NONE,
W-001497,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001498,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001499,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001500,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001501,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001502,0,0,0,0,0,8,NONE,
W-001503,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001504,0,0,0,0,0,8,NONE,
W-001505,3,3,0,0,0,5,NONE,
W-001506,0,0,0,0,0,8,NONE,
W-001507,3,3,0,0,0,5,NONE,
W-001508,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001509,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001510,3,3,0,0,0,5,NONE,
W-001511,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001512,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001513,3,3,0,0,0,5,NONE,
W-001514,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001515,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001516,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001517,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001518,0,0,0,0,0,8,NONE,
W-001519,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001520,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001521,0,0,0,0,0,8,NONE,
W-001522,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001523,3,3,0,0,0,5,NONE,
W-001524,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001525,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001526,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001527,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001528,3,3,0,0,0,5,NONE,
W-001529,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001530,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001531,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001532,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001533,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001534,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001535,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001536,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001537,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001538,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001539,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001540,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001541,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001542,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001543,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001544,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001545,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001546,3,3,0,0,0,5,NONE,
W-001547,3,3,0,0,0,5,NONE,
W-001548,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001549,3,3,0,0,0,5,NONE,
W-001550,3,3,0,0,0,5,NONE,
W-001551,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001552,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001553,3,3,0,0,0,5,NONE,
W-001554,0,0,0,0,0,8,NONE,
W-001555,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001556,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001557,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001558,3,3,0,0,0,5,NONE,
W-001559,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001560,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001561,3,3,0,0,0,5,NONE,
W-001562,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001563,0,0,0,0,0,8,NONE,
W-001564,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001565,3,3,0,0,0,5,NONE,
W-001566,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001567,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001568,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001569,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001570,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001571,3,3,0,0,0,5,NONE,
W-001572,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001573,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001574,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001575,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001576,3,3,0,0,0,5,NONE,
W-001577,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001578,3,3,0,0,0,5,NONE,
W-001579,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001580,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001581,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001582,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001583,0,0,0,0,0,8,NONE,
W-001584,3,3,0,0,0,5,NONE,
W-001585,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001586,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001587,3,3,0,0,0,5,NONE,
W-001588,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001589,7,2,5,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001590,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001591,3,3,0,0,0,5,NONE,
W-001592,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001593,3,3,0,0,0,5,NONE,
W-001594,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001595,3,3,0,0,0,5,NONE,
W-001596,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001597,0,0,0,0,0,8,NONE,
W-001598,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001599,0,0,0,0,0,8,NONE,
W-001600,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001601,0,0,0,0,0,8,NONE,
W-001602,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001603,0,0,0,0,0,8,NONE,
W-001604,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001605,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001606,3,3,0,0,0,5,NONE,
W-001607,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001608,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001609,3,3,0,0,0,5,NONE,
W-001610,3,3,0,0,0,5,NONE,
W-001611,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001612,8,5,3,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001613,3,3,0,0,0,5,NONE,
W-001614,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001615,3,3,0,0,0,5,NONE,
W-001616,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001617,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001618,0,0,0,0,0,8,NONE,
W-001619,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001620,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001621,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001622,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001623,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001624,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001625,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001626,3,3,0,0,0,5,NONE,
W-001627,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001628,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001629,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001630,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001631,3,3,0,0,0,5,NONE,
W-001632,0,0,0,0,0,8,NONE,
W-001633,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001634,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001635,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001636,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001637,0,0,0,0,0,8,NONE,
W-001638,3,3,0,0,0,5,NONE,
W-001639,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001640,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001641,3,3,0,0,0,5,NONE,
W-001642,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001643,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001644,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001645,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001646,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001647,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001648,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001649,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001650,3,3,0,0,0,5,NONE,
W-001651,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001652,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001653,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001654,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001655,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001656,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001657,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001658,0,0,0,0,0,8,NONE,
W-001659,3,3,0,0,0,5,NONE,
W-001660,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001661,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001662,0,0,0,0,0,8,NONE,
W-001663,3,3,0,0,0,5,NONE,
W-001664,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001665,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001666,3,3,0,0,0,5,NONE,
W-001667,3,3,0,0,0,5,NONE,
W-001668,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001669,3,3,0,0,0,5,NONE,
W-001670,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001671,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001672,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001673,7,2,5,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001674,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001675,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001676,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001677,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001678,3,3,0,0,0,5,NONE,
W-001679,3,3,0,0,0,5,NONE,
W-001680,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001681,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001682,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001683,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001684,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001685,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001686,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001687,3,3,0,0,0,5,NONE,
W-001688,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001689,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001690,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001691,3,3,0,0,0,5,NONE,
W-001692,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001693,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001694,0,0,0,0,0,8,NONE,
W-001695,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001696,3,3,0,0,0,5,NONE,
W-001697,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001698,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001699,3,3,0,0,0,5,NONE,
W-001700,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001701,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001702,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001703,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001704,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001705,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001706,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001707,3,1,2,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001708,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001709,3,3,0,0,0,5,NONE,
W-001710,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001711,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001712,0,0,0,0,0,8,NONE,
W-001713,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001714,3,3,0,0,0,5,NONE,
W-001715,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001716,0,0,0,0,0,8,NONE,
W-001717,3,3,0,0,0,5,NONE,
W-001718,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001719,7,2,5,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001720,0,0,0,0,0,8,NONE,
W-001721,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001722,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001723,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001724,3,3,0,0,0,5,NONE,
W-001725,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001726,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001727,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001728,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001729,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001730,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001731,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001732,3,3,0,0,0,5,NONE,
W-001733,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001734,0,0,0,0,0,8,NONE,
W-001735,3,3,0,0,0,5,NONE,
W-001736,3,3,0,0,0,5,NONE,
W-001737,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001738,3,3,0,0,0,5,NONE,
W-001739,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001740,3,3,0,0,0,5,NONE,
W-001741,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001742,3,3,0,0,0,5,NONE,
W-001743,0,0,0,0,0,8,NONE,
W-001744,0,0,0,0,0,8,NONE,
W-001745,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001746,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001747,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001748,3,3,0,0,0,5,NONE,
W-001749,3,3,0,0,0,5,NONE,
W-001750,0,0,0,0,0,8,NONE,
W-001751,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
