work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,review_priority_rank_overall,review_priority_rank_within_lifecycle,fusion_evidence_coverage_pct,top_contributor_1_family,top_contributor_1_points,top_contributor_1_summary,top_contributor_2_family,top_contributor_2_points,top_contributor_2_summary,top_contributor_3_family,top_contributor_3_points,top_contributor_3_summary,has_duplicate_review_candidate,has_payment_evidence,has_compliance_review,has_deterministic_non_compliant_evidence,already_overdue_as_of,already_over_sanction_as_of,cost_prediction_available
W-000381,COMPLETION,68.579005,HIGH,62,53,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.832117,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1 context; strongest metric progress_report_count; signed robust z 26.440.,False,True,True,False,False,False,False
W-002999,COMPLETION,68.574369,HIGH,63,54,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,19.345972,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 96.730; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.635036,state_name=Karnataka|district=Karnataka Demo District 3 context; strongest metric progress_report_count; signed robust z 37.435.,False,True,True,False,False,False,False
W-000408,COMPLETION,68.49573,HIGH,64,55,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.046039,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 90.230; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.233577,state_name=Odisha|district=Odisha Demo District 3 context; strongest metric progress_report_count; signed robust z 31.196.,False,True,True,False,False,False,False
W-000018,COMPLETION,68.207361,HIGH,65,56,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.029197,state_name=Odisha|district=Odisha Demo District 2 context; strongest metric progress_report_count; signed robust z 20.347.,False,True,True,False,False,False,False
W-000019,COMPLETION,68.178461,HIGH,66,57,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.249154,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 91.246; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.591241,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 18.212.,False,True,True,False,False,False,False
W-001701,COMPLETION,68.115236,HIGH,67,58,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,7.73029,Within-lifecycle statistical unusualness percentile 96.629; not a probability.,False,True,True,False,False,False,False
W-002766,COMPLETION,67.945329,HIGH,68,59,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.751825,state_name=Karnataka|district=Karnataka Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 14.839.,False,True,True,False,False,False,False
W-000787,COMPLETION,67.890968,HIGH,69,60,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,19.373053,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 96.865; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.854015,state_name=Telangana|district=Telangana Demo District 4 context; strongest metric progress_report_count; signed robust z 49.463.,False,True,True,False,False,False,False
W-000536,COMPLETION,67.890335,HIGH,70,61,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,19.133378,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 95.667; persistence boost 0 points.,ANOMALY,7.73444,Within-lifecycle statistical unusualness percentile 96.680; not a probability.,False,True,True,False,False,False,False
W-001660,COMPLETION,67.869493,HIGH,71,62,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,17.511171,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 87.556; persistence boost 10 points.,ANOMALY,7.365145,Within-lifecycle statistical unusualness percentile 92.064; not a probability.,False,True,True,False,False,False,False
W-002069,COMPLETION,67.859221,HIGH,72,63,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,7.966805,Within-lifecycle statistical unusualness percentile 99.585; not a probability.,False,True,True,False,False,False,False
W-000964,COMPLETION,67.803641,HIGH,73,64,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.244526,state_name=Odisha|district=Odisha Demo District 1|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 16.863.,False,True,True,False,False,False,False
W-002933,COMPLETION,67.720629,HIGH,74,65,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,7.095436,Within-lifecycle statistical unusualness percentile 88.693; not a probability.,False,True,True,False,False,False,False
W-002576,COMPLETION,67.555872,HIGH,75,66,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,14.800271,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 74.001; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,8.193431,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Education context; strongest metric progress_report_count; signed robust z 21.584.,False,True,True,False,False,False,False
W-001866,COMPLETION,67.538662,HIGH,76,67,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.854015,state_name=Telangana|district=Telangana Demo District 4 context; strongest metric progress_report_count; signed robust z 49.463.,False,True,True,False,False,False,False
W-001472,COMPLETION,67.48254,HIGH,77,68,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.908599,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 84.543; persistence boost 10 points.,ANOMALY,7.742739,Within-lifecycle statistical unusualness percentile 96.784; not a probability.,False,True,True,False,False,False,False
W-000366,COMPLETION,67.42987,HIGH,78,69,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.055518,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 80.278; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Odisha|district=Odisha Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-002822,COMPLETION,67.381639,HIGH,79,70,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 100.000; persistence boost 10 points.,PEER_DEVIATION,5.501305,1 peer-outlier metric(s); strongest financial_overrun_pct_as_of has absolute robust deviation 10.575.,False,True,True,False,False,False,False
W-001572,COMPLETION,67.366984,HIGH,80,71,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,7.3361,Within-lifecycle statistical unusualness percentile 91.701; not a probability.,False,True,True,False,False,False,False
W-000217,COMPLETION,67.362692,HIGH,81,72,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.868613,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 26.980.,False,True,True,False,False,False,False
W-002144,COMPLETION,67.305373,HIGH,82,73,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 100.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-001460,COMPLETION,67.237053,HIGH,83,74,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,8.722628,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,False,True,True,False,False,False,False
W-002663,COMPLETION,67.167213,HIGH,84,75,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,7.547718,Within-lifecycle statistical unusualness percentile 94.346; not a probability.,False,True,True,False,False,False,False
W-002583,COMPLETION,67.147926,HIGH,85,76,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.593094,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 62.965; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,8.065693,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4 context; strongest metric progress_report_count; signed robust z 20.620.,False,True,True,False,False,False,False
W-000131,COMPLETION,67.140824,HIGH,86,77,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 18.145; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,9.416058,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 33.050.,False,True,True,False,False,False,False
W-002435,COMPLETION,67.07303,HIGH,87,78,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.154367,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 90.772; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.846715,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2 context; strongest metric progress_report_count; signed robust z 18.802.,False,True,True,False,False,False,False
W-001921,COMPLETION,67.035487,HIGH,88,79,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.545024,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 77.725; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,9.051095,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3 context; strongest metric progress_report_count; signed robust z 29.172.,False,True,True,False,False,False,False
W-002993,COMPLETION,67.016962,HIGH,89,80,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,19.941774,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 99.709; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.99635,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health context; strongest metric progress_report_count; signed robust z 29.003.,False,True,True,False,False,False,False
W-001786,EXECUTION,66.991661,HIGH,90,10,100,PAYMENT_EXECUTION,22.252877,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 89.012; persistence boost 10 points.,OBSERVED_CONDITIONS,17.822878,"Observed overdue=True (days=717.0, score=89.114); observed over sanction=False (overrun_pct=0.0, score=0.000).",PEER_DEVIATION,9.526627,3 peer-outlier metric(s); strongest days_since_last_payment_as_of has absolute robust deviation 33.781.,False,False,False,False,True,False,True
W-002483,COMPLETION,66.925931,HIGH,91,81,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,7.962656,Within-lifecycle statistical unusualness percentile 99.533; not a probability.,False,True,True,False,False,False,False
W-001392,COMPLETION,66.756778,HIGH,92,82,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,7.904564,Within-lifecycle statistical unusualness percentile 98.807; not a probability.,False,True,True,False,False,False,False
W-001620,COMPLETION,66.690527,HIGH,93,83,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.722628,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,False,True,True,False,False,False,False
