payment_id,work_id,vendor_id,payment_request_date,authorization_date,payment_release_date,payment_amount_inr,payment_stage,invoice_number,cumulative_expenditure_inr,payment_status,payment_mode,pfms_reference,authorized_by_agency_id,concurrence_authority,is_final_payment,source_type,synthetic_marker
P-W-000023-02,W-000023,VN-KA-004,2026-05-29,2026-05-28,2026-05-31,328000,Stage 2,INV-0023-02,749000,Released,PFMS/CNA Demo,DEMO-PFMS-67539185,IA-KA-006,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000023-03,W-000023,VN-KA-004,2026-06-16,2026-06-22,2026-06-25,174000,Stage 3,INV-0023-03,923000,Released,PFMS/CNA Demo,DEMO-PFMS-95985977,IA-KA-006,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000023-04,W-000023,VN-KA-004,2026-06-26,2026-06-26,2026-06-29,217000,Stage 4,INV-0023-04,1140000,Released,PFMS/CNA Demo,DEMO-PFMS-39738644,IA-KA-006,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000023-05,W-000023,VN-KA-004,2026-08-13,2026-08-14,2026-08-16,204000,Stage 5,INV-0023-05,1344000,Released,PFMS/CNA Demo,DEMO-PFMS-66778174,IA-KA-006,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000024-01,W-000024,VN-KA-005,2024-01-22,2024-01-24,2024-01-26,547000,Stage 1,INV-0024-01,547000,Released,PFMS/CNA Demo,DEMO-PFMS-97185728,IA-KA-001,Karnataka Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000024-02,W-000024,VN-KA-005,2024-05-19,2024-05-26,2024-05-27,755000,Stage 2,INV-0024-02,1302000,Released,PFMS/CNA Demo,DEMO-PFMS-99796868,IA-KA-001,Karnataka Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000024-03,W-000024,VN-KA-005,2024-05-26,2024-05-28,2024-05-30,775000,Stage 3,INV-0024-03,2077000,Released,PFMS/CNA Demo,DEMO-PFMS-52711771,IA-KA-001,Karnataka Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000025-01,W-000025,VN-KA-002,2025-02-17,2025-02-20,2025-02-22,1340000,Stage 1,INV-0025-01,1340000,Released,PFMS/CNA Demo,DEMO-PFMS-90443984,IA-KA-003,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000025-02,W-000025,VN-KA-002,2025-04-06,2025-04-11,2025-04-11,808000,Stage 2,INV-0025-02,2148000,Released,PFMS/CNA Demo,DEMO-PFMS-22947042,IA-KA-003,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000025-03,W-000025,VN-KA-002,2025-06-30,2025-07-09,2025-07-09,1247000,Stage 3,INV-0025-03,3395000,Released,PFMS/CNA Demo,DEMO-PFMS-36970573,IA-KA-003,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000025-04,W-000025,VN-KA-002,2025-07-10,2025-07-16,2025-07-18,874000,Stage 4,INV-0025-04,4269000,Released,PFMS/CNA Demo,DEMO-PFMS-78134442,IA-KA-003,Karnataka Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000026-01,W-000026,VN-AP-005,2025-12-20,2025-12-25,2025-12-27,465000,Stage 1,INV-0026-01,465000,Released,PFMS/CNA Demo,DEMO-PFMS-50757285,IA-AP-004,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000026-02,W-000026,VN-AP-005,2026-01-08,2026-01-10,2026-01-11,705000,Stage 2,INV-0026-02,1170000,Released,PFMS/CNA Demo,DEMO-PFMS-35834235,IA-AP-004,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000026-03,W-000026,VN-AP-005,2026-05-27,2026-05-28,2026-05-30,376000,Stage 3,INV-0026-03,1546000,Released,PFMS/CNA Demo,DEMO-PFMS-61744392,IA-AP-004,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000026-04,W-000026,VN-AP-005,2026-07-30,2026-07-29,2026-07-31,687000,Stage 4,INV-0026-04,2233000,Released,PFMS/CNA Demo,DEMO-PFMS-56806152,IA-AP-004,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000027-01,W-000027,VN-KA-001,2026-03-23,2026-03-22,2026-03-25,486000,Stage 1,INV-0027-01,486000,Released,PFMS/CNA Demo,DEMO-PFMS-60998787,IA-KA-006,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000027-02,W-000027,VN-KA-001,2026-06-28,2026-07-05,2026-07-06,511000,Stage 2,INV-0027-02,997000,Released,PFMS/CNA Demo,DEMO-PFMS-94566731,IA-KA-006,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000027-03,W-000027,VN-KA-001,2026-08-16,2026-08-16,2026-08-17,398000,Stage 3,INV-0027-03,1395000,Released,PFMS/CNA Demo,DEMO-PFMS-55075349,IA-KA-006,Karnataka Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000028-01,W-000028,VN-TS-005,2024-10-20,2024-10-21,2024-10-24,548000,Stage 1,INV-0028-01,548000,Released,PFMS/CNA Demo,DEMO-PFMS-60834838,IA-TS-004,Telangana Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000028-02,W-000028,VN-TS-005,2025-03-18,2025-03-23,2025-03-25,1104000,Stage 2,INV-0028-02,1652000,Released,PFMS/CNA Demo,DEMO-PFMS-38065762,IA-TS-004,Telangana Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000028-03,W-000028,VN-TS-005,2025-06-29,2025-07-03,2025-07-05,529000,Stage 3,INV-0028-03,2181000,Released,PFMS/CNA Demo,DEMO-PFMS-17331513,IA-TS-004,Telangana Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000029-01,W-000029,VN-MH-001,2026-06-15,2026-06-24,2026-06-24,62000,Stage 1,INV-0029-01,62000,Released,PFMS/CNA Demo,DEMO-PFMS-37420504,IA-MH-003,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000029-02,W-000029,VN-MH-001,2026-06-22,2026-07-01,2026-07-01,77000,Stage 2,INV-0029-02,139000,Released,PFMS/CNA Demo,DEMO-PFMS-61185909,IA-MH-003,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000029-03,W-000029,VN-MH-001,2026-07-21,2026-07-24,2026-07-25,142000,Stage 3,INV-0029-03,281000,Released,PFMS/CNA Demo,DEMO-PFMS-69157566,IA-MH-003,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000029-04,W-000029,VN-MH-001,2026-07-24,2026-07-23,2026-07-25,122000,Stage 4,INV-0029-04,403000,Released,PFMS/CNA Demo,DEMO-PFMS-53659457,IA-MH-003,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000029-05,W-000029,VN-MH-001,2026-08-25,2026-08-26,2026-08-29,168000,Stage 5,INV-0029-05,571000,Released,PFMS/CNA Demo,DEMO-PFMS-46843772,IA-MH-003,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000031-01,W-000031,VN-OD-002,2026-05-28,2026-05-28,2026-05-30,758000,Stage 1,INV-0031-01,758000,Released,PFMS/CNA Demo,DEMO-PFMS-55363483,IA-OD-002,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000031-02,W-000031,VN-OD-002,2026-06-18,2026-06-27,2026-06-28,326000,Stage 2,INV-0031-02,1084000,Released,PFMS/CNA Demo,DEMO-PFMS-36033316,IA-OD-002,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000032-01,W-000032,VN-RJ-008,2026-08-05,2026-08-04,2026-08-07,332000,Stage 1,INV-0032-01,332000,Released,PFMS/CNA Demo,DEMO-PFMS-24575956,IA-RJ-002,Rajasthan Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000032-02,W-000032,VN-RJ-008,2026-08-17,2026-08-24,2026-08-24,392000,Stage 2,INV-0032-02,724000,Released,PFMS/CNA Demo,DEMO-PFMS-47302789,IA-RJ-002,Rajasthan Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000033-01,W-000033,VN-MH-002,2025-03-07,2025-03-14,2025-03-16,265000,Stage 1,INV-0033-01,265000,Released,PFMS/CNA Demo,DEMO-PFMS-46501146,IA-MH-005,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000033-02,W-000033,VN-MH-002,2025-04-27,2025-04-30,2025-05-02,224000,Stage 2,INV-0033-02,489000,Released,PFMS/CNA Demo,DEMO-PFMS-70441868,IA-MH-005,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000033-03,W-000033,VN-MH-002,2025-11-07,2025-11-08,2025-11-08,309000,Stage 3,INV-0033-03,798000,Released,PFMS/CNA Demo,DEMO-PFMS-93633376,IA-MH-005,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000033-04,W-000033,VN-MH-002,2026-01-18,2026-01-17,2026-01-19,258000,Stage 4,INV-0033-04,1056000,Released,PFMS/CNA Demo,DEMO-PFMS-90010360,IA-MH-005,Maharashtra Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000033-05,W-000033,VN-MH-002,2026-01-22,2026-01-21,2026-01-24,283000,Stage 5,INV-0033-05,1339000,Released,PFMS/CNA Demo,DEMO-PFMS-50845829,IA-MH-005,Maharashtra Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000034-01,W-000034,VN-KA-001,2023-08-14,2023-08-15,2023-08-16,972000,Stage 1,INV-0034-01,972000,Released,PFMS/CNA Demo,DEMO-PFMS-97273357,IA-KA-001,Karnataka Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000034-02,W-000034,VN-KA-001,2023-10-28,2023-10-27,2023-10-30,773000,Stage 2,INV-0034-02,1745000,Released,PFMS/CNA Demo,DEMO-PFMS-16475747,IA-KA-001,Karnataka Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000034-03,W-000034,VN-KA-001,2023-11-13,2023-11-19,2023-11-20,765000,Stage 3,INV-0034-03,2510000,Released,PFMS/CNA Demo,DEMO-PFMS-85875297,IA-KA-001,Karnataka Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000034-04,W-000034,VN-KA-001,2024-02-01,2024-02-07,2024-02-07,840000,Stage 4,INV-0034-04,3350000,Released,PFMS/CNA Demo,DEMO-PFMS-17799694,IA-KA-001,Karnataka Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000035-01,W-000035,VN-AP-011,2024-05-13,2024-05-16,2024-05-18,609000,Stage 1,INV-0035-01,609000,Released,PFMS/CNA Demo,DEMO-PFMS-91778776,IA-AP-005,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000035-02,W-000035,VN-AP-011,2025-02-21,2025-02-23,2025-02-25,638000,Stage 2,INV-0035-02,1247000,Released,PFMS/CNA Demo,DEMO-PFMS-78906653,IA-AP-005,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000035-03,W-000035,VN-AP-011,2025-04-03,2025-04-12,2025-04-13,321000,Stage 3,INV-0035-03,1568000,Released,PFMS/CNA Demo,DEMO-PFMS-38796524,IA-AP-005,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000035-04,W-000035,VN-AP-011,2025-05-13,2025-05-16,2025-05-16,516000,Stage 4,INV-0035-04,2084000,Released,PFMS/CNA Demo,DEMO-PFMS-45827852,IA-AP-005,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000035-05,W-000035,VN-AP-011,2025-05-14,2025-05-20,2025-05-20,686000,Stage 5,INV-0035-05,2770000,Released,PFMS/CNA Demo,DEMO-PFMS-15148761,IA-AP-005,Andhra Pradesh Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000036-01,W-000036,VN-OD-002,2026-04-24,2026-05-02,2026-05-02,1608000,Stage 1,INV-0036-01,1608000,Released,PFMS/CNA Demo,DEMO-PFMS-82378982,IA-OD-003,Odisha Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000037-01,W-000037,VN-MH-009,2026-08-04,2026-08-06,2026-08-06,87000,Stage 1,INV-0037-01,87000,Released,PFMS/CNA Demo,DEMO-PFMS-55190188,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000037-02,W-000037,VN-MH-009,2026-08-02,2026-08-06,2026-08-08,153000,Stage 2,INV-0037-02,240000,Released,PFMS/CNA Demo,DEMO-PFMS-68162866,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000037-03,W-000037,VN-MH-009,2026-08-06,2026-08-16,2026-08-16,94000,Stage 3,INV-0037-03,334000,Released,PFMS/CNA Demo,DEMO-PFMS-30600857,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000037-04,W-000037,VN-MH-009,2026-08-15,2026-08-20,2026-08-20,71000,Stage 4,INV-0037-04,405000,Released,PFMS/CNA Demo,DEMO-PFMS-64590832,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000037-05,W-000037,VN-MH-009,2026-08-23,2026-08-23,2026-08-24,138000,Stage 5,INV-0037-05,543000,Released,PFMS/CNA Demo,DEMO-PFMS-25882752,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000037-06,W-000037,VN-MH-009,2026-08-17,2026-08-22,2026-08-25,92000,Stage 6,INV-0037-06,635000,Released,PFMS/CNA Demo,DEMO-PFMS-78969921,IA-MH-002,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000040-01,W-000040,VN-KA-001,2024-10-12,2024-10-18,2024-10-19,2116000,Stage 1,INV-0040-01,2116000,Released,PFMS/CNA Demo,DEMO-PFMS-98180517,IA-KA-004,Karnataka Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000041-01,W-000041,VN-AP-010,2025-04-07,2025-04-14,2025-04-16,504000,Stage 1,INV-0041-01,504000,Released,PFMS/CNA Demo,DEMO-PFMS-52726503,IA-AP-006,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000041-02,W-000041,VN-AP-010,2025-05-28,2025-05-28,2025-05-30,830000,Stage 2,INV-0041-02,1334000,Released,PFMS/CNA Demo,DEMO-PFMS-63747718,IA-AP-006,Andhra Pradesh Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000042-01,W-000042,VN-OD-009,2026-03-30,2026-04-05,2026-04-05,114000,Stage 1,INV-0042-01,114000,Released,PFMS/CNA Demo,DEMO-PFMS-51136555,IA-OD-003,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000042-02,W-000042,VN-OD-009,2026-04-18,2026-04-18,2026-04-21,129000,Stage 2,INV-0042-02,243000,Released,PFMS/CNA Demo,DEMO-PFMS-96924448,IA-OD-003,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000042-03,W-000042,VN-OD-009,2026-05-15,2026-05-16,2026-05-17,90000,Stage 3,INV-0042-03,333000,Released,PFMS/CNA Demo,DEMO-PFMS-20252557,IA-OD-003,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000042-04,W-000042,VN-OD-009,2026-06-04,2026-06-06,2026-06-07,119000,Stage 4,INV-0042-04,452000,Released,PFMS/CNA Demo,DEMO-PFMS-19403387,IA-OD-003,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000042-05,W-000042,VN-OD-009,2026-07-05,2026-07-08,2026-07-09,138000,Stage 5,INV-0042-05,590000,Released,PFMS/CNA Demo,DEMO-PFMS-74697822,IA-OD-003,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000042-06,W-000042,VN-OD-009,2026-07-19,2026-07-25,2026-07-27,155000,Stage 6,INV-0042-06,745000,Released,PFMS/CNA Demo,DEMO-PFMS-87401756,IA-OD-003,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000044-01,W-000044,VN-TS-008,2024-10-18,2024-10-21,2024-10-22,1333000,Stage 1,INV-0044-01,1333000,Released,PFMS/CNA Demo,DEMO-PFMS-31734383,IA-TS-003,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000044-02,W-000044,VN-TS-008,2025-04-26,2025-04-25,2025-04-27,882000,Stage 2,INV-0044-02,2215000,Released,PFMS/CNA Demo,DEMO-PFMS-80669312,IA-TS-003,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000044-03,W-000044,VN-TS-008,2025-07-07,2025-07-12,2025-07-13,736000,Stage 3,INV-0044-03,2951000,Released,PFMS/CNA Demo,DEMO-PFMS-64968101,IA-TS-003,Telangana Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000045-01,W-000045,VN-KA-005,2026-07-14,2026-07-19,2026-07-20,99000,Stage 1,INV-0045-01,99000,Released,PFMS/CNA Demo,DEMO-PFMS-41693128,IA-KA-005,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000045-02,W-000045,VN-KA-005,2026-07-14,2026-07-20,2026-07-22,103000,Stage 2,INV-0045-02,202000,Released,PFMS/CNA Demo,DEMO-PFMS-62675255,IA-KA-005,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000045-03,W-000045,VN-KA-005,2026-07-27,2026-08-03,2026-08-05,115000,Stage 3,INV-0045-03,317000,Released,PFMS/CNA Demo,DEMO-PFMS-88310279,IA-KA-005,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000046-01,W-000046,VN-OD-009,2024-08-01,2024-08-05,2024-08-05,789000,Stage 1,INV-0046-01,789000,Released,PFMS/CNA Demo,DEMO-PFMS-60361634,IA-OD-004,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000046-02,W-000046,VN-OD-009,2024-11-13,2024-11-15,2024-11-15,1143000,Stage 2,INV-0046-02,1932000,Released,PFMS/CNA Demo,DEMO-PFMS-99306580,IA-OD-004,Odisha Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000046-03,W-000046,VN-OD-009,2025-04-02,2025-04-05,2025-04-07,608000,Stage 3,INV-0046-03,2540000,Released,PFMS/CNA Demo,DEMO-PFMS-67816803,IA-OD-004,Odisha Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000047-01,W-000047,VN-KA-010,2023-12-14,2023-12-17,2023-12-20,306000,Stage 1,INV-0047-01,306000,Released,PFMS/CNA Demo,DEMO-PFMS-81985592,IA-KA-005,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000047-02,W-000047,VN-KA-010,2024-01-09,2024-01-10,2024-01-12,283000,Stage 2,INV-0047-02,589000,Released,PFMS/CNA Demo,DEMO-PFMS-95927098,IA-KA-005,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000047-03,W-000047,VN-KA-010,2024-02-04,2024-02-13,2024-02-13,307000,Stage 3,INV-0047-03,896000,Released,PFMS/CNA Demo,DEMO-PFMS-59413453,IA-KA-005,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000047-04,W-000047,VN-KA-010,2024-02-15,2024-02-20,2024-02-22,587000,Stage 4,INV-0047-04,1483000,Released,PFMS/CNA Demo,DEMO-PFMS-23292764,IA-KA-005,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000047-05,W-000047,VN-KA-010,2024-03-14,2024-03-17,2024-03-17,282000,Stage 5,INV-0047-05,1765000,Released,PFMS/CNA Demo,DEMO-PFMS-24036131,IA-KA-005,Karnataka Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000047-06,W-000047,VN-KA-010,2024-04-21,2024-04-19,2024-04-22,448000,Stage 6,INV-0047-06,2213000,Released,PFMS/CNA Demo,DEMO-PFMS-11808698,IA-KA-005,Karnataka Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000048-01,W-000048,VN-RJ-009,2025-01-13,2025-01-20,2025-01-21,468000,Stage 1,INV-0048-01,468000,Released,PFMS/CNA Demo,DEMO-PFMS-92909892,IA-RJ-004,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000048-02,W-000048,VN-RJ-009,2025-04-08,2025-04-11,2025-04-13,717000,Stage 2,INV-0048-02,1185000,Released,PFMS/CNA Demo,DEMO-PFMS-96321430,IA-RJ-004,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000048-03,W-000048,VN-RJ-009,2025-04-19,2025-04-19,2025-04-21,327000,Stage 3,INV-0048-03,1512000,Released,PFMS/CNA Demo,DEMO-PFMS-78489223,IA-RJ-004,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000048-04,W-000048,VN-RJ-009,2025-04-18,2025-04-27,2025-04-28,520000,Stage 4,INV-0048-04,2032000,Released,PFMS/CNA Demo,DEMO-PFMS-50834621,IA-RJ-004,Rajasthan Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000049-01,W-000049,VN-RJ-006,2024-10-09,2024-10-13,2024-10-15,919000,Stage 1,INV-0049-01,919000,Released,PFMS/CNA Demo,DEMO-PFMS-95487008,IA-RJ-004,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000049-02,W-000049,VN-RJ-006,2024-12-15,2024-12-16,2024-12-17,1135000,Stage 2,INV-0049-02,2054000,Released,PFMS/CNA Demo,DEMO-PFMS-51404302,IA-RJ-004,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000049-03,W-000049,VN-RJ-006,2025-03-11,2025-03-19,2025-03-20,603000,Stage 3,INV-0049-03,2657000,Released,PFMS/CNA Demo,DEMO-PFMS-41374697,IA-RJ-004,Rajasthan Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000050-01,W-000050,VN-RJ-003,2025-08-04,2025-08-08,2025-08-11,721000,Stage 1,INV-0050-01,721000,Released,PFMS/CNA Demo,DEMO-PFMS-10594266,IA-RJ-005,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000050-02,W-000050,VN-RJ-003,2025-11-13,2025-11-22,2025-11-23,882000,Stage 2,INV-0050-02,1603000,Released,PFMS/CNA Demo,DEMO-PFMS-13182753,IA-RJ-005,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000050-03,W-000050,VN-RJ-003,2026-02-07,2026-02-13,2026-02-15,578000,Stage 3,INV-0050-03,2181000,Released,PFMS/CNA Demo,DEMO-PFMS-83874380,IA-RJ-005,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000050-04,W-000050,VN-RJ-003,2026-03-28,2026-03-28,2026-03-31,489000,Stage 4,INV-0050-04,2670000,Released,PFMS/CNA Demo,DEMO-PFMS-10183300,IA-RJ-005,Rajasthan Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000051-01,W-000051,VN-TS-007,2025-09-26,2025-10-02,2025-10-05,1073000,Stage 1,INV-0051-01,1073000,Released,PFMS/CNA Demo,DEMO-PFMS-62312429,IA-TS-006,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000051-02,W-000051,VN-TS-007,2026-05-17,2026-05-25,2026-05-27,492000,Stage 2,INV-0051-02,1565000,Released,PFMS/CNA Demo,DEMO-PFMS-83277743,IA-TS-006,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000051-03,W-000051,VN-TS-007,2026-06-12,2026-06-12,2026-06-14,1296000,Stage 3,INV-0051-03,2861000,Released,PFMS/CNA Demo,DEMO-PFMS-44678146,IA-TS-006,Telangana Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000052-01,W-000052,VN-OD-008,2025-12-24,2025-12-31,2026-01-01,2832000,Stage 1,INV-0052-01,2832000,Released,PFMS/CNA Demo,DEMO-PFMS-96603237,IA-OD-001,Odisha Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000053-01,W-000053,VN-RJ-007,2024-12-08,2024-12-11,2024-12-11,750000,Stage 1,INV-0053-01,750000,Released,PFMS/CNA Demo,DEMO-PFMS-88010633,IA-RJ-004,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000053-02,W-000053,VN-RJ-007,2025-02-11,2025-02-18,2025-02-18,551000,Stage 2,INV-0053-02,1301000,Released,PFMS/CNA Demo,DEMO-PFMS-47857684,IA-RJ-004,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000053-03,W-000053,VN-RJ-007,2025-08-06,2025-08-04,2025-08-07,757000,Stage 3,INV-0053-03,2058000,Released,PFMS/CNA Demo,DEMO-PFMS-62531044,IA-RJ-004,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000053-04,W-000053,VN-RJ-007,2025-08-08,2025-08-16,2025-08-16,870000,Stage 4,INV-0053-04,2928000,Released,PFMS/CNA Demo,DEMO-PFMS-20083549,IA-RJ-004,Rajasthan Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-000054-01,W-000054,VN-OD-001,2025-11-28,2025-11-26,2025-11-29,1635000,Stage 1,INV-0054-01,1635000,Released,PFMS/CNA Demo,DEMO-PFMS-39005998,IA-OD-003,Odisha Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-000055-01,W-000055,VN-TS-006,2026-05-26,2026-05-31,2026-05-31,120000,Stage 1,INV-0055-01,120000,Released,PFMS/CNA Demo,DEMO-PFMS-15214481,IA-TS-001,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
