progress_id,work_id,report_date,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,execution_stage,reported_status,reported_by_agency_id,photo_reference,geo_latitude,geo_longitude,remarks,source_type,synthetic_marker
PR-W-000025-01,W-000025,2025-01-13,6.3,0.0,35.4,Execution,Ongoing,IA-KA-003,demo://photos/W-000025/1,16.334948,75.345097,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000025-02,W-000025,2025-04-08,13.8,29.7,71.3,Execution,Ongoing,IA-KA-003,demo://photos/W-000025/2,16.334948,75.345097,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000025-03,W-000025,2025-07-02,40.3,47.6,100.0,Execution,Ongoing,IA-KA-003,demo://photos/W-000025/3,16.334948,75.345097,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000025-04,W-000025,2025-09-25,58.2,94.7,100.0,Execution,Ongoing,IA-KA-003,demo://photos/W-000025/4,16.334948,75.345097,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000025-05,W-000025,2025-12-19,59.0,94.7,100.0,Execution,Ongoing,IA-KA-003,demo://photos/W-000025/5,16.334948,75.345097,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000025-06,W-000025,2026-03-14,70.7,94.7,100.0,Execution,Ongoing,IA-KA-003,demo://photos/W-000025/6,16.334948,75.345097,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000025-07,W-000025,2026-06-07,81.9,94.7,100.0,Finishing,Ongoing,IA-KA-003,demo://photos/W-000025/7,16.334948,75.345097,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000025-08,W-000025,2026-08-31,100.0,94.7,100.0,Completed,Completed,IA-KA-003,demo://photos/W-000025/8,16.334948,75.345097,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000026-01,W-000026,2026-03-12,29.6,49.4,30.4,Execution,Ongoing,IA-AP-004,demo://photos/W-000026/1,16.285118,81.074544,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000026-02,W-000026,2026-06-06,59.9,65.3,60.8,Execution,Ongoing,IA-AP-004,demo://photos/W-000026/2,16.285118,81.074544,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000026-03,W-000026,2026-08-31,87.6,94.3,91.2,Finishing,Ongoing,IA-AP-004,demo://photos/W-000026/3,16.285118,81.074544,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000027-01,W-000027,2026-02-22,14.9,0.0,11.4,Execution,Ongoing,IA-KA-006,demo://photos/W-000027/1,14.296311,75.617833,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000027-02,W-000027,2026-04-01,30.6,29.2,22.8,Execution,Ongoing,IA-KA-006,demo://photos/W-000027/2,14.296311,75.617833,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000027-03,W-000027,2026-05-09,49.5,29.2,34.1,Execution,Ongoing,IA-KA-006,demo://photos/W-000027/3,14.296311,75.617833,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000027-04,W-000027,2026-06-16,58.6,29.2,45.5,Execution,Ongoing,IA-KA-006,demo://photos/W-000027/4,14.296311,75.617833,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000027-05,W-000027,2026-07-24,58.2,60.0,56.9,Execution,Ongoing,IA-KA-006,demo://photos/W-000027/5,14.296311,75.617833,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000027-06,W-000027,2026-08-31,83.2,83.9,68.3,Finishing,Ongoing,IA-KA-006,demo://photos/W-000027/6,14.296311,75.617833,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000028-01,W-000028,2025-01-28,18.2,26.4,47.5,Execution,Ongoing,IA-TS-004,demo://photos/W-000028/1,16.310843,79.676725,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000028-02,W-000028,2025-05-24,39.6,79.5,95.1,Execution,Ongoing,IA-TS-004,demo://photos/W-000028/2,16.310843,79.676725,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000028-03,W-000028,2025-09-17,46.5,105.0,100.0,Execution,Ongoing,IA-TS-004,demo://photos/W-000028/3,16.310843,79.676725,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000028-04,W-000028,2026-01-11,73.8,105.0,100.0,Execution,Ongoing,IA-TS-004,demo://photos/W-000028/4,16.310843,79.676725,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000028-05,W-000028,2026-05-07,82.5,105.0,100.0,Finishing,Ongoing,IA-TS-004,demo://photos/W-000028/5,16.310843,79.676725,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000028-06,W-000028,2026-08-31,100.0,105.0,100.0,Completed,Completed,IA-TS-004,demo://photos/W-000028/6,16.310843,79.676725,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000029-01,W-000029,2026-06-29,15.8,5.3,11.0,Execution,Ongoing,IA-MH-003,demo://photos/W-000029/1,18.237039,76.407244,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000029-02,W-000029,2026-07-20,20.8,11.8,22.5,Execution,Ongoing,IA-MH-003,demo://photos/W-000029/2,18.237039,76.407244,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000029-03,W-000029,2026-08-10,34.7,34.2,34.1,Execution,Ongoing,IA-MH-003,demo://photos/W-000029/3,18.237039,76.407244,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000029-04,W-000029,2026-08-31,47.4,48.4,45.6,Execution,Ongoing,IA-MH-003,demo://photos/W-000029/4,18.237039,76.407244,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000031-01,W-000031,2026-05-23,6.0,0.0,10.4,Execution,Ongoing,IA-OD-002,demo://photos/W-000031/1,21.318449,84.52556,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000031-02,W-000031,2026-06-25,17.6,22.0,20.8,Execution,Ongoing,IA-OD-002,demo://photos/W-000031/2,21.318449,84.52556,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000031-03,W-000031,2026-07-28,27.9,31.4,31.2,Execution,Ongoing,IA-OD-002,demo://photos/W-000031/3,21.318449,84.52556,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000031-04,W-000031,2026-08-31,34.6,31.4,42.0,Execution,Ongoing,IA-OD-002,demo://photos/W-000031/4,21.318449,84.52556,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000032-01,W-000032,2026-05-27,1.8,0.0,4.8,Execution,Ongoing,IA-RJ-002,demo://photos/W-000032/1,26.606214,75.242748,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000032-02,W-000032,2026-06-10,7.8,0.0,9.9,Execution,Ongoing,IA-RJ-002,demo://photos/W-000032/2,26.606214,75.242748,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000032-03,W-000032,2026-06-23,13.4,0.0,14.7,Execution,Ongoing,IA-RJ-002,demo://photos/W-000032/3,26.606214,75.242748,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000032-04,W-000032,2026-07-07,19.5,0.0,19.9,Execution,Ongoing,IA-RJ-002,demo://photos/W-000032/4,26.606214,75.242748,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000032-05,W-000032,2026-07-21,33.3,0.0,25.0,Execution,Ongoing,IA-RJ-002,demo://photos/W-000032/5,26.606214,75.242748,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000032-06,W-000032,2026-08-03,23.4,0.0,29.8,Execution,Ongoing,IA-RJ-002,demo://photos/W-000032/6,26.606214,75.242748,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000032-07,W-000032,2026-08-17,31.7,18.1,34.9,Execution,Ongoing,IA-RJ-002,demo://photos/W-000032/7,26.606214,75.242748,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000032-08,W-000032,2026-08-31,39.7,39.4,40.1,Execution,Ongoing,IA-RJ-002,demo://photos/W-000032/8,26.606214,75.242748,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000033-01,W-000033,2025-06-16,22.2,37.8,46.0,Execution,Ongoing,IA-MH-005,demo://photos/W-000033/1,19.337856,75.187804,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000033-02,W-000033,2025-10-04,44.7,37.8,92.1,Execution,Ongoing,IA-MH-005,demo://photos/W-000033/2,19.337856,75.187804,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000033-03,W-000033,2026-01-22,54.3,81.7,100.0,Execution,Ongoing,IA-MH-005,demo://photos/W-000033/3,19.337856,75.187804,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000033-04,W-000033,2026-05-12,77.6,103.6,100.0,Finishing,Ongoing,IA-MH-005,demo://photos/W-000033/4,19.337856,75.187804,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000033-05,W-000033,2026-08-31,100.0,103.6,100.0,Completed,Completed,IA-MH-005,demo://photos/W-000033/5,19.337856,75.187804,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000034-01,W-000034,2023-11-24,10.8,72.8,67.9,Execution,Ongoing,IA-KA-001,demo://photos/W-000034/1,15.958493,77.004963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000034-02,W-000034,2024-04-16,23.1,97.1,100.0,Execution,Ongoing,IA-KA-001,demo://photos/W-000034/2,15.958493,77.004963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000034-03,W-000034,2024-09-08,35.7,97.1,100.0,Execution,Ongoing,IA-KA-001,demo://photos/W-000034/3,15.958493,77.004963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000034-04,W-000034,2025-01-30,44.1,97.1,100.0,Execution,Ongoing,IA-KA-001,demo://photos/W-000034/4,15.958493,77.004963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000034-05,W-000034,2025-06-23,59.9,97.1,100.0,Execution,Ongoing,IA-KA-001,demo://photos/W-000034/5,15.958493,77.004963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000034-06,W-000034,2025-11-15,80.3,97.1,100.0,Finishing,Ongoing,IA-KA-001,demo://photos/W-000034/6,15.958493,77.004963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000034-07,W-000034,2026-04-08,91.0,97.1,100.0,Finishing,Ongoing,IA-KA-001,demo://photos/W-000034/7,15.958493,77.004963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000034-08,W-000034,2026-08-31,100.0,97.1,100.0,Completed,Completed,IA-KA-001,demo://photos/W-000034/8,15.958493,77.004963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000035-01,W-000035,2024-10-10,19.3,22.5,61.4,Execution,Ongoing,IA-AP-005,demo://photos/W-000035/1,17.154965,79.914276,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000035-02,W-000035,2025-03-31,42.7,46.1,100.0,Execution,Ongoing,IA-AP-005,demo://photos/W-000035/2,17.154965,79.914276,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000035-03,W-000035,2025-09-20,60.1,102.4,100.0,Execution,Ongoing,IA-AP-005,demo://photos/W-000035/3,17.154965,79.914276,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000035-04,W-000035,2026-03-11,84.5,102.4,100.0,Finishing,Ongoing,IA-AP-005,demo://photos/W-000035/4,17.154965,79.914276,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000035-05,W-000035,2026-08-31,100.0,102.4,100.0,Completed,Completed,IA-AP-005,demo://photos/W-000035/5,17.154965,79.914276,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000036-01,W-000036,2025-09-23,36.3,0.0,55.9,Execution,Ongoing,IA-OD-003,demo://photos/W-000036/1,20.596767,85.019274,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000036-02,W-000036,2026-03-13,63.2,0.0,100.0,Execution,Ongoing,IA-OD-003,demo://photos/W-000036/2,20.596767,85.019274,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000036-03,W-000036,2026-08-31,100.0,100.8,100.0,Completed,Completed,IA-OD-003,demo://photos/W-000036/3,20.596767,85.019274,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000037-01,W-000037,2026-07-22,4.9,0.0,2.0,Execution,Ongoing,IA-MH-002,demo://photos/W-000037/1,18.220196,76.696716,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000037-02,W-000037,2026-07-28,1.8,0.0,4.4,Execution,Ongoing,IA-MH-002,demo://photos/W-000037/2,18.220196,76.696716,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000037-03,W-000037,2026-08-02,13.9,0.0,6.4,Execution,Ongoing,IA-MH-002,demo://photos/W-000037/3,18.220196,76.696716,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000037-04,W-000037,2026-08-08,17.3,8.9,8.8,Execution,Ongoing,IA-MH-002,demo://photos/W-000037/4,18.220196,76.696716,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000037-05,W-000037,2026-08-14,20.0,8.9,11.2,Execution,Ongoing,IA-MH-002,demo://photos/W-000037/5,18.220196,76.696716,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000037-06,W-000037,2026-08-19,16.1,12.5,13.1,Execution,Ongoing,IA-MH-002,demo://photos/W-000037/6,18.220196,76.696716,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000037-07,W-000037,2026-08-25,21.8,23.7,15.5,Execution,Ongoing,IA-MH-002,demo://photos/W-000037/7,18.220196,76.696716,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000037-08,W-000037,2026-08-31,27.7,23.7,17.9,Execution,Ongoing,IA-MH-002,demo://photos/W-000037/8,18.220196,76.696716,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000039-01,W-000039,2026-08-31,0.0,0.0,2.2,Execution,Sanctioned - Not Started,IA-OD-005,demo://photos/W-000039/1,20.565055,84.293535,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000040-01,W-000040,2024-11-01,22.2,107.8,74.6,Execution,Ongoing,IA-KA-004,demo://photos/W-000040/1,15.804173,75.792346,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000040-02,W-000040,2025-04-17,43.2,107.8,100.0,Execution,Ongoing,IA-KA-004,demo://photos/W-000040/2,15.804173,75.792346,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000040-03,W-000040,2025-10-01,64.7,107.8,100.0,Execution,Ongoing,IA-KA-004,demo://photos/W-000040/3,15.804173,75.792346,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000040-04,W-000040,2026-03-17,81.4,107.8,100.0,Finishing,Ongoing,IA-KA-004,demo://photos/W-000040/4,15.804173,75.792346,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000040-05,W-000040,2026-08-31,100.0,107.8,100.0,Completed,Completed,IA-KA-004,demo://photos/W-000040/5,15.804173,75.792346,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000041-01,W-000041,2024-10-24,18.4,0.0,48.5,Execution,Ongoing,IA-AP-006,demo://photos/W-000041/1,15.744866,79.866396,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000041-02,W-000041,2025-02-14,33.5,0.0,97.4,Execution,Ongoing,IA-AP-006,demo://photos/W-000041/2,15.744866,79.866396,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000041-03,W-000041,2025-06-06,43.7,101.9,100.0,Execution,Ongoing,IA-AP-006,demo://photos/W-000041/3,15.744866,79.866396,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000041-04,W-000041,2025-09-27,54.7,101.9,100.0,Execution,Ongoing,IA-AP-006,demo://photos/W-000041/4,15.744866,79.866396,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000041-05,W-000041,2026-01-17,76.6,101.9,100.0,Finishing,Ongoing,IA-AP-006,demo://photos/W-000041/5,15.744866,79.866396,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000041-06,W-000041,2026-05-10,84.6,101.9,100.0,Finishing,Ongoing,IA-AP-006,demo://photos/W-000041/6,15.744866,79.866396,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000041-07,W-000041,2026-08-31,100.0,101.9,100.0,Completed,Completed,IA-AP-006,demo://photos/W-000041/7,15.744866,79.866396,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000042-01,W-000042,2026-01-31,15.2,0.0,11.9,Execution,Ongoing,IA-OD-003,demo://photos/W-000042/1,19.40124,83.226055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000042-02,W-000042,2026-03-14,27.9,0.0,23.9,Execution,Ongoing,IA-OD-003,demo://photos/W-000042/2,19.40124,83.226055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000042-03,W-000042,2026-04-26,40.0,27.4,36.1,Execution,Ongoing,IA-OD-003,demo://photos/W-000042/3,19.40124,83.226055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000042-04,W-000042,2026-06-07,59.9,50.9,48.0,Execution,Ongoing,IA-OD-003,demo://photos/W-000042/4,19.40124,83.226055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000042-05,W-000042,2026-07-19,70.8,66.4,59.9,Execution,Ongoing,IA-OD-003,demo://photos/W-000042/5,19.40124,83.226055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000042-06,W-000042,2026-08-31,88.6,83.9,72.2,Finishing,Ongoing,IA-OD-003,demo://photos/W-000042/6,19.40124,83.226055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000044-01,W-000044,2025-01-03,20.5,47.3,34.7,Execution,Ongoing,IA-TS-003,demo://photos/W-000044/1,17.120548,78.565622,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000044-02,W-000044,2025-05-04,23.8,78.5,69.7,Execution,Ongoing,IA-TS-003,demo://photos/W-000044/2,17.120548,78.565622,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000044-03,W-000044,2025-09-02,53.4,104.6,100.0,Execution,Ongoing,IA-TS-003,demo://photos/W-000044/3,17.120548,78.565622,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000044-04,W-000044,2026-01-01,66.0,104.6,100.0,Execution,Ongoing,IA-TS-003,demo://photos/W-000044/4,17.120548,78.565622,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000044-05,W-000044,2026-05-02,81.3,104.6,100.0,Finishing,Ongoing,IA-TS-003,demo://photos/W-000044/5,17.120548,78.565622,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000044-06,W-000044,2026-08-31,100.0,104.6,100.0,Completed,Completed,IA-TS-003,demo://photos/W-000044/6,17.120548,78.565622,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000045-01,W-000045,2026-06-26,4.1,0.0,4.6,Execution,Ongoing,IA-KA-005,demo://photos/W-000045/1,15.319681,76.54315,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000045-02,W-000045,2026-07-09,1.7,0.0,9.2,Execution,Ongoing,IA-KA-005,demo://photos/W-000045/2,15.319681,76.54315,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000045-03,W-000045,2026-07-22,13.0,11.9,13.7,Execution,Ongoing,IA-KA-005,demo://photos/W-000045/3,15.319681,76.54315,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000045-04,W-000045,2026-08-04,17.2,11.9,18.3,Execution,Ongoing,IA-KA-005,demo://photos/W-000045/4,15.319681,76.54315,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000045-05,W-000045,2026-08-17,20.8,18.7,22.9,Execution,Ongoing,IA-KA-005,demo://photos/W-000045/5,15.319681,76.54315,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000045-06,W-000045,2026-08-31,21.8,18.7,27.8,Execution,Ongoing,IA-KA-005,demo://photos/W-000045/6,15.319681,76.54315,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000046-01,W-000046,2024-10-12,21.5,33.0,42.5,Execution,Ongoing,IA-OD-004,demo://photos/W-000046/1,20.201413,84.675737,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000046-02,W-000046,2025-02-27,39.2,80.9,85.4,Execution,Ongoing,IA-OD-004,demo://photos/W-000046/2,20.201413,84.675737,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000046-03,W-000046,2025-07-14,50.3,106.4,100.0,Execution,Ongoing,IA-OD-004,demo://photos/W-000046/3,20.201413,84.675737,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-000046-04,W-000046,2025-11-29,67.2,106.4,100.0,Execution,Ongoing,IA-OD-004,demo://photos/W-000046/4,20.201413,84.675737,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
